DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-07-07 00:00:00;16;10;0;0;0;0;0
2020-07-07 00:15:00;15;10;0;0;0;0;0
2020-07-07 00:30:00;17;14;0;0;0;0;0
2020-07-07 00:45:00;15;5;1;1;0;0;0
2020-07-07 01:00:00;15;10;2;2;0;0;0
2020-07-07 01:15:00;4;8;0;0;0;0;0
2020-07-07 01:30:00;3;15;1;1;0;0;0
2020-07-07 01:45:00;2;11;0;0;0;0;0
2020-07-07 02:00:00;2;8;0;0;0;0;0
2020-07-07 02:15:00;10;8;0;0;0;0;0
2020-07-07 02:30:00;5;7;0;0;0;0;0
2020-07-07 02:45:00;15;7;0;0;0;0;0
2020-07-07 03:00:00;6;11;0;0;0;0;0
2020-07-07 03:15:00;2;7;0;0;0;0;0
2020-07-07 03:30:00;5;5;0;0;0;0;0
2020-07-07 03:45:00;3;6;0;0;0;0;0
2020-07-07 04:00:00;14;9;0;0;0;0;0
2020-07-07 04:15:00;5;12;0;0;0;0;0
2020-07-07 04:30:00;13;8;0;0;0;0;0
2020-07-07 04:45:00;12;15;0;0;0;0;0
2020-07-07 05:00:00;22;29;0;0;0;0;0
2020-07-07 05:15:00;56;23;1;1;0;0;0
2020-07-07 05:30:00;87;57;2;2;0;0;0
2020-07-07 05:45:00;74;62;3;3;0;0;0
2020-07-07 06:00:00;83;74;3;3;0;0;0
2020-07-07 06:15:00;103;112;3;3;0;0;0
2020-07-07 06:30:00;164;125;5;5;0;0;0
2020-07-07 06:45:00;166;118;8;8;3;0;0
2020-07-07 07:00:00;163;156;9;9;0;0;0
2020-07-07 07:15:00;166;167;9;9;5;0;0
2020-07-07 07:30:00;196;188;9;9;2;0;0
2020-07-07 07:45:00;233;138;19;19;11;0;0
2020-07-07 08:00:00;159;147;8;8;10;0;0
2020-07-07 08:15:00;170;171;1;1;14;0;0
2020-07-07 08:30:00;186;154;10;10;3;0;0
2020-07-07 08:45:00;167;133;11;11;0;0;0
2020-07-07 09:00:00;145;157;9;9;5;0;0
2020-07-07 09:15:00;161;146;3;3;2;0;0
2020-07-07 09:30:00;159;174;14;14;2;0;0
2020-07-07 09:45:00;155;165;11;11;11;0;0
2020-07-07 10:00:00;193;145;6;6;12;0;0
2020-07-07 10:15:00;180;172;9;9;1;0;0
2020-07-07 10:30:00;181;177;15;15;7;0;0
2020-07-07 10:45:00;180;177;10;10;10;0;0
2020-07-07 11:00:00;182;184;8;8;12;0;0
2020-07-07 11:15:00;201;148;10;10;22;0;0
2020-07-07 11:30:00;202;194;15;15;0;0;0
2020-07-07 11:45:00;202;157;10;10;8;0;0
2020-07-07 12:00:00;202;184;8;8;10;0;0
2020-07-07 12:15:00;173;161;8;8;1;0;0
2020-07-07 12:30:00;150;144;4;4;3;0;0
2020-07-07 12:45:00;182;165;8;8;5;0;0
2020-07-07 13:00:00;208;166;9;9;2;0;0
2020-07-07 13:15:00;200;149;11;11;31;0;0
2020-07-07 13:30:00;187;150;15;15;12;0;0
2020-07-07 13:45:00;189;177;5;5;7;0;0
2020-07-07 14:00:00;183;177;7;7;9;0;0
2020-07-07 14:15:00;201;177;5;5;39;0;0
2020-07-07 14:30:00;175;164;12;12;3;0;0
2020-07-07 14:45:00;216;188;16;16;10;0;0
2020-07-07 15:00:00;162;203;6;6;9;0;0
2020-07-07 15:15:00;200;165;11;11;8;0;0
2020-07-07 15:30:00;148;182;8;8;9;0;0
2020-07-07 15:45:00;194;167;8;8;3;0;0
2020-07-07 16:00:00;188;203;7;7;3;0;0
2020-07-07 16:15:00;205;170;9;9;20;0;0
2020-07-07 16:30:00;203;189;3;3;15;0;0
2020-07-07 16:45:00;226;227;10;10;17;0;0
2020-07-07 17:00:00;222;233;12;12;31;0;0
2020-07-07 17:15:00;254;184;13;13;17;0;0
2020-07-07 17:30:00;222;195;14;14;5;0;0
2020-07-07 17:45:00;209;210;6;6;10;0;0
2020-07-07 18:00:00;214;195;10;10;11;0;0
2020-07-07 18:15:00;199;168;11;11;10;0;0
2020-07-07 18:30:00;171;179;6;6;26;0;0
2020-07-07 18:45:00;148;171;10;10;2;0;0
2020-07-07 19:00:00;132;167;7;7;82;0;0
2020-07-07 19:15:00;142;127;11;11;20;0;0
2020-07-07 19:30:00;98;117;8;8;9;0;0
2020-07-07 19:45:00;101;108;8;8;9;0;0
2020-07-07 20:00:00;116;156;9;9;0;0;0
2020-07-07 20:15:00;104;89;0;0;1;0;0
2020-07-07 20:30:00;86;97;6;6;6;0;0
2020-07-07 20:45:00;80;100;5;5;0;0;0
2020-07-07 21:00:00;89;56;5;5;0;0;0
2020-07-07 21:15:00;98;86;6;6;0;0;0
2020-07-07 21:30:00;60;45;0;0;0;0;0
2020-07-07 21:45:00;68;62;5;5;0;0;0
2020-07-07 22:00:00;59;77;5;5;0;0;0
2020-07-07 22:15:00;79;63;6;6;0;0;0
2020-07-07 22:30:00;63;47;2;2;0;0;0
2020-07-07 22:45:00;51;51;1;1;0;0;0
2020-07-07 23:00:00;41;39;2;2;0;0;0
2020-07-07 23:15:00;43;38;0;0;0;0;0
2020-07-07 23:30:00;21;19;0;0;0;0;0
