DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-02-24 00:00:00;3;0;0;0;0;0;0;0
2020-02-24 00:15:00;0;1;1;0;0;0;0;0
2020-02-24 00:30:00;0;0;0;0;0;0;0;0
2020-02-24 00:45:00;1;0;0;0;0;0;0;0
2020-02-24 01:00:00;0;1;1;0;0;0;0;0
2020-02-24 01:15:00;0;0;0;0;0;0;0;0
2020-02-24 01:30:00;1;2;3;1;0;0;0;0
2020-02-24 01:45:00;1;0;0;0;0;0;0;0
2020-02-24 02:00:00;1;1;1;1;0;0;0;0
2020-02-24 02:15:00;0;0;0;0;0;0;0;0
2020-02-24 02:30:00;0;0;0;0;0;0;0;0
2020-02-24 02:45:00;0;0;0;0;0;0;0;0
2020-02-24 03:00:00;0;0;0;0;0;0;0;0
2020-02-24 03:15:00;1;1;1;0;0;0;0;0
2020-02-24 03:30:00;0;0;0;0;0;0;0;0
2020-02-24 03:45:00;0;1;0;1;0;0;0;0
2020-02-24 04:00:00;1;1;1;1;0;0;0;0
2020-02-24 04:15:00;0;0;0;0;0;0;0;0
2020-02-24 04:30:00;4;0;0;0;3;0;0;0
2020-02-24 04:45:00;3;1;1;1;0;0;0;0
2020-02-24 05:00:00;6;10;12;4;0;0;0;0
2020-02-24 05:15:00;10;24;23;7;3;0;0;0
2020-02-24 05:30:00;13;38;35;14;2;0;0;0
2020-02-24 05:45:00;12;43;40;16;4;0;0;0
2020-02-24 06:00:00;9;45;43;6;6;0;0;0
2020-02-24 06:15:00;13;67;64;12;6;0;0;0
2020-02-24 06:30:00;38;136;128;9;7;1;0;0
2020-02-24 06:45:00;40;98;89;11;8;0;0;0
2020-02-24 07:00:00;19;65;59;12;5;0;0;0
2020-02-24 07:15:00;21;84;80;13;7;0;0;0
2020-02-24 07:30:00;26;91;92;11;7;0;0;0
2020-02-24 07:45:00;29;96;88;13;18;0;0;0
2020-02-24 08:00:00;40;71;70;15;9;0;1;0
2020-02-24 08:15:00;29;81;78;13;18;0;1;0
2020-02-24 08:30:00;19;59;55;10;5;0;3;0
2020-02-24 08:45:00;23;37;30;11;10;0;0;0
2020-02-24 09:00:00;31;34;24;3;13;0;0;0
2020-02-24 09:15:00;24;21;13;3;10;0;0;0
2020-02-24 09:30:00;21;27;25;10;8;0;0;0
2020-02-24 09:45:00;18;11;9;4;3;0;0;0
2020-02-24 10:00:00;27;19;16;4;8;0;1;0
2020-02-24 10:15:00;20;14;13;3;3;0;0;0
2020-02-24 10:30:00;28;26;19;9;9;0;0;0
2020-02-24 10:45:00;27;11;13;8;10;0;0;0
2020-02-24 11:00:00;18;21;18;4;10;0;0;0
2020-02-24 11:15:00;21;20;19;4;7;0;3;0
2020-02-24 11:30:00;29;18;17;7;8;0;2;1
2020-02-24 11:45:00;21;33;27;9;10;0;0;0
2020-02-24 12:00:00;33;15;14;7;6;1;2;0
2020-02-24 12:15:00;27;21;19;9;7;0;3;0
2020-02-24 12:30:00;27;18;14;7;11;0;2;0
2020-02-24 12:45:00;33;23;22;5;13;0;0;0
2020-02-24 13:00:00;41;28;30;10;7;0;13;0
2020-02-24 13:15:00;29;32;24;13;17;2;0;0
2020-02-24 13:30:00;41;34;32;19;10;0;3;0
2020-02-24 13:45:00;51;40;32;6;15;0;0;1
2020-02-24 14:00:00;65;33;32;3;15;0;0;0
2020-02-24 14:15:00;47;31;32;8;22;0;0;0
2020-02-24 14:30:00;46;16;21;7;15;0;0;0
2020-02-24 14:45:00;62;37;26;11;16;0;0;0
2020-02-24 15:00:00;89;42;39;11;20;0;0;0
2020-02-24 15:15:00;157;31;28;6;15;5;1;3
2020-02-24 15:30:00;79;14;16;6;12;0;0;0
2020-02-24 15:45:00;57;17;14;4;21;0;2;0
2020-02-24 16:00:00;74;10;11;4;12;0;0;0
2020-02-24 16:15:00;63;14;10;3;15;0;0;0
2020-02-24 16:30:00;72;13;14;8;15;0;0;0
2020-02-24 16:45:00;61;19;19;7;15;0;0;0
2020-02-24 17:00:00;67;14;14;5;13;0;0;0
2020-02-24 17:15:00;52;11;11;3;22;0;0;0
2020-02-24 17:30:00;55;11;10;5;16;1;0;0
2020-02-24 17:45:00;56;14;13;3;12;0;0;0
2020-02-24 18:00:00;31;8;6;7;15;0;0;0
2020-02-24 18:15:00;38;14;16;4;11;0;2;0
2020-02-24 18:30:00;31;12;7;6;4;0;0;0
2020-02-24 18:45:00;24;8;9;2;5;0;0;0
2020-02-24 19:00:00;28;11;8;0;7;0;0;0
2020-02-24 19:15:00;14;4;7;2;4;0;0;0
2020-02-24 19:30:00;11;7;7;1;1;0;0;0
2020-02-24 19:45:00;6;4;6;0;0;0;0;0
2020-02-24 20:00:00;4;4;5;0;0;0;0;0
2020-02-24 20:15:00;9;1;2;0;0;0;0;0
2020-02-24 20:30:00;13;4;2;1;3;0;0;0
2020-02-24 20:45:00;8;4;5;1;1;0;0;0
2020-02-24 21:00:00;12;14;14;2;1;0;0;0
2020-02-24 21:15:00;20;15;15;4;4;0;0;0
