DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2019-09-03 00:00:00;3;2;2;3;10;6;5;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 00:15:00;1;1;3;7;9;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 00:30:00;1;2;4;2;10;5;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 00:45:00;3;5;5;3;4;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 01:00:00;0;2;0;0;6;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 01:15:00;0;0;2;2;4;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 01:30:00;1;3;2;1;5;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 01:45:00;1;0;6;3;1;1;3;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 02:00:00;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 02:15:00;2;1;1;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 02:30:00;1;1;0;1;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 02:45:00;0;1;1;2;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 03:00:00;0;1;2;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 03:15:00;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 03:30:00;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 03:45:00;3;2;1;0;2;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 04:00:00;1;2;1;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 04:15:00;0;5;2;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 04:30:00;4;3;3;3;4;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 04:45:00;5;3;2;0;9;3;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 05:00:00;3;5;4;2;22;10;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 05:15:00;4;18;11;6;38;10;3;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 05:30:00;10;7;14;5;63;25;9;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 05:45:00;12;22;23;12;60;35;8;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 06:00:00;12;26;12;10;42;24;9;4;0;5;0;1;0;0;0;0;0;0;0;1;0;0
2019-09-03 06:15:00;12;20;27;11;61;34;17;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 06:30:00;18;25;13;16;130;39;17;3;0;6;0;0;0;1;0;0;0;0;0;1;1;0
2019-09-03 06:45:00;19;33;34;24;124;32;21;1;0;8;0;1;0;0;0;0;0;2;0;0;0;0
2019-09-03 07:00:00;19;31;21;13;94;38;19;4;0;13;0;0;0;0;0;0;0;1;0;0;0;1
2019-09-03 07:15:00;27;45;33;24;122;25;29;2;0;15;0;1;2;2;6;0;0;0;0;0;0;0
2019-09-03 07:30:00;17;40;32;19;131;29;38;7;0;10;0;0;0;1;0;0;1;2;6;0;0;0
2019-09-03 07:45:00;28;41;40;26;104;28;28;5;0;12;0;0;0;1;0;0;0;1;3;0;0;0
2019-09-03 08:00:00;29;43;25;26;100;22;31;4;0;11;0;0;0;1;0;0;0;1;0;1;1;2
2019-09-03 08:15:00;22;43;33;17;104;25;35;3;0;13;0;0;0;1;0;0;0;0;0;0;0;0
2019-09-03 08:30:00;20;42;29;22;71;27;29;4;0;13;0;0;0;0;0;0;0;0;0;0;1;2
2019-09-03 08:45:00;28;41;32;19;83;23;19;2;0;9;0;2;1;1;13;0;0;1;2;1;0;0
2019-09-03 09:00:00;17;28;18;15;55;16;28;4;0;7;0;2;0;1;1;0;0;0;0;1;0;0
2019-09-03 09:15:00;19;39;31;15;67;23;15;4;0;9;0;1;0;0;0;0;0;0;0;1;0;0
2019-09-03 09:30:00;29;31;26;22;70;28;38;2;0;15;0;1;2;1;0;0;0;2;0;0;0;0
2019-09-03 09:45:00;24;32;34;23;70;24;39;4;0;13;0;2;0;3;5;0;0;1;0;1;0;3
