DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2019-09-18 00:00:00;13;10;10;0;1;8;1;3;1;1;1;1;0;0;0;0
2019-09-18 00:15:00;13;12;15;0;2;17;1;0;2;2;2;2;0;0;0;0
2019-09-18 00:30:00;12;13;13;2;0;11;0;4;2;3;2;2;0;0;0;0
2019-09-18 00:45:00;12;11;10;0;4;14;0;2;2;2;1;1;0;0;0;0
2019-09-18 01:00:00;2;14;14;0;2;16;0;1;1;1;1;1;2;0;0;0
2019-09-18 01:15:00;9;10;9;0;5;11;1;2;2;2;2;3;0;0;0;0
2019-09-18 01:30:00;12;6;5;0;0;6;1;0;0;0;0;0;0;0;0;0
2019-09-18 01:45:00;8;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0
2019-09-18 02:00:00;5;5;5;0;3;5;0;0;0;0;0;0;0;0;0;0
2019-09-18 02:15:00;4;7;8;0;3;7;0;0;2;2;2;2;0;0;0;0
2019-09-18 02:30:00;6;10;8;2;1;9;0;0;2;2;2;2;0;0;0;0
2019-09-18 02:45:00;3;8;10;0;1;6;0;1;1;1;1;1;0;0;0;0
2019-09-18 03:00:00;9;6;6;0;4;6;0;0;3;3;3;3;0;0;0;0
2019-09-18 03:15:00;6;5;6;0;1;5;0;1;1;1;2;2;0;0;0;0
2019-09-18 03:30:00;3;5;4;0;3;4;2;2;0;0;1;1;0;0;0;0
2019-09-18 03:45:00;5;2;3;1;4;7;1;3;2;2;1;2;0;0;0;0
2019-09-18 04:00:00;0;8;6;0;3;9;0;1;2;2;2;2;0;0;0;0
2019-09-18 04:15:00;11;5;7;0;2;5;0;0;1;1;1;1;0;0;0;0
2019-09-18 04:30:00;9;10;9;1;10;9;0;0;4;5;5;4;0;0;0;0
2019-09-18 04:45:00;16;14;12;2;6;12;0;4;4;4;4;4;0;0;0;0
2019-09-18 05:00:00;18;13;14;0;10;15;1;9;8;9;8;8;0;0;0;0
2019-09-18 05:15:00;31;33;30;1;10;26;0;12;22;22;24;24;0;0;0;0
2019-09-18 05:30:00;44;53;31;1;19;59;0;19;47;44;41;44;0;0;0;0
2019-09-18 05:45:00;53;70;32;4;16;71;1;16;29;29;25;25;0;0;0;0
2019-09-18 06:00:00;62;61;31;16;27;60;1;12;28;25;28;25;0;0;0;0
2019-09-18 06:15:00;67;93;54;10;36;93;1;22;41;41;40;40;0;0;0;0
2019-09-18 06:30:00;95;132;53;9;37;130;2;27;34;33;32;35;0;0;1;1
2019-09-18 06:45:00;98;146;70;6;26;143;6;35;65;62;59;60;0;0;0;0
2019-09-18 07:00:00;134;134;88;17;54;124;3;42;72;72;67;71;0;0;8;0
2019-09-18 07:15:00;174;158;71;18;40;152;8;53;69;72;68;63;0;0;2;1
2019-09-18 07:30:00;171;212;111;28;46;174;14;86;65;70;69;66;0;2;1;1
2019-09-18 07:45:00;167;188;99;51;43;167;19;89;65;68;70;71;0;4;0;0
2019-09-18 08:00:00;156;152;95;29;49;143;4;74;93;97;81;79;0;4;2;2
2019-09-18 08:15:00;125;128;93;36;54;130;14;56;73;69;67;68;0;0;3;0
2019-09-18 08:30:00;149;156;116;27;46;146;7;54;54;59;55;54;0;0;0;0
2019-09-18 08:45:00;130;149;88;36;47;137;8;45;72;71;66;66;2;0;0;2
2019-09-18 09:00:00;125;127;97;28;42;121;10;38;64;63;62;61;0;0;6;0
2019-09-18 09:15:00;136;144;79;31;43;136;16;30;64;66;67;64;0;0;0;2
2019-09-18 09:30:00;123;148;95;31;46;127;8;45;56;54;49;54;0;1;8;0
2019-09-18 09:45:00;191;174;107;32;52;154;18;48;39;38;38;40;1;0;0;0
2019-09-18 10:00:00;122;191;108;33;41;166;12;43;61;63;61;61;0;1;0;2
2019-09-18 10:15:00;129;172;129;35;45;145;7;51;53;50;39;38;1;0;0;0
2019-09-18 10:30:00;175;164;93;36;42;156;11;42;53;52;54;53;1;1;0;1
2019-09-18 10:45:00;149;178;112;22;59;151;13;50;57;59;52;55;5;2;0;1
2019-09-18 11:00:00;137;165;103;32;53;138;10;41;47;50;48;51;1;0;1;1
2019-09-18 11:15:00;117;148;96;35;39;128;13;53;58;58;58;59;1;0;3;1
2019-09-18 11:30:00;145;179;107;45;48;155;9;46;71;70;68;71;0;0;1;0
2019-09-18 11:45:00;161;172;114;32;32;154;9;57;57;54;58;57;3;0;0;0
2019-09-18 12:00:00;172;148;85;54;40;144;13;39;47;48;36;37;0;0;0;2
