DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-09-25 00:00:00;13;0;0;1;16;1;0;0;0;0;0;0;0
2020-09-25 00:15:00;4;0;0;0;11;1;0;0;0;0;0;0;0
2020-09-25 00:30:00;6;1;0;0;13;0;0;0;0;0;0;0;0
2020-09-25 00:45:00;6;0;0;0;9;0;0;0;0;0;0;0;0
2020-09-25 01:00:00;2;0;0;0;8;0;0;0;0;0;0;0;0
2020-09-25 01:15:00;5;2;0;0;7;0;0;0;0;0;0;0;0
2020-09-25 01:30:00;5;0;1;0;4;0;0;0;0;0;0;0;0
2020-09-25 01:45:00;11;0;0;0;3;0;0;0;0;0;0;0;0
2020-09-25 02:00:00;5;0;0;1;4;0;0;0;0;0;0;0;0
2020-09-25 02:15:00;7;0;0;0;5;1;0;0;0;0;0;0;0
2020-09-25 02:30:00;6;0;0;0;5;0;0;0;0;0;0;0;0
2020-09-25 02:45:00;1;1;0;0;4;0;0;0;0;0;0;0;0
2020-09-25 03:00:00;7;0;0;0;7;0;0;0;0;0;0;0;0
2020-09-25 03:15:00;4;0;0;0;6;0;0;0;0;0;0;0;0
2020-09-25 03:30:00;4;0;0;1;3;0;0;0;0;0;0;0;0
2020-09-25 03:45:00;6;0;0;0;6;0;0;0;0;0;0;0;0
2020-09-25 04:00:00;4;0;0;0;8;0;0;0;0;0;0;0;0
2020-09-25 04:15:00;6;2;0;0;8;0;0;0;0;0;0;0;0
2020-09-25 04:30:00;16;1;0;1;11;2;0;0;0;0;0;0;0
2020-09-25 04:45:00;23;0;0;0;10;0;0;0;0;0;0;0;0
2020-09-25 05:00:00;22;1;0;2;19;0;0;0;0;0;0;0;0
2020-09-25 05:15:00;46;0;0;2;31;0;0;0;0;0;0;0;0
2020-09-25 05:30:00;65;0;0;2;58;0;0;0;0;0;0;0;0
2020-09-25 05:45:00;75;2;2;0;70;0;0;0;0;0;0;0;0
2020-09-25 06:00:00;70;1;1;1;77;0;0;0;0;0;0;0;0
2020-09-25 06:15:00;89;2;1;9;66;1;0;0;0;0;0;0;0
2020-09-25 06:30:00;97;4;6;4;93;2;1;0;3;0;0;0;0
