DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2020-05-04 00:00:00;3;0;1;0;1;18;11;0;0;0;0;0;0;0
2020-05-04 00:15:00;7;1;3;1;3;8;8;0;0;0;0;0;0;0
2020-05-04 00:30:00;8;0;0;1;3;6;14;0;0;0;0;0;0;0
2020-05-04 00:45:00;5;0;0;0;0;8;5;0;0;0;0;0;0;0
2020-05-04 01:00:00;8;3;0;0;1;5;8;0;0;0;0;0;0;0
2020-05-04 01:15:00;2;1;0;1;2;2;4;0;0;0;0;0;0;0
2020-05-04 01:30:00;3;0;0;0;1;8;1;0;0;0;0;0;0;0
2020-05-04 01:45:00;1;1;0;0;2;10;1;0;0;0;0;0;0;0
2020-05-04 02:00:00;5;1;0;1;3;11;2;0;0;0;0;0;0;0
2020-05-04 02:15:00;1;3;0;0;4;7;4;0;0;0;0;0;0;0
2020-05-04 02:30:00;0;3;1;2;1;7;6;0;0;0;0;0;0;0
2020-05-04 02:45:00;2;6;0;1;3;6;7;0;0;0;0;0;0;0
2020-05-04 03:00:00;3;1;0;1;2;9;4;0;0;0;0;0;0;0
2020-05-04 03:15:00;2;2;0;2;3;4;6;0;0;0;0;0;0;0
2020-05-04 03:30:00;5;1;0;1;3;15;4;0;0;0;0;0;0;0
2020-05-04 03:45:00;5;0;2;0;2;4;5;0;0;0;0;0;0;0
2020-05-04 04:00:00;3;0;1;1;3;9;3;0;0;0;0;0;0;0
2020-05-04 04:15:00;5;0;3;1;6;17;8;0;0;0;0;0;0;0
2020-05-04 04:30:00;8;0;1;1;6;26;10;0;0;0;0;0;0;0
2020-05-04 04:45:00;15;1;1;0;9;29;12;0;0;0;0;0;0;0
2020-05-04 05:00:00;15;1;3;2;9;40;22;0;0;0;0;0;0;0
2020-05-04 05:15:00;45;4;6;3;10;46;36;0;0;0;0;0;0;0
2020-05-04 05:30:00;64;7;22;8;20;46;72;0;0;0;0;0;0;0
2020-05-04 05:45:00;62;4;12;7;16;40;90;0;0;0;0;0;0;0
2020-05-04 06:00:00;48;9;10;5;21;44;69;0;0;1;0;0;0;0
2020-05-04 06:15:00;83;13;22;6;31;86;96;1;0;0;0;0;0;0
2020-05-04 06:30:00;121;21;29;14;42;93;133;4;0;0;0;0;0;0
2020-05-04 06:45:00;132;22;24;5;30;87;153;0;0;1;0;0;0;0
2020-05-04 07:00:00;103;21;23;10;42;94;134;0;0;0;0;0;0;0
2020-05-04 07:15:00;101;22;24;9;41;76;122;0;0;0;0;0;0;0
2020-05-04 07:30:00;93;24;20;11;32;78;132;4;0;0;0;0;0;0
2020-05-04 07:45:00;118;38;32;24;59;93;148;5;0;0;0;0;0;0
2020-05-04 08:00:00;78;17;24;25;53;85;97;0;0;0;0;0;0;0
2020-05-04 08:15:00;93;14;30;17;50;113;113;0;0;0;0;0;0;0
2020-05-04 08:30:00;84;23;30;24;45;99;102;6;0;3;0;0;0;0
2020-05-04 08:45:00;83;31;19;16;59;96;129;0;0;1;0;0;0;0
2020-05-04 09:00:00;76;14;26;14;54;97;106;0;0;1;0;0;0;0
2020-05-04 09:15:00;75;18;21;9;58;98;114;0;0;5;0;0;0;0
2020-05-04 09:30:00;92;24;26;19;56;104;123;2;0;0;0;0;0;0
2020-05-04 09:45:00;83;24;26;19;49;103;118;4;0;0;0;0;0;0
2020-05-04 10:00:00;86;26;30;16;77;112;123;0;0;1;0;0;0;0
2020-05-04 10:15:00;88;31;26;23;66;119;113;0;0;1;0;0;0;0
2020-05-04 10:30:00;96;31;24;29;75;106;134;0;0;0;0;0;0;0
2020-05-04 10:45:00;98;30;31;15;73;118;123;2;0;2;0;0;0;0
2020-05-04 11:00:00;73;28;37;17;76;117;118;1;0;0;0;0;0;0
2020-05-04 11:15:00;100;27;28;23;71;111;128;1;0;2;0;0;0;0
2020-05-04 11:30:00;82;23;26;19;76;123;124;4;0;11;0;0;0;0
2020-05-04 11:45:00;69;23;38;18;78;120;132;4;0;8;0;0;0;0
2020-05-04 12:00:00;68;20;23;15;63;120;105;2;0;1;0;0;0;0
2020-05-04 12:15:00;79;26;35;29;75;122;113;4;0;9;0;0;0;0
2020-05-04 12:30:00;95;33;40;23;63;106;127;3;0;2;0;0;0;0
2020-05-04 12:45:00;75;17;23;17;69;98;115;0;0;0;0;0;0;0
2020-05-04 13:00:00;90;14;28;15;75;118;133;1;0;8;0;0;0;0
2020-05-04 13:15:00;100;25;31;23;80;127;138;0;0;0;0;0;0;0
2020-05-04 13:30:00;114;28;38;23;71;126;151;3;0;3;0;0;0;0
2020-05-04 13:45:00;106;42;35;25;76;118;137;63;1;0;0;0;0;0
2020-05-04 14:00:00;113;23;36;18;71;129;151;3;0;8;13;13;13;0
2020-05-04 14:15:00;100;32;29;27;87;137;136;2;0;16;0;0;0;0
2020-05-04 14:30:00;107;32;37;11;79;133;127;8;0;0;0;0;0;0
2020-05-04 14:45:00;104;32;42;18;91;129;136;0;0;0;5;5;5;0
2020-05-04 15:00:00;92;23;39;16;76;131;141;7;0;1;0;0;0;0
2020-05-04 15:15:00;85;29;45;25;100;149;126;2;0;2;0;0;0;0
2020-05-04 15:30:00;91;20;29;18;93;145;122;2;4;0;0;0;0;0
2020-05-04 15:45:00;90;28;41;22;94;123;122;0;0;0;0;0;0;0
2020-05-04 16:00:00;101;29;42;18;90;129;137;0;0;11;0;0;0;0
2020-05-04 16:15:00;88;33;64;28;93;134;129;5;0;10;0;0;0;0
2020-05-04 16:30:00;98;37;68;25;109;115;137;9;0;16;0;0;0;0
2020-05-04 16:45:00;84;29;39;23;89;113;119;1;0;3;0;0;0;0
2020-05-04 17:00:00;109;23;41;21;87;132;126;3;0;2;0;0;0;0
