DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-05-25 00:00:00;3;0;1;5;2;0;4;0;0;0
2020-05-25 00:15:00;4;2;2;6;1;1;1;0;0;0
2020-05-25 00:30:00;4;0;2;2;0;0;2;0;0;0
2020-05-25 00:45:00;1;1;1;1;4;0;2;0;0;0
2020-05-25 01:00:00;2;1;2;0;0;1;2;0;0;0
2020-05-25 01:15:00;6;2;1;0;2;3;2;0;0;0
2020-05-25 01:30:00;3;1;0;1;0;0;7;0;0;0
2020-05-25 01:45:00;1;0;0;2;0;2;2;0;0;0
2020-05-25 02:00:00;0;0;0;1;0;0;1;0;0;0
2020-05-25 02:15:00;2;0;0;2;0;0;2;0;0;0
2020-05-25 02:30:00;1;1;0;0;3;0;1;0;0;0
2020-05-25 02:45:00;2;1;1;0;0;0;5;0;0;0
2020-05-25 03:00:00;1;2;0;2;1;0;1;0;0;0
2020-05-25 03:15:00;2;2;0;0;0;1;1;0;0;0
2020-05-25 03:30:00;4;2;1;1;0;0;0;0;0;0
2020-05-25 03:45:00;2;3;2;1;1;0;2;0;0;0
2020-05-25 04:00:00;2;5;1;0;0;2;1;0;0;0
2020-05-25 04:15:00;1;6;1;1;2;1;4;0;0;0
2020-05-25 04:30:00;2;5;4;3;2;1;6;0;0;0
2020-05-25 04:45:00;4;2;5;3;3;3;15;0;0;0
2020-05-25 05:00:00;14;7;26;8;4;5;22;0;0;0
2020-05-25 05:15:00;40;27;60;37;7;11;34;0;0;0
2020-05-25 05:30:00;34;41;58;40;3;15;29;0;0;0
2020-05-25 05:45:00;27;20;48;51;5;6;53;0;0;0
2020-05-25 06:00:00;27;24;46;40;11;0;36;0;0;0
2020-05-25 06:15:00;46;34;48;36;8;0;23;1;0;0
2020-05-25 06:30:00;46;51;85;39;13;0;21;1;0;0
2020-05-25 06:45:00;61;44;75;46;9;0;37;0;0;0
2020-05-25 07:00:00;86;26;47;52;9;0;24;0;0;0
2020-05-25 07:15:00;79;35;71;62;9;2;35;0;0;0
2020-05-25 07:30:00;104;46;77;51;15;1;25;0;0;0
2020-05-25 07:45:00;87;33;52;63;16;2;31;0;0;0
2020-05-25 08:00:00;79;34;48;45;5;0;25;3;0;0
2020-05-25 08:15:00;74;24;45;47;12;0;12;0;0;0
2020-05-25 08:30:00;73;22;37;37;14;0;14;0;0;0
2020-05-25 08:45:00;88;22;27;37;14;0;6;0;0;0
2020-05-25 09:00:00;106;20;26;45;13;0;9;0;0;0
2020-05-25 09:15:00;76;17;19;25;16;0;4;6;0;0
2020-05-25 09:30:00;104;20;27;39;18;0;6;0;0;0
2020-05-25 09:45:00;81;27;25;28;23;0;6;0;1;0
2020-05-25 10:00:00;89;18;16;49;17;0;6;0;0;0
2020-05-25 10:15:00;96;29;28;31;19;0;7;0;0;0
2020-05-25 10:30:00;100;18;24;34;8;0;4;0;0;0
2020-05-25 10:45:00;103;28;20;36;20;0;4;0;0;0
2020-05-25 11:00:00;87;17;14;40;20;0;2;0;0;0
2020-05-25 11:15:00;85;24;24;45;26;0;6;0;0;0
2020-05-25 11:30:00;79;22;16;46;29;0;14;0;0;0
2020-05-25 11:45:00;91;15;18;33;20;0;17;0;0;0
2020-05-25 12:00:00;81;18;29;49;19;0;3;0;0;0
2020-05-25 12:15:00;78;21;21;33;16;0;19;0;0;0
2020-05-25 12:30:00;78;23;27;54;18;0;7;0;0;0
2020-05-25 12:45:00;76;18;29;42;11;0;14;0;0;0
2020-05-25 13:00:00;72;22;36;71;16;0;15;2;0;0
2020-05-25 13:15:00;77;27;40;54;16;2;11;0;0;0
2020-05-25 13:30:00;102;24;61;65;21;0;5;0;0;0
2020-05-25 13:45:00;132;42;61;76;35;0;26;0;0;0
2020-05-25 14:00:00;150;34;51;91;21;0;12;0;1;0
2020-05-25 14:15:00;178;27;47;134;32;1;26;0;1;0
2020-05-25 14:30:00;149;28;26;99;28;1;34;0;0;0
2020-05-25 14:45:00;123;24;24;87;25;0;24;0;0;0
2020-05-25 15:00:00;137;21;26;80;23;0;4;0;0;0
2020-05-25 15:15:00;133;23;39;113;43;0;6;6;1;0
2020-05-25 15:30:00;104;27;24;87;21;0;14;0;0;0
2020-05-25 15:45:00;116;16;25;70;25;1;29;0;0;0
2020-05-25 16:00:00;108;19;28;93;34;0;13;0;0;0
2020-05-25 16:15:00;119;25;21;77;28;0;3;3;0;0
2020-05-25 16:30:00;173;24;34;18;29;0;4;0;0;0
2020-05-25 16:45:00;168;18;21;0;19;0;1;0;0;0
2020-05-25 17:00:00;151;18;28;0;20;0;5;0;2;0
2020-05-25 17:15:00;166;25;19;0;23;0;1;1;0;0
2020-05-25 17:30:00;156;23;19;0;26;0;1;0;0;0
2020-05-25 17:45:00;153;34;32;0;14;0;3;0;0;0
2020-05-25 18:00:00;137;17;14;0;20;0;5;0;0;0
2020-05-25 18:15:00;114;15;18;0;15;0;5;0;0;0
2020-05-25 18:30:00;109;17;19;0;11;0;0;0;0;0
2020-05-25 18:45:00;123;15;8;0;12;0;4;0;0;0
2020-05-25 19:00:00;115;18;14;0;10;0;3;5;0;0
2020-05-25 19:15:00;117;14;10;0;9;0;0;0;0;0
2020-05-25 19:30:00;93;15;13;0;13;0;1;0;0;0
