DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2019-11-20 00:00:00;0;9;9;16;6;0;0
2019-11-20 00:15:00;0;9;5;16;17;2;2
2019-11-20 00:30:00;9;10;8;9;7;1;1
2019-11-20 00:45:00;0;6;8;6;6;1;1
2019-11-20 01:00:00;0;6;4;7;4;0;0
2019-11-20 01:15:00;0;6;2;12;4;0;0
2019-11-20 01:30:00;0;1;4;7;2;0;0
2019-11-20 01:45:00;0;8;4;15;5;0;0
2019-11-20 02:00:00;0;4;3;5;3;0;0
2019-11-20 02:15:00;0;2;2;3;2;0;0
2019-11-20 02:30:00;0;2;1;8;6;0;0
2019-11-20 02:45:00;0;2;5;6;3;0;0
2019-11-20 03:00:00;0;3;1;3;1;0;0
2019-11-20 03:15:00;0;4;3;7;6;0;0
2019-11-20 03:30:00;0;3;5;8;3;0;0
2019-11-20 03:45:00;0;3;0;5;2;0;0
2019-11-20 04:00:00;0;5;1;8;4;0;0
2019-11-20 04:15:00;0;11;1;12;6;0;0
2019-11-20 04:30:00;0;14;5;19;6;0;0
2019-11-20 04:45:00;0;23;14;16;8;0;0
2019-11-20 05:00:00;0;58;41;30;14;0;0
2019-11-20 05:15:00;2;79;90;41;27;0;0
2019-11-20 05:30:00;1;63;75;39;40;1;1
2019-11-20 05:45:00;6;66;79;58;46;2;2
2019-11-20 06:00:00;9;68;66;68;77;5;5
2019-11-20 06:15:00;9;104;119;64;70;4;4
2019-11-20 06:30:00;6;111;142;71;85;5;5
2019-11-20 06:45:00;20;117;139;85;95;4;4
2019-11-20 07:00:00;4;138;148;82;48;5;4
2019-11-20 07:15:00;9;143;159;76;101;7;7
2019-11-20 07:30:00;8;143;141;98;76;4;3
2019-11-20 07:45:00;39;141;129;115;118;5;6
2019-11-20 08:00:00;3;138;125;101;75;5;5
2019-11-20 08:15:00;4;133;149;97;86;3;3
2019-11-20 08:30:00;6;121;122;97;71;3;3
2019-11-20 08:45:00;8;121;118;110;98;4;4
2019-11-20 09:00:00;20;98;86;108;98;3;3
2019-11-20 09:15:00;4;108;95;98;84;4;4
2019-11-20 09:30:00;7;99;118;106;111;3;3
2019-11-20 09:45:00;5;130;127;116;100;4;4
2019-11-20 10:00:00;28;111;117;111;100;2;2
2019-11-20 10:15:00;3;108;96;116;110;4;4
2019-11-20 10:30:00;9;118;118;120;104;4;3
2019-11-20 10:45:00;5;119;119;109;116;4;5
2019-11-20 11:00:00;11;112;110;122;128;4;3
2019-11-20 11:15:00;21;108;116;112;119;3;4
2019-11-20 11:30:00;4;115;107;123;137;6;6
2019-11-20 11:45:00;15;109;125;107;106;3;3
2019-11-20 12:00:00;4;97;77;117;127;3;2
2019-11-20 12:15:00;6;106;89;117;106;2;3
2019-11-20 12:30:00;11;86;86;133;126;5;5
2019-11-20 12:45:00;8;122;109;124;125;3;3
2019-11-20 13:00:00;26;116;109;123;132;4;4
2019-11-20 13:15:00;11;115;122;122;110;2;2
2019-11-20 13:30:00;18;103;103;96;102;5;6
2019-11-20 13:45:00;22;112;114;128;142;3;3
2019-11-20 14:00:00;12;105;97;141;129;4;4
2019-11-20 14:15:00;8;104;102;134;145;2;2
2019-11-20 14:30:00;11;117;111;141;158;4;3
2019-11-20 14:45:00;55;111;114;154;169;4;5
2019-11-20 15:00:00;6;110;102;130;166;5;5
2019-11-20 15:15:00;23;105;97;147;185;3;2
2019-11-20 15:30:00;14;109;101;133;170;3;4
2019-11-20 15:45:00;17;110;100;146;162;5;5
2019-11-20 16:00:00;25;114;111;128;159;3;2
2019-11-20 16:15:00;13;121;118;175;172;3;4
2019-11-20 16:30:00;12;110;100;139;188;4;4
2019-11-20 16:45:00;11;117;120;153;179;5;5
2019-11-20 17:00:00;26;139;112;159;169;2;2
2019-11-20 17:15:00;10;127;124;149;175;4;3
2019-11-20 17:30:00;17;99;115;154;196;5;6
2019-11-20 17:45:00;14;120;117;147;175;4;4
2019-11-20 18:00:00;10;108;113;137;149;4;4
2019-11-20 18:15:00;7;94;95;138;157;4;4
2019-11-20 18:30:00;29;89;94;129;139;4;4
2019-11-20 18:45:00;8;102;100;130;131;4;4
2019-11-20 19:00:00;14;91;89;104;100;3;3
2019-11-20 19:15:00;17;80;75;112;94;4;4
2019-11-20 19:30:00;10;66;67;100;99;4;4
2019-11-20 19:45:00;1;62;70;89;83;2;2
2019-11-20 20:00:00;3;60;69;81;74;3;3
2019-11-20 20:15:00;2;39;42;76;72;2;2
2019-11-20 20:30:00;3;52;35;75;66;3;3
2019-11-20 20:45:00;5;41;48;73;53;1;1
2019-11-20 21:00:00;0;58;67;66;48;3;3
2019-11-20 21:15:00;1;68;64;55;37;1;1
2019-11-20 21:30:00;2;43;40;63;42;1;1
2019-11-20 21:45:00;0;31;30;80;67;1;1
2019-11-20 22:00:00;0;42;32;97;96;2;2
2019-11-20 22:15:00;2;38;35;91;104;2;2
2019-11-20 22:30:00;2;23;16;51;39;2;2
2019-11-20 22:45:00;0;16;23;43;28;1;1
2019-11-20 23:00:00;0;22;19;30;13;2;2
2019-11-20 23:15:00;0;16;11;30;15;2;2
2019-11-20 23:30:00;1;20;11;28;14;1;1
2019-11-20 23:45:00;0;13;8;24;9;0;0
