DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-07-27 00:00:00;13;10;3;4;0;6;7;3;3;4;2
2020-07-27 00:15:00;9;6;1;1;2;7;6;0;4;4;0
2020-07-27 00:30:00;8;8;0;4;1;8;4;1;6;3;2
2020-07-27 00:45:00;6;7;1;1;0;8;7;3;0;2;1
2020-07-27 01:00:00;10;3;3;5;2;6;3;2;0;3;0
2020-07-27 01:15:00;9;4;0;3;1;4;2;2;0;1;0
2020-07-27 01:30:00;4;7;4;0;0;4;3;1;0;1;0
2020-07-27 01:45:00;7;2;0;3;1;5;3;1;0;1;0
2020-07-27 02:00:00;8;4;3;0;0;2;2;0;1;3;0
2020-07-27 02:15:00;5;5;0;1;1;2;1;1;0;1;0
2020-07-27 02:30:00;4;2;0;0;0;3;4;1;0;4;2
2020-07-27 02:45:00;7;4;0;0;1;5;1;0;1;0;0
2020-07-27 03:00:00;4;1;1;0;0;2;2;1;0;2;2
2020-07-27 03:15:00;3;4;1;1;1;2;2;1;1;1;1
2020-07-27 03:30:00;8;5;0;1;0;6;1;1;1;2;0
2020-07-27 03:45:00;6;5;2;2;1;13;2;0;0;1;0
2020-07-27 04:00:00;9;5;0;4;4;7;4;1;0;0;0
2020-07-27 04:15:00;13;10;2;2;0;9;4;0;1;1;1
2020-07-27 04:30:00;14;12;2;6;5;20;7;3;2;5;2
2020-07-27 04:45:00;22;15;1;4;2;42;24;1;2;4;3
2020-07-27 05:00:00;31;23;1;11;12;80;64;1;2;5;6
2020-07-27 05:15:00;33;25;8;7;13;131;120;4;4;17;4
2020-07-27 05:30:00;39;36;18;14;11;108;115;3;7;19;10
2020-07-27 05:45:00;39;33;10;30;22;97;106;9;10;16;7
2020-07-27 06:00:00;46;46;10;36;15;77;86;1;8;15;3
2020-07-27 06:15:00;42;43;13;35;15;107;129;9;7;28;8
2020-07-27 06:30:00;61;61;21;38;18;113;117;10;19;28;13
2020-07-27 06:45:00;60;62;20;46;18;117;130;10;13;27;9
2020-07-27 07:00:00;50;51;8;43;17;112;119;11;16;27;8
2020-07-27 07:15:00;67;73;15;41;28;121;123;17;24;32;15
2020-07-27 07:30:00;56;44;13;50;19;108;137;24;20;28;9
2020-07-27 07:45:00;67;70;15;63;20;122;135;23;26;31;14
2020-07-27 08:00:00;65;64;15;55;23;103;114;16;18;35;13
2020-07-27 08:15:00;68;72;13;59;20;92;127;20;24;30;10
2020-07-27 08:30:00;64;65;15;57;23;91;89;29;21;36;21
2020-07-27 08:45:00;73;70;18;67;19;77;108;21;18;36;19
2020-07-27 09:00:00;66;65;12;66;17;71;90;14;27;43;16
2020-07-27 09:15:00;73;66;20;51;18;73;100;26;22;38;20
