DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-03-13 00:00:00;16;15;0;0;0;0;0
2020-03-13 00:15:00;25;11;0;0;0;0;0
2020-03-13 00:30:00;20;16;0;0;0;0;0
2020-03-13 00:45:00;14;12;0;0;0;0;0
2020-03-13 01:00:00;9;6;0;0;0;0;0
2020-03-13 01:15:00;12;9;0;0;0;0;0
2020-03-13 01:30:00;8;5;0;0;0;0;0
2020-03-13 01:45:00;4;12;0;0;0;0;0
2020-03-13 02:00:00;4;8;0;0;0;0;0
2020-03-13 02:15:00;3;5;0;0;0;0;0
2020-03-13 02:30:00;6;7;0;0;0;0;0
2020-03-13 02:45:00;5;11;1;1;0;0;0
2020-03-13 03:00:00;7;9;0;0;0;0;0
2020-03-13 03:15:00;4;5;0;0;0;0;0
2020-03-13 03:30:00;6;8;1;1;0;0;0
2020-03-13 03:45:00;8;5;0;0;0;0;0
2020-03-13 04:00:00;6;9;1;1;0;0;0
2020-03-13 04:15:00;8;11;0;0;0;0;0
2020-03-13 04:30:00;12;10;0;0;0;0;0
2020-03-13 04:45:00;20;15;1;1;0;0;0
2020-03-13 05:00:00;26;19;0;0;0;0;0
2020-03-13 05:15:00;56;60;1;1;0;0;0
2020-03-13 05:30:00;73;43;3;3;0;0;0
2020-03-13 05:45:00;119;70;2;2;0;0;0
2020-03-13 06:00:00;87;65;1;1;0;0;0
2020-03-13 06:15:00;108;118;1;1;0;0;0
2020-03-13 06:30:00;156;100;6;6;0;0;0
2020-03-13 06:45:00;218;126;7;7;0;0;0
2020-03-13 07:00:00;191;161;8;8;5;0;0
2020-03-13 07:15:00;206;188;8;8;0;0;0
2020-03-13 07:30:00;189;190;19;19;6;0;0
2020-03-13 07:45:00;256;179;23;23;7;0;0
2020-03-13 08:00:00;189;138;7;7;1;0;0
2020-03-13 08:15:00;189;161;10;10;0;0;0
2020-03-13 08:30:00;180;173;14;14;0;0;0
2020-03-13 08:45:00;173;145;13;13;0;0;0
2020-03-13 09:00:00;167;143;4;4;0;0;0
2020-03-13 09:15:00;152;115;6;6;0;0;0
2020-03-13 09:30:00;187;175;11;11;1;0;0
2020-03-13 09:45:00;205;170;6;6;18;0;0
2020-03-13 10:00:00;172;159;11;11;9;0;0
2020-03-13 10:15:00;200;175;10;10;3;0;0
2020-03-13 10:30:00;224;167;8;8;7;0;0
2020-03-13 10:45:00;190;173;6;6;0;0;0
2020-03-13 11:00:00;176;175;8;8;2;0;0
2020-03-13 11:15:00;230;193;9;9;3;0;0
2020-03-13 11:30:00;227;191;9;9;13;0;0
2020-03-13 11:45:00;198;186;10;10;2;0;0
2020-03-13 12:00:00;198;183;11;11;1;0;0
2020-03-13 12:15:00;215;203;8;8;7;0;0
2020-03-13 12:30:00;168;155;6;6;3;0;0
2020-03-13 12:45:00;152;138;12;12;2;0;0
2020-03-13 13:00:00;146;128;5;5;14;0;0
2020-03-13 13:15:00;208;198;14;14;9;0;0
2020-03-13 13:30:00;220;180;5;5;0;0;0
2020-03-13 13:45:00;215;184;9;9;3;0;0
2020-03-13 14:00:00;231;184;19;19;8;0;0
2020-03-13 14:15:00;188;152;10;10;5;0;0
2020-03-13 14:30:00;145;146;12;12;59;0;0
2020-03-13 14:45:00;128;118;8;8;0;0;0
2020-03-13 15:00:00;202;184;9;9;7;0;0
2020-03-13 15:15:00;204;203;4;4;3;0;0
2020-03-13 15:30:00;205;203;9;9;2;0;0
2020-03-13 15:45:00;218;205;11;11;9;0;0
2020-03-13 16:00:00;192;189;8;8;5;0;0
2020-03-13 16:15:00;223;185;16;16;8;0;0
2020-03-13 16:30:00;228;211;7;7;9;0;0
2020-03-13 16:45:00;184;164;6;6;48;0;0
2020-03-13 17:00:00;213;203;12;12;13;0;0
2020-03-13 17:15:00;205;174;6;6;4;0;0
2020-03-13 17:30:00;212;175;9;9;4;0;0
2020-03-13 17:45:00;181;189;12;12;12;0;0
2020-03-13 18:00:00;191;184;5;5;6;0;0
2020-03-13 18:15:00;186;172;9;9;6;0;0
2020-03-13 18:30:00;171;153;5;5;16;0;0
2020-03-13 18:45:00;177;196;8;8;3;0;0
2020-03-13 19:00:00;158;153;9;9;12;0;0
2020-03-13 19:15:00;144;164;7;7;3;0;0
2020-03-13 19:30:00;114;152;6;6;0;0;0
2020-03-13 19:45:00;103;140;3;3;1;0;0
2020-03-13 20:00:00;97;136;8;8;1;0;0
2020-03-13 20:15:00;88;105;12;12;15;0;0
2020-03-13 20:30:00;84;91;6;6;0;0;0
2020-03-13 20:45:00;74;85;9;9;0;0;0
2020-03-13 21:00:00;77;96;3;3;0;0;0
2020-03-13 21:15:00;102;64;1;1;0;0;0
2020-03-13 21:30:00;64;61;2;2;0;0;0
2020-03-13 21:45:00;78;103;1;1;0;0;0
2020-03-13 22:00:00;60;67;2;2;0;0;0
2020-03-13 22:15:00;85;102;4;4;0;0;0
2020-03-13 22:30:00;58;75;3;3;0;0;0
2020-03-13 22:45:00;61;57;1;1;0;0;0
2020-03-13 23:00:00;51;50;1;1;0;0;0
2020-03-13 23:15:00;51;44;1;1;0;0;0
2020-03-13 23:30:00;50;34;2;2;0;0;0
2020-03-13 23:45:00;39;43;2;2;0;0;0
