DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-06-09 00:00:00;2;2;4;0;0;2;0;0;0;0;0;0
2020-06-09 00:15:00;2;2;3;0;5;1;0;0;0;0;0;0
2020-06-09 00:30:00;1;2;5;0;0;3;0;0;0;0;0;0
2020-06-09 00:45:00;0;0;2;0;0;2;0;0;0;0;0;0
2020-06-09 01:00:00;3;4;6;0;0;4;0;0;0;0;0;0
2020-06-09 01:15:00;0;3;4;0;0;2;0;0;0;0;0;0
2020-06-09 01:30:00;0;0;2;0;0;1;1;0;0;0;0;0
2020-06-09 01:45:00;0;3;3;0;0;0;0;0;0;0;0;0
2020-06-09 02:00:00;1;1;1;1;0;0;0;0;0;0;0;0
2020-06-09 02:15:00;0;1;1;0;0;0;0;0;0;0;0;0
2020-06-09 02:30:00;0;0;2;0;0;2;0;0;0;0;0;0
2020-06-09 02:45:00;5;4;3;0;0;1;0;0;0;0;0;0
2020-06-09 03:00:00;1;3;4;0;0;2;0;0;0;0;0;0
2020-06-09 03:15:00;1;1;1;0;0;0;0;0;0;0;0;0
2020-06-09 03:30:00;0;0;1;0;0;1;0;0;0;0;0;0
2020-06-09 03:45:00;0;2;4;0;0;2;0;0;0;0;0;0
2020-06-09 04:00:00;0;0;1;0;0;1;0;0;0;0;0;0
2020-06-09 04:15:00;0;2;3;1;0;0;0;0;0;0;0;0
2020-06-09 04:30:00;1;1;3;0;0;2;0;0;0;0;0;0
2020-06-09 04:45:00;2;2;1;1;0;0;0;0;0;0;0;0
2020-06-09 05:00:00;8;7;11;0;0;5;0;0;0;0;0;0
2020-06-09 05:15:00;6;4;6;0;0;3;0;0;0;0;0;0
2020-06-09 05:30:00;10;9;16;0;3;10;0;0;0;0;0;0
2020-06-09 05:45:00;14;15;28;3;4;15;0;0;0;0;0;0
2020-06-09 06:00:00;15;22;31;6;8;13;0;0;0;0;0;0
2020-06-09 06:15:00;22;20;42;6;6;22;0;0;0;0;0;0
2020-06-09 06:30:00;31;27;46;12;8;34;0;0;0;0;0;0
2020-06-09 06:45:00;33;45;63;22;6;38;0;0;1;0;0;0
2020-06-09 07:00:00;35;47;65;31;8;32;0;0;0;0;0;0
2020-06-09 07:15:00;44;60;73;31;5;32;1;0;0;0;0;0
2020-06-09 07:30:00;51;48;75;36;11;50;0;0;2;0;0;0
2020-06-09 07:45:00;57;64;85;15;4;49;0;0;0;0;0;0
2020-06-09 08:00:00;51;45;73;16;8;40;2;0;0;0;0;0
2020-06-09 08:15:00;49;46;91;23;5;55;2;0;0;0;0;0
2020-06-09 08:30:00;52;44;77;15;9;36;0;0;0;0;0;0
2020-06-09 09:00:00;45;43;74;10;7;44;0;0;0;0;0;0
2020-06-09 09:15:00;41;39;69;19;6;42;0;0;0;0;0;0
2020-06-09 09:30:00;36;47;98;23;8;56;1;0;0;0;0;0
2020-06-09 09:45:00;47;50;87;9;6;49;0;0;5;0;0;0
2020-06-09 10:00:00;42;26;72;15;9;48;2;0;0;0;0;0
2020-06-09 10:15:00;49;43;85;15;4;54;1;0;0;0;0;0
2020-06-09 10:30:00;37;42;93;14;10;58;0;0;1;0;0;0
2020-06-09 10:45:00;49;52;100;20;6;51;2;0;0;0;0;0
2020-06-09 11:00:00;43;46;100;23;8;50;0;0;3;0;0;0
2020-06-09 11:15:00;34;37;79;10;6;57;1;0;0;0;0;0
2020-06-09 11:45:00;40;50;121;23;5;59;0;0;0;0;0;0
2020-06-09 12:00:00;34;33;98;19;7;67;0;0;0;0;0;0
2020-06-09 12:15:00;30;34;88;20;7;57;0;0;0;0;0;0
2020-06-09 12:30:00;31;41;91;20;8;53;0;1;1;0;0;0
2020-06-09 12:45:00;41;39;91;17;5;61;4;0;0;0;0;0
2020-06-09 13:00:00;42;34;80;23;7;61;0;0;0;0;0;0
2020-06-09 13:15:00;41;30;81;19;8;49;0;0;0;0;0;0
2020-06-09 13:30:00;29;34;77;12;9;54;1;0;1;0;0;0
2020-06-09 13:45:00;56;47;85;18;7;60;1;0;0;0;0;0
2020-06-09 14:00:00;28;32;79;9;7;58;0;0;0;0;0;0
2020-06-09 14:15:00;35;33;97;13;8;73;0;0;0;0;0;0
2020-06-09 14:30:00;45;41;120;12;8;82;1;0;0;0;0;0
