DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-06-23 00:00:00;15;7;12;0;0;7;0;0;0;0;0;0
2020-06-23 00:15:00;15;12;9;1;5;5;0;0;0;0;0;0
2020-06-23 00:30:00;14;6;10;0;0;5;0;0;0;0;0;0
2020-06-23 00:45:00;4;9;8;2;0;3;0;0;0;0;0;0
2020-06-23 01:00:00;8;3;2;0;0;1;0;0;0;0;0;0
2020-06-23 01:15:00;8;5;3;0;0;0;0;0;0;0;0;0
2020-06-23 01:30:00;3;4;4;0;0;1;0;0;0;0;0;0
2020-06-23 01:45:00;1;1;1;0;0;1;0;0;0;0;0;0
2020-06-23 02:00:00;3;5;4;0;0;1;0;0;0;0;0;0
2020-06-23 02:15:00;6;4;5;1;0;2;0;0;0;0;0;0
2020-06-23 02:30:00;6;7;4;0;0;0;0;0;0;0;0;0
2020-06-23 02:45:00;4;6;5;2;0;1;0;0;0;0;0;0
2020-06-23 03:00:00;10;7;5;0;0;0;0;0;0;0;0;0
2020-06-23 03:15:00;2;0;3;0;0;1;0;0;0;0;0;0
2020-06-23 03:30:00;4;3;2;0;0;1;0;0;0;0;0;0
2020-06-23 03:45:00;5;4;5;0;0;1;0;0;0;0;0;0
2020-06-23 04:00:00;4;6;8;1;0;5;0;0;0;0;0;0
2020-06-23 04:15:00;7;8;6;0;0;1;0;0;0;0;0;0
2020-06-23 04:30:00;18;5;8;0;0;2;0;0;0;0;0;0
2020-06-23 04:45:00;20;9;12;1;0;3;0;0;0;0;0;0
2020-06-23 05:00:00;50;17;9;0;0;2;0;0;0;0;0;0
2020-06-23 05:15:00;95;39;32;1;0;4;0;0;0;0;0;0
2020-06-23 05:30:00;112;52;44;0;3;8;0;0;0;0;0;0
2020-06-23 05:45:00;90;59;38;1;4;6;0;0;0;0;0;0
2020-06-23 06:00:00;108;52;50;5;8;17;0;0;2;0;0;0
2020-06-23 06:15:00;125;78;73;10;7;33;0;0;0;0;0;0
2020-06-23 06:30:00;182;101;107;15;8;44;0;0;0;0;0;0
2020-06-23 06:45:00;173;120;110;31;6;31;0;0;1;0;0;0
2020-06-23 07:00:00;182;116;111;49;10;44;0;0;0;0;0;0
2020-06-23 07:15:00;160;166;162;49;12;56;1;0;0;2;0;0
2020-06-23 07:30:00;146;167;169;39;20;56;1;0;1;0;0;0
2020-06-23 07:45:00;140;140;128;33;8;56;1;0;4;0;0;0
2020-06-23 08:00:00;152;109;121;20;10;49;1;1;0;0;0;0
2020-06-23 08:15:00;162;150;137;48;6;56;2;0;1;0;0;0
2020-06-23 08:30:00;143;107;112;48;8;64;0;0;1;0;0;0
2020-06-23 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-23 09:00:00;139;106;93;10;7;36;1;0;37;0;0;0
2020-06-23 09:15:00;131;104;118;24;6;50;0;0;0;0;0;0
2020-06-23 09:30:00;116;117;124;37;8;46;0;0;0;0;0;0
2020-06-23 09:45:00;129;97;103;13;9;54;1;0;0;0;0;0
2020-06-23 10:00:00;129;91;114;17;8;52;2;1;0;0;0;0
2020-06-23 10:15:00;120;103;135;25;5;67;0;0;0;0;0;0
2020-06-23 10:30:00;131;89;121;18;8;56;1;0;2;0;0;0
2020-06-23 10:45:00;108;102;128;12;8;70;0;0;2;0;0;0
2020-06-23 11:00:00;115;96;108;28;9;60;0;0;0;0;0;0
2020-06-23 11:15:00;120;96;114;30;7;61;2;0;0;0;0;0
2020-06-23 11:30:00;119;84;106;17;12;47;0;0;0;0;0;0
2020-06-23 11:45:00;113;103;130;16;6;74;1;1;0;0;0;0
2020-06-23 12:00:00;107;101;127;28;7;86;0;0;0;0;0;0
2020-06-23 12:15:00;144;132;156;56;6;77;1;2;13;0;0;0
2020-06-23 12:30:00;124;81;113;22;10;75;0;0;0;0;0;0
2020-06-23 12:45:00;127;114;133;39;6;68;0;2;7;0;0;0
2020-06-23 13:00:00;126;112;128;32;8;62;1;0;0;0;0;0
2020-06-23 13:15:00;120;83;100;19;13;60;0;0;0;0;0;0
2020-06-23 13:30:00;152;108;116;39;9;69;1;2;0;0;0;0
2020-06-23 13:45:00;158;122;129;16;8;60;2;0;0;0;0;0
2020-06-23 14:00:00;133;93;116;22;10;66;1;1;0;0;0;0
2020-06-23 14:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-23 14:30:00;130;99;129;30;7;77;1;0;0;0;0;0
2020-06-23 14:45:00;130;97;110;23;3;71;2;0;0;0;0;0
2020-06-23 15:00:00;125;94;122;21;10;74;1;0;0;0;0;0
2020-06-23 15:15:00;135;105;133;37;5;75;3;4;0;0;0;0
2020-06-23 15:30:00;150;104;137;45;10;87;1;0;0;0;0;0
2020-06-23 15:45:00;135;85;122;23;6;81;1;1;0;0;0;0
2020-06-23 16:00:00;153;100;137;45;14;94;2;0;0;0;0;0
2020-06-23 16:15:00;142;81;117;52;10;94;2;0;0;0;0;0
2020-06-23 16:30:00;148;110;146;36;10;102;0;0;0;0;0;0
2020-06-23 16:45:00;139;127;140;34;10;87;1;0;2;0;0;0
2020-06-23 17:00:00;138;104;130;45;9;95;0;0;14;0;0;0
2020-06-23 17:15:00;148;125;149;49;6;123;1;0;3;0;0;0
2020-06-23 17:30:00;142;88;123;24;10;83;8;0;7;0;0;0
2020-06-23 17:45:00;133;87;126;25;9;79;0;0;3;0;0;0
