DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-02-11 00:00:00;1;1;0;3;1;0;0;0;0;0
2020-02-11 00:15:00;4;3;0;1;0;2;0;0;0;0
2020-02-11 00:30:00;0;0;0;0;1;0;0;0;0;0
2020-02-11 00:45:00;0;3;2;0;1;1;0;0;0;0
2020-02-11 01:00:00;1;1;0;2;1;0;0;0;0;0
2020-02-11 01:15:00;2;3;0;1;0;0;0;0;0;0
2020-02-11 01:30:00;1;1;2;0;0;0;0;0;0;0
2020-02-11 01:45:00;0;1;0;0;1;1;0;0;0;0
2020-02-11 02:00:00;0;0;0;2;0;0;0;0;0;0
2020-02-11 02:15:00;0;0;0;0;0;0;0;0;0;0
2020-02-11 02:30:00;0;1;2;2;1;1;0;0;0;0
2020-02-11 02:45:00;0;0;0;0;1;0;0;0;0;0
2020-02-11 03:00:00;0;0;0;0;1;0;0;0;0;0
2020-02-11 03:15:00;0;0;0;0;0;0;0;0;0;0
2020-02-11 03:30:00;1;1;0;0;0;0;0;0;0;0
2020-02-11 03:45:00;0;0;0;0;2;0;0;0;0;0
2020-02-11 04:00:00;1;0;1;1;0;0;0;0;0;0
2020-02-11 04:15:00;0;3;4;3;1;0;0;0;0;0
2020-02-11 04:30:00;1;1;1;3;2;1;0;0;0;0
2020-02-11 04:45:00;0;1;0;1;4;2;0;0;0;0
2020-02-11 05:00:00;1;3;4;3;4;5;0;0;0;0
2020-02-11 05:15:00;3;3;5;4;3;4;0;0;0;0
2020-02-11 05:30:00;6;12;6;8;7;7;0;0;0;0
2020-02-11 05:45:00;5;12;8;8;14;19;0;0;0;0
2020-02-11 06:00:00;12;23;13;11;16;24;0;0;0;0
2020-02-11 06:15:00;13;31;19;11;20;37;0;0;0;0
2020-02-11 06:30:00;18;34;20;13;37;51;0;0;0;0
2020-02-11 06:45:00;14;30;39;12;46;51;0;0;0;0
2020-02-11 07:00:00;20;37;48;19;37;56;0;0;0;0
2020-02-11 07:15:00;17;46;95;22;46;102;0;0;0;0
2020-02-11 07:30:00;34;67;121;31;61;114;0;0;0;0
2020-02-11 07:45:00;49;84;97;34;80;109;0;0;0;0
2020-02-11 08:00:00;28;64;73;27;51;101;0;0;0;0
2020-02-11 08:15:00;18;46;51;32;51;70;0;0;0;0
2020-02-11 08:30:00;18;38;50;35;41;58;0;0;0;0
2020-02-11 08:45:00;19;25;32;32;49;45;0;0;0;0
2020-02-11 09:00:00;25;43;35;35;34;60;0;0;0;0
