DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2019-10-08 00:00:00;14;5;10;2;1;2;1
2019-10-08 00:15:00;8;3;14;5;6;7;1
2019-10-08 00:30:00;12;3;20;5;3;5;2
2019-10-08 00:45:00;9;4;9;1;3;0;7
2019-10-08 01:00:00;8;1;10;2;1;2;3
2019-10-08 01:15:00;9;3;7;3;4;2;4
2019-10-08 01:30:00;10;0;5;2;3;4;1
2019-10-08 01:45:00;6;2;9;0;4;5;3
2019-10-08 02:00:00;4;3;10;0;1;6;0
2019-10-08 02:15:00;6;2;16;2;2;1;3
2019-10-08 02:30:00;3;0;4;0;3;5;4
2019-10-08 02:45:00;8;0;6;1;3;5;5
2019-10-08 03:00:00;10;3;4;1;5;8;2
2019-10-08 03:15:00;5;2;10;1;4;3;2
2019-10-08 03:30:00;9;5;9;2;1;6;3
2019-10-08 03:45:00;7;4;8;1;3;2;3
2019-10-08 04:00:00;7;4;8;1;5;8;2
2019-10-08 04:15:00;6;7;11;2;4;4;2
2019-10-08 04:30:00;13;6;26;5;0;4;0
2019-10-08 04:45:00;17;15;53;8;3;0;1
2019-10-08 05:00:00;29;27;77;31;4;1;1
2019-10-08 05:15:00;33;19;99;38;3;0;0
2019-10-08 05:30:00;46;23;110;60;0;0;1
2019-10-08 05:45:00;73;44;117;68;0;0;1
2019-10-08 06:00:00;87;72;132;74;4;1;0
2019-10-08 06:15:00;110;55;174;98;1;0;0
2019-10-08 06:30:00;121;71;186;107;4;1;2
2019-10-08 06:45:00;130;82;192;99;5;1;1
2019-10-08 07:00:00;184;88;200;124;13;1;1
2019-10-08 07:15:00;208;104;215;135;15;0;0
2019-10-08 07:30:00;215;118;204;130;13;1;1
2019-10-08 07:45:00;180;128;184;154;16;1;0
2019-10-08 08:00:00;190;99;134;141;20;2;0
2019-10-08 08:15:00;197;99;181;118;12;1;2
2019-10-08 08:30:00;160;101;167;115;12;0;1
2019-10-08 08:45:00;147;122;160;102;10;2;0
2019-10-08 09:00:00;134;96;136;80;10;2;2
2019-10-08 09:15:00;133;69;162;97;8;0;0
2019-10-08 09:30:00;140;97;140;92;12;2;3
2019-10-08 09:45:00;140;97;147;73;10;1;2
2019-10-08 10:00:00;145;102;159;86;6;0;2
2019-10-08 10:15:00;120;91;149;68;5;0;1
2019-10-08 10:30:00;147;111;140;66;11;2;1
2019-10-08 10:45:00;149;110;171;92;13;1;1
2019-10-08 11:00:00;136;97;145;72;11;2;1
2019-10-08 11:15:00;134;78;141;84;2;4;1
2019-10-08 11:30:00;122;92;164;87;8;1;2
2019-10-08 11:45:00;150;110;161;83;8;3;1
2019-10-08 12:00:00;146;83;136;78;2;4;4
2019-10-08 12:15:00;140;87;168;77;12;2;2
2019-10-08 12:30:00;151;110;163;85;5;5;3
2019-10-08 12:45:00;164;121;141;101;8;2;1
2019-10-08 13:00:00;141;114;189;96;6;0;2
2019-10-08 13:15:00;182;92;177;120;10;0;2
2019-10-08 13:30:00;182;107;173;113;12;4;2
2019-10-08 13:45:00;165;112;180;109;6;3;2
2019-10-08 14:00:00;162;118;167;99;12;6;2
2019-10-08 14:15:00;175;129;166;90;9;4;2
2019-10-08 14:30:00;173;138;159;88;8;3;7
2019-10-08 14:45:00;204;140;159;97;7;1;2
2019-10-08 15:00:00;205;129;196;95;6;3;1
2019-10-08 15:15:00;215;163;158;72;17;9;2
2019-10-08 15:30:00;196;140;176;84;12;2;3
2019-10-08 15:45:00;202;179;171;106;19;1;1
2019-10-08 16:00:00;228;173;184;120;22;5;9
2019-10-08 16:15:00;212;150;183;104;17;7;5
2019-10-08 16:30:00;205;176;200;128;20;6;7
2019-10-08 16:45:00;238;176;191;118;19;10;8
2019-10-08 17:00:00;218;167;229;134;32;5;9
2019-10-08 17:15:00;225;214;196;95;20;3;5
2019-10-08 17:30:00;224;198;191;97;21;4;1
2019-10-08 17:45:00;201;222;187;98;28;5;7
2019-10-08 18:00:00;232;170;191;99;16;7;5
2019-10-08 18:15:00;200;159;194;105;10;5;4
2019-10-08 18:30:00;194;142;170;102;9;3;4
2019-10-08 18:45:00;188;148;144;85;9;1;0
2019-10-08 19:00:00;150;99;158;81;5;0;1
2019-10-08 19:15:00;157;105;146;87;3;1;4
2019-10-08 19:30:00;114;89;129;68;5;0;1
2019-10-08 19:45:00;107;79;133;57;7;0;2
2019-10-08 20:00:00;109;65;116;46;3;2;1
2019-10-08 20:15:00;106;71;124;53;7;1;4
2019-10-08 20:30:00;90;62;84;51;7;1;2
2019-10-08 20:45:00;71;42;102;47;2;0;1
2019-10-08 21:00:00;63;42;122;49;1;0;1
2019-10-08 21:15:00;69;40;102;52;2;1;3
2019-10-08 21:30:00;68;42;67;35;6;1;1
2019-10-08 21:45:00;82;52;65;24;5;0;1
2019-10-08 22:00:00;83;64;62;31;4;2;2
2019-10-08 22:15:00;71;49;62;33;2;2;2
2019-10-08 22:30:00;39;34;52;19;5;1;0
2019-10-08 22:45:00;48;24;46;15;1;0;0
2019-10-08 23:00:00;17;12;30;14;3;0;6
2019-10-08 23:15:00;34;14;38;12;5;2;4
2019-10-08 23:30:00;33;16;27;11;5;3;1
2019-10-08 23:45:00;26;13;27;9;0;1;3
