DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2019-12-02 00:00:00;5;8;1;1;0;0;0;0
2019-12-02 00:15:00;6;2;2;1;0;0;0;0
2019-12-02 00:30:00;2;1;0;0;0;0;0;0
2019-12-02 00:45:00;7;1;0;0;0;0;0;0
2019-12-02 01:00:00;2;2;1;2;0;0;0;0
2019-12-02 01:15:00;6;3;0;0;0;0;0;0
2019-12-02 01:30:00;1;4;0;0;0;0;0;0
2019-12-02 01:45:00;1;1;2;1;0;0;0;0
2019-12-02 02:00:00;3;2;0;0;0;0;0;0
2019-12-02 02:15:00;1;1;0;0;0;0;0;0
2019-12-02 02:30:00;0;1;0;0;0;0;0;0
2019-12-02 02:45:00;2;1;1;1;0;0;0;0
2019-12-02 03:00:00;2;1;1;2;0;0;0;0
2019-12-02 03:15:00;1;0;0;0;0;0;0;0
2019-12-02 03:30:00;4;2;1;1;0;0;0;0
2019-12-02 03:45:00;2;3;1;1;0;0;0;0
2019-12-02 04:00:00;2;4;1;2;0;0;0;0
2019-12-02 04:15:00;6;1;1;0;0;0;0;0
2019-12-02 04:30:00;4;2;0;1;0;0;0;0
2019-12-02 04:45:00;10;2;1;1;0;0;0;0
2019-12-02 05:00:00;7;10;0;1;0;0;0;0
2019-12-02 05:15:00;30;13;4;4;0;0;0;0
2019-12-02 05:30:00;20;10;2;1;0;0;0;0
2019-12-02 05:45:00;38;47;3;1;0;0;0;0
2019-12-02 06:00:00;46;35;0;0;0;0;1;0
2019-12-02 06:15:00;59;39;2;3;0;0;0;0
2019-12-02 06:30:00;71;41;6;5;0;0;0;0
2019-12-02 06:45:00;76;49;3;3;0;0;0;0
2019-12-02 07:00:00;78;41;5;3;0;0;0;0
2019-12-02 07:15:00;100;79;4;6;0;0;0;0
2019-12-02 07:30:00;74;55;0;0;0;0;9;1
2019-12-02 07:45:00;116;77;6;5;0;0;0;3
2019-12-02 08:00:00;106;75;3;2;0;0;1;0
2019-12-02 08:15:00;84;53;5;3;0;0;0;0
2019-12-02 08:30:00;82;56;1;0;0;0;0;0
2019-12-02 08:45:00;85;58;6;3;0;0;0;0
2019-12-02 09:00:00;67;49;5;5;0;0;0;2
2019-12-02 09:15:00;44;50;1;4;0;0;0;1
2019-12-02 09:30:00;65;58;2;4;0;0;0;0
2019-12-02 09:45:00;39;62;0;0;0;0;5;1
2019-12-02 10:00:00;61;55;2;1;0;0;2;0
2019-12-02 10:15:00;49;50;1;4;0;0;4;1
2019-12-02 10:30:00;72;59;1;0;0;0;1;0
2019-12-02 10:45:00;56;53;5;2;0;0;2;3
2019-12-02 11:00:00;47;44;3;1;0;0;3;0
2019-12-02 11:15:00;55;43;4;3;0;0;0;0
2019-12-02 11:30:00;88;60;5;5;0;0;2;0
2019-12-02 11:45:00;59;45;2;1;0;0;0;0
2019-12-02 12:00:00;88;41;1;2;0;0;6;0
2019-12-02 12:15:00;62;51;1;5;0;0;0;0
2019-12-02 12:30:00;67;60;0;0;0;0;1;0
2019-12-02 12:45:00;59;68;2;1;0;0;1;0
2019-12-02 13:00:00;99;48;4;3;0;0;2;9
2019-12-02 13:15:00;71;48;6;6;0;0;1;8
2019-12-02 13:30:00;63;42;0;0;0;0;0;0
2019-12-02 13:45:00;76;60;6;3;0;0;0;0
2019-12-02 14:00:00;74;58;10;7;0;0;3;4
2019-12-02 14:15:00;67;45;1;2;0;0;0;0
2019-12-02 14:30:00;58;70;1;1;0;0;1;0
