DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2019-10-16 00:00:00;6;1;3;4;5;1;4;4;0;0;0;0;0;0;0
2019-10-16 00:15:00;3;0;1;2;10;1;2;3;0;0;0;0;0;0;0
2019-10-16 00:30:00;4;0;1;3;8;1;2;4;0;0;0;0;0;0;0
2019-10-16 00:45:00;5;4;4;3;9;1;3;9;0;0;0;0;0;0;0
2019-10-16 01:00:00;3;3;5;5;3;1;4;9;0;0;0;0;0;0;0
2019-10-16 01:15:00;4;2;3;3;3;1;3;8;0;0;0;0;0;0;0
2019-10-16 01:30:00;4;1;4;1;6;0;1;6;0;0;0;0;0;0;0
2019-10-16 01:45:00;2;1;9;0;3;1;1;11;0;0;1;0;0;0;0
2019-10-16 02:00:00;3;0;2;0;1;0;0;1;0;0;0;0;0;0;0
2019-10-16 02:15:00;3;0;3;2;0;1;0;4;0;0;2;0;0;0;0
2019-10-16 02:30:00;1;1;4;6;2;2;2;10;0;0;0;0;0;0;0
2019-10-16 02:45:00;3;0;1;2;2;1;0;5;0;0;0;0;0;0;0
2019-10-16 03:00:00;7;1;1;2;3;0;1;6;0;0;0;0;0;0;0
2019-10-16 03:15:00;4;1;2;2;5;1;2;3;0;0;0;0;0;0;0
2019-10-16 03:30:00;4;1;4;1;3;0;0;2;0;0;0;0;0;0;0
2019-10-16 03:45:00;4;3;2;4;2;0;2;8;0;0;0;0;0;0;0
2019-10-16 04:00:00;6;2;3;6;5;0;1;7;0;0;0;0;0;0;0
2019-10-16 04:15:00;10;2;4;2;8;1;6;9;0;0;0;0;0;0;0
2019-10-16 04:30:00;7;3;4;5;5;1;3;11;0;0;0;0;0;0;0
2019-10-16 04:45:00;18;1;7;2;7;0;1;9;0;0;0;0;0;0;0
2019-10-16 05:00:00;33;8;9;5;10;1;6;14;0;0;0;0;0;0;0
2019-10-16 05:15:00;40;7;5;6;24;1;15;18;0;0;1;0;0;0;0
2019-10-16 05:30:00;63;22;13;24;20;1;21;29;0;0;0;0;0;0;0
2019-10-16 05:45:00;114;40;22;40;21;4;28;57;0;0;1;0;0;0;0
2019-10-16 06:00:00;81;39;19;42;39;5;15;42;0;1;0;0;0;0;0
2019-10-16 06:15:00;115;40;21;38;43;4;27;42;0;3;1;4;0;2;0
2019-10-16 06:30:00;116;50;28;70;55;1;48;40;0;0;1;0;0;0;0
2019-10-16 06:45:00;133;43;25;77;44;6;49;38;0;0;0;0;0;0;0
2019-10-16 07:00:00;142;25;38;69;46;8;58;36;0;0;2;0;0;0;0
2019-10-16 07:15:00;194;20;45;44;53;5;44;41;0;1;1;0;0;0;0
2019-10-16 07:30:00;178;24;47;52;48;14;66;38;0;2;2;7;0;0;1
2019-10-16 07:45:00;177;19;55;60;50;16;65;39;0;0;4;0;1;1;0
2019-10-16 08:00:00;166;22;50;56;56;9;51;44;0;2;0;4;0;0;0
2019-10-16 08:15:00;175;25;56;47;63;3;51;43;0;3;0;0;0;0;0
2019-10-16 08:30:00;156;21;41;44;49;10;71;41;0;0;1;0;0;2;0
2019-10-16 08:45:00;142;19;31;56;50;9;51;38;0;0;0;0;0;0;0
2019-10-16 09:00:00;116;12;41;45;62;5;47;33;0;0;0;0;0;0;0
2019-10-16 09:15:00;120;10;45;46;47;11;53;46;0;0;1;0;0;0;0
2019-10-16 09:30:00;135;18;51;44;44;7;50;47;0;0;3;0;0;1;0
2019-10-16 09:45:00;129;23;41;53;58;7;44;44;0;0;0;0;0;0;0
