DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-05-28 00:00:00;2;1;5;2;0;0;12;0;0
2020-05-28 00:15:00;3;7;9;0;0;0;4;0;0
2020-05-28 00:30:00;1;1;3;1;0;0;3;0;0
2020-05-28 00:45:00;1;7;8;0;0;0;9;0;0
2020-05-28 01:00:00;2;2;4;0;0;0;3;0;0
2020-05-28 01:15:00;0;1;2;0;0;0;2;0;0
2020-05-28 01:30:00;0;1;1;1;0;1;3;0;0
2020-05-28 01:45:00;0;3;4;0;0;0;2;0;0
2020-05-28 02:00:00;4;2;5;0;0;0;3;0;0
2020-05-28 02:15:00;0;1;2;0;0;0;2;0;0
2020-05-28 02:30:00;0;0;0;1;0;0;3;0;0
2020-05-28 02:45:00;1;0;2;0;0;0;1;0;0
2020-05-28 03:00:00;0;0;0;0;0;0;1;0;0
2020-05-28 03:15:00;1;5;6;1;2;1;2;0;0
2020-05-28 03:30:00;1;1;2;1;0;0;0;0;0
2020-05-28 03:45:00;1;1;1;0;0;0;0;0;0
2020-05-28 04:00:00;2;1;2;0;0;0;0;0;0
2020-05-28 04:15:00;1;3;4;0;0;1;3;0;0
2020-05-28 04:30:00;0;0;1;0;0;0;1;0;0
2020-05-28 04:45:00;8;14;19;5;2;3;10;0;0
2020-05-28 05:00:00;7;7;14;0;0;0;12;0;0
2020-05-28 05:15:00;4;11;21;5;3;2;38;0;0
2020-05-28 05:30:00;19;18;32;5;3;7;43;0;0
2020-05-28 05:45:00;27;26;47;19;6;8;45;0;0
2020-05-28 06:00:00;22;21;44;18;7;7;36;0;0
2020-05-28 06:15:00;26;21;43;12;5;15;42;0;0
2020-05-28 06:30:00;10;8;13;9;4;10;28;0;0
2020-05-28 06:45:00;30;37;70;16;12;23;68;0;1
2020-05-28 07:00:00;38;39;73;15;7;8;55;0;1
2020-05-28 07:15:00;37;31;64;17;7;12;90;1;3
2020-05-28 07:30:00;42;50;85;26;9;12;116;0;3
2020-05-28 07:45:00;58;49;97;24;10;16;113;2;7
2020-05-28 08:00:00;41;35;60;19;10;7;79;0;5
2020-05-28 08:15:00;37;41;72;12;4;4;60;5;5
2020-05-28 08:30:00;38;34;63;17;8;4;59;1;0
2020-05-28 08:45:00;22;31;50;15;4;2;63;2;3
2020-05-28 09:00:00;31;41;63;18;4;4;63;3;3
2020-05-28 09:15:00;32;36;51;9;4;5;64;1;0
2020-05-28 09:30:00;24;56;72;16;9;6;53;1;7
2020-05-28 09:45:00;34;35;68;16;8;6;53;4;2
2020-05-28 10:00:00;29;62;81;7;8;4;76;0;1
2020-05-28 10:15:00;29;38;65;17;6;4;76;4;1
2020-05-28 10:30:00;42;52;76;14;5;3;72;6;4
2020-05-28 10:45:00;27;47;59;18;10;9;85;1;6
2020-05-28 11:00:00;36;54;68;18;4;5;75;0;5
2020-05-28 11:15:00;50;43;69;19;11;10;53;9;9
2020-05-28 11:30:00;44;55;72;19;12;10;79;8;8
2020-05-28 11:45:00;35;46;74;12;7;7;70;10;9
2020-05-28 12:00:00;42;40;65;16;8;4;74;2;13
2020-05-28 12:15:00;46;62;91;21;7;10;106;2;6
2020-05-28 12:30:00;34;43;62;14;5;4;60;2;6
