DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2019-11-30 00:00:00;20;0;18;0;0;0;0;0;0;0;0;0
2019-11-30 00:15:00;49;0;27;0;0;0;0;0;0;0;0;0
2019-11-30 00:30:00;28;0;26;0;0;0;0;0;0;0;0;0
2019-11-30 00:45:00;29;0;15;0;0;0;0;0;0;0;0;0
2019-11-30 01:00:00;19;0;15;0;0;0;0;0;0;0;0;0
2019-11-30 01:15:00;26;0;13;0;0;0;0;0;0;0;0;0
2019-11-30 01:30:00;30;0;18;0;0;0;0;0;0;0;0;0
2019-11-30 01:45:00;18;0;9;0;0;0;0;0;0;0;0;0
2019-11-30 02:00:00;15;0;12;0;0;0;0;0;0;0;0;0
2019-11-30 02:15:00;19;0;17;0;0;0;0;0;0;0;0;0
2019-11-30 02:30:00;13;0;9;0;0;0;0;0;0;0;0;0
2019-11-30 02:45:00;7;0;12;0;0;0;0;0;0;0;0;0
2019-11-30 03:00:00;10;0;8;0;0;0;0;0;0;0;0;0
2019-11-30 03:15:00;10;0;7;0;0;0;0;0;0;0;0;0
2019-11-30 03:30:00;8;0;7;0;0;0;0;0;0;0;0;0
2019-11-30 03:45:00;9;0;14;0;0;0;0;0;0;0;0;0
2019-11-30 04:00:00;6;0;9;0;0;0;0;0;0;0;0;0
2019-11-30 04:15:00;10;0;10;0;0;0;0;0;0;0;0;0
2019-11-30 04:30:00;7;0;14;0;0;0;0;0;0;0;0;0
2019-11-30 04:45:00;6;0;18;0;0;0;0;0;0;0;0;0
2019-11-30 05:00:00;7;0;20;0;0;0;0;0;0;0;0;0
2019-11-30 05:15:00;13;0;20;0;0;0;0;0;0;0;0;0
2019-11-30 05:30:00;15;0;30;0;0;0;0;0;0;0;0;0
2019-11-30 05:45:00;47;0;35;0;0;0;0;0;0;0;0;0
2019-11-30 06:00:00;43;0;24;0;0;0;0;0;0;0;0;0
2019-11-30 06:15:00;41;0;24;0;0;0;0;0;0;0;0;0
2019-11-30 06:30:00;24;0;30;0;0;0;0;0;0;0;0;0
2019-11-30 06:45:00;29;0;35;0;0;0;0;0;0;0;0;0
2019-11-30 07:00:00;22;0;22;0;0;0;0;0;0;0;0;0
2019-11-30 07:15:00;34;0;53;0;0;0;0;0;0;0;0;0
2019-11-30 07:30:00;30;0;54;0;0;0;0;0;0;0;0;0
2019-11-30 07:45:00;48;0;84;0;0;0;0;0;0;0;0;0
2019-11-30 08:00:00;38;0;72;0;1;0;0;0;0;0;0;0
2019-11-30 08:15:00;45;0;82;0;2;0;0;0;0;1;0;0
2019-11-30 08:30:00;44;0;81;0;3;0;0;0;0;2;0;0
2019-11-30 08:45:00;62;0;99;0;3;0;0;0;0;1;1;0
2019-11-30 09:00:00;52;0;105;0;2;0;0;0;0;2;0;0
2019-11-30 09:15:00;63;0;113;0;3;1;0;0;0;2;0;0
2019-11-30 09:30:00;63;0;149;0;3;0;0;0;0;1;0;0
2019-11-30 09:45:00;79;0;156;0;6;0;0;0;0;3;0;0
2019-11-30 10:00:00;85;0;156;0;2;2;0;0;0;4;0;0
2019-11-30 10:15:00;98;0;142;0;4;2;0;0;0;3;0;0
2019-11-30 10:30:00;87;0;169;0;8;0;0;0;0;4;0;0
2019-11-30 10:45:00;102;0;131;0;4;3;0;0;0;6;0;0
2019-11-30 11:00:00;117;0;133;0;5;4;0;0;0;7;0;0
2019-11-30 11:15:00;127;0;147;0;5;4;0;0;0;2;0;0
2019-11-30 11:30:00;108;0;147;0;3;0;0;0;0;5;0;0
2019-11-30 11:45:00;132;0;142;0;2;4;0;0;0;3;3;0
2019-11-30 12:00:00;115;0;138;0;4;5;0;0;0;4;0;0
2019-11-30 12:15:00;122;0;129;0;4;4;0;0;0;1;0;0
2019-11-30 12:30:00;131;0;124;0;2;2;0;0;0;3;0;0
2019-11-30 12:45:00;132;0;128;0;2;5;0;0;0;7;0;0
2019-11-30 13:00:00;116;0;135;0;2;4;0;0;0;3;0;0
2019-11-30 13:15:00;132;0;118;0;3;4;0;0;0;0;0;0
2019-11-30 13:30:00;120;0;137;0;7;4;0;0;0;4;0;0
2019-11-30 13:45:00;131;0;151;0;5;4;0;0;0;3;2;0
2019-11-30 14:00:00;130;0;118;0;3;5;0;0;0;4;0;0
2019-11-30 14:15:00;127;0;119;0;3;1;0;0;0;7;1;0
2019-11-30 14:30:00;161;0;131;0;8;2;0;0;0;1;0;0
2019-11-30 14:45:00;128;0;140;0;4;2;0;0;0;5;12;0
2019-11-30 15:00:00;130;0;135;0;5;1;0;0;0;7;3;0
2019-11-30 15:15:00;132;0;115;0;2;3;0;0;0;4;0;0
2019-11-30 15:30:00;130;0;113;0;0;5;0;0;0;2;0;0
2019-11-30 15:45:00;128;0;105;0;3;2;0;0;0;12;0;0
2019-11-30 16:00:00;124;0;86;0;2;0;0;0;0;7;0;0
2019-11-30 16:15:00;126;0;108;0;1;2;0;0;0;5;1;0
2019-11-30 16:30:00;116;0;135;0;2;5;0;0;0;2;0;0
2019-11-30 16:45:00;110;0;144;0;5;2;0;0;0;3;0;0
2019-11-30 17:00:00;142;0;120;0;7;2;0;0;0;3;0;0
2019-11-30 17:15:00;116;0;128;0;2;3;0;0;0;4;2;0
2019-11-30 17:30:00;139;0;131;0;3;2;0;0;0;2;1;0
2019-11-30 17:45:00;129;0;117;0;2;2;0;0;0;5;2;0
2019-11-30 18:00:00;130;0;129;0;0;1;0;0;0;4;1;0
2019-11-30 18:15:00;111;0;112;0;3;1;0;0;0;2;0;0
2019-11-30 18:30:00;110;0;126;0;3;1;0;0;0;2;0;0
2019-11-30 18:45:00;94;0;112;0;2;3;0;0;0;4;2;0
2019-11-30 19:00:00;121;0;100;0;2;3;0;0;0;2;0;0
2019-11-30 19:15:00;78;0;105;0;0;4;0;0;0;1;0;0
2019-11-30 19:30:00;96;0;59;0;2;0;0;0;0;3;0;0
2019-11-30 19:45:00;97;0;84;0;2;0;0;0;0;1;0;0
2019-11-30 20:00:00;87;0;59;0;1;0;0;0;0;2;0;0
2019-11-30 20:15:00;99;0;60;0;0;3;0;0;0;1;2;0
2019-11-30 20:30:00;75;0;61;0;0;1;0;0;0;0;0;0
2019-11-30 20:45:00;69;0;57;0;0;0;0;0;0;0;0;0
2019-11-30 21:00:00;73;0;49;0;1;1;0;0;0;0;0;0
2019-11-30 21:15:00;67;0;57;0;0;0;0;0;0;0;0;0
2019-11-30 21:30:00;53;0;59;0;0;0;0;0;0;0;0;0
2019-11-30 21:45:00;66;0;54;0;0;0;0;0;0;0;0;0
2019-11-30 22:00:00;47;0;42;0;0;0;0;0;0;0;0;0
2019-11-30 22:15:00;76;0;51;0;0;0;0;0;0;0;0;0
2019-11-30 22:30:00;55;0;41;0;0;0;0;0;0;0;0;0
2019-11-30 22:45:00;57;0;39;0;0;0;0;0;0;0;0;0
2019-11-30 23:00:00;49;0;25;0;0;0;0;0;0;0;0;0
2019-11-30 23:15:00;43;0;28;0;0;0;0;0;0;0;0;0
2019-11-30 23:30:00;38;0;37;0;0;0;0;0;0;0;0;0
2019-11-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
