DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-09-18 00:00:00;5;6;1;0;2;1;0;2
2020-09-18 00:15:00;9;2;1;0;2;7;0;2
2020-09-18 00:30:00;1;2;4;2;2;2;0;0
2020-09-18 00:45:00;4;6;4;3;0;3;0;3
2020-09-18 01:00:00;0;3;2;2;1;0;0;1
2020-09-18 01:15:00;2;1;2;5;4;3;0;2
2020-09-18 01:30:00;1;1;0;0;0;2;0;0
2020-09-18 01:45:00;2;1;1;3;2;1;0;2
2020-09-18 02:00:00;4;3;3;1;1;1;0;1
2020-09-18 02:15:00;1;2;0;0;1;1;0;1
2020-09-18 02:30:00;2;0;0;0;1;1;0;0
2020-09-18 02:45:00;2;1;0;1;1;2;0;0
2020-09-18 03:00:00;0;0;0;1;1;1;0;0
2020-09-18 03:15:00;0;1;1;1;1;0;0;0
2020-09-18 03:30:00;1;0;0;1;1;0;0;1
2020-09-18 03:45:00;0;1;0;1;2;1;0;1
2020-09-18 04:00:00;2;3;3;2;1;2;0;3
2020-09-18 04:15:00;2;2;2;2;1;0;0;1
2020-09-18 04:30:00;1;3;1;0;1;1;0;0
2020-09-18 04:45:00;3;4;7;2;3;4;0;0
2020-09-18 05:00:00;8;17;24;5;5;11;0;6
2020-09-18 05:15:00;27;26;67;3;3;14;0;8
2020-09-18 05:30:00;23;31;58;12;7;25;0;11
2020-09-18 05:45:00;34;31;56;41;28;17;0;23
2020-09-18 06:00:00;33;23;30;50;29;13;0;10
2020-09-18 06:15:00;28;29;60;29;24;15;0;15
2020-09-18 06:30:00;44;39;58;17;16;38;0;20
2020-09-18 06:45:00;49;56;71;15;31;21;0;24
2020-09-18 07:00:00;70;53;61;21;34;23;0;30
2020-09-18 07:15:00;108;78;60;32;78;41;0;45
2020-09-18 07:30:00;116;98;41;25;71;41;0;59
2020-09-18 07:45:00;94;74;93;26;65;59;0;69
2020-09-18 08:00:00;62;58;56;32;33;31;0;41
2020-09-18 08:15:00;43;40;43;36;52;24;0;49
2020-09-18 08:30:00;63;51;36;29;24;25;0;45
2020-09-18 08:45:00;52;39;42;26;25;35;0;37
2020-09-18 09:00:00;44;40;21;21;47;21;0;32
2020-09-18 09:15:00;46;39;32;24;36;21;0;35
2020-09-18 09:30:00;58;37;23;25;35;28;0;35
2020-09-18 09:45:00;47;37;28;27;30;29;0;37
2020-09-18 10:00:00;33;32;20;28;22;16;0;31
2020-09-18 10:15:00;76;42;15;27;43;25;0;39
2020-09-18 10:30:00;58;32;22;32;43;34;0;44
2020-09-18 10:45:00;58;42;22;29;29;35;0;50
2020-09-18 11:00:00;52;38;19;28;30;35;0;54
2020-09-18 11:15:00;73;58;23;28;32;36;0;58
2020-09-18 11:30:00;64;45;28;39;29;40;0;44
2020-09-18 11:45:00;58;36;31;35;35;31;0;59
2020-09-18 12:00:00;64;41;21;46;56;34;0;65
2020-09-18 12:15:00;76;55;23;38;47;41;0;58
2020-09-18 12:30:00;60;50;28;54;71;44;0;55
2020-09-18 12:45:00;67;44;22;46;58;46;0;65
2020-09-18 13:00:00;71;76;44;35;45;67;0;97
2020-09-18 13:15:00;72;82;50;40;35;56;0;84
2020-09-18 13:30:00;62;52;69;36;68;50;0;49
2020-09-18 13:45:00;66;64;89;45;49;62;0;62
2020-09-18 14:00:00;61;49;40;47;44;59;0;75
2020-09-18 14:15:00;67;59;25;45;55;44;0;51
2020-09-18 14:30:00;87;61;28;62;53;34;0;57
2020-09-18 14:45:00;73;62;31;45;51;36;0;53
2020-09-18 15:00:00;74;51;33;58;40;40;0;46
2020-09-18 15:15:00;78;37;34;67;44;36;0;46
2020-09-18 15:30:00;61;47;22;52;47;33;0;44
2020-09-18 15:45:00;69;59;36;51;42;27;0;56
2020-09-18 16:00:00;53;47;28;41;42;29;0;43
2020-09-18 16:15:00;70;56;29;45;31;35;0;50
2020-09-18 16:30:00;66;41;32;35;45;36;0;43
2020-09-18 16:45:00;61;43;33;46;32;26;0;34
2020-09-18 17:00:00;53;40;19;35;31;29;0;45
2020-09-18 17:15:00;47;41;21;26;30;39;0;49
2020-09-18 17:30:00;45;48;33;49;73;26;0;54
2020-09-18 17:45:00;63;42;32;38;26;39;0;39
2020-09-18 18:00:00;58;45;29;36;25;28;0;37
2020-09-18 18:15:00;61;43;31;41;36;34;0;49
2020-09-18 18:30:00;44;29;23;44;35;37;0;42
2020-09-18 18:45:00;48;35;22;40;31;30;0;38
2020-09-18 19:00:00;44;38;20;32;19;19;0;32
2020-09-18 19:15:00;46;31;24;26;20;24;0;31
2020-09-18 19:30:00;48;25;20;23;31;20;0;38
2020-09-18 19:45:00;48;30;21;16;13;20;0;25
2020-09-18 20:00:00;53;31;27;16;24;27;0;34
2020-09-18 20:15:00;39;14;16;17;17;21;0;30
2020-09-18 20:30:00;42;22;14;10;12;17;0;23
2020-09-18 20:45:00;41;20;17;18;20;29;0;23
2020-09-18 21:00:00;23;19;32;12;13;28;0;24
2020-09-18 21:15:00;35;16;37;9;15;23;0;14
2020-09-18 21:30:00;33;19;23;25;13;26;0;15
2020-09-18 21:45:00;32;14;19;52;50;25;0;18
2020-09-18 22:00:00;24;20;14;65;41;14;0;20
2020-09-18 22:15:00;25;17;7;23;21;16;0;21
2020-09-18 22:30:00;27;12;14;8;22;20;0;18
2020-09-18 22:45:00;18;16;12;13;26;9;0;11
2020-09-18 23:00:00;22;13;8;9;7;17;0;9
2020-09-18 23:15:00;15;8;8;6;10;5;0;19
2020-09-18 23:30:00;13;11;7;10;11;9;0;8
2020-09-18 23:45:00;9;8;3;10;17;12;0;12
