DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-12-24 00:00:00;3;1;0;0;3;3;3;5;1;0;0;0
2020-12-24 00:15:00;3;3;0;0;2;4;2;2;3;0;0;1
2020-12-24 00:30:00;5;3;0;1;4;3;5;4;4;0;0;0
2020-12-24 00:45:00;3;2;0;1;3;4;3;2;1;0;0;0
2020-12-24 01:00:00;2;1;0;0;4;7;1;3;4;0;0;0
2020-12-24 01:15:00;3;3;0;0;3;2;4;3;2;0;0;0
2020-12-24 01:30:00;8;3;2;0;2;5;8;2;7;1;0;1
2020-12-24 01:45:00;4;1;0;0;2;0;4;2;0;0;0;0
2020-12-24 02:00:00;6;3;1;5;1;2;8;2;1;0;0;0
2020-12-24 02:15:00;9;5;0;1;2;2;9;1;1;0;0;0
2020-12-24 02:30:00;6;4;0;0;4;4;8;3;3;0;0;0
2020-12-24 02:45:00;8;3;1;1;3;2;6;3;3;0;0;0
2020-12-24 03:00:00;2;1;0;0;2;5;3;3;3;0;0;1
2020-12-24 03:15:00;4;2;0;0;0;3;4;4;3;0;0;0
2020-12-24 03:30:00;9;5;0;0;0;4;10;2;4;0;0;0
2020-12-24 03:45:00;6;5;0;0;2;5;7;2;5;1;0;0
2020-12-24 04:00:00;8;5;0;0;0;2;8;0;1;0;0;0
2020-12-24 04:15:00;6;7;0;0;0;6;7;2;7;1;0;0
2020-12-24 04:30:00;13;7;0;1;2;5;15;3;5;1;0;1
2020-12-24 04:45:00;11;4;1;0;8;8;11;10;13;1;0;0
2020-12-24 05:00:00;13;6;1;1;5;7;15;6;9;0;0;0
2020-12-24 05:15:00;18;6;1;2;12;16;20;9;16;0;0;0
2020-12-24 05:30:00;23;7;3;1;18;27;24;13;23;0;0;0
2020-12-24 05:45:00;24;14;4;8;15;20;26;13;25;0;1;1
2020-12-24 06:00:00;18;11;2;13;14;16;18;14;20;1;0;0
2020-12-24 06:15:00;24;11;2;1;11;14;26;13;21;0;0;0
2020-12-24 06:30:00;34;12;3;1;17;16;35;20;26;1;0;0
2020-12-24 06:45:00;43;24;5;7;17;20;45;19;24;2;0;0
2020-12-24 07:00:00;26;14;3;10;16;17;29;12;17;1;1;2
2020-12-24 07:15:00;44;15;3;5;17;19;43;15;24;1;0;2
2020-12-24 07:30:00;42;21;4;5;21;31;45;24;30;2;0;0
2020-12-24 07:45:00;40;18;10;9;23;27;45;22;34;2;0;2
2020-12-24 08:00:00;37;14;9;8;23;33;39;22;33;0;0;1
2020-12-24 08:15:00;35;9;8;7;27;30;39;30;26;0;0;1
2020-12-24 08:30:00;60;14;6;11;30;40;67;31;41;1;2;1
2020-12-24 08:45:00;66;25;9;14;30;36;71;33;41;0;0;2
2020-12-24 09:00:00;85;19;5;14;38;52;87;34;54;0;1;4
2020-12-24 09:15:00;86;33;12;15;51;78;96;53;77;1;0;2
2020-12-24 09:30:00;105;24;14;10;42;64;117;48;65;0;0;1
2020-12-24 09:45:00;132;29;23;15;51;93;145;59;65;2;1;5
2020-12-24 10:00:00;135;23;14;31;56;63;139;61;68;0;2;2
2020-12-24 10:15:00;140;26;21;18;53;79;150;59;87;0;0;7
2020-12-24 10:30:00;159;30;24;28;74;99;171;78;108;2;2;3
2020-12-24 10:45:00;166;30;25;27;71;96;163;82;109;1;0;8
2020-12-24 11:00:00;164;27;19;17;32;69;172;91;103;2;3;5
2020-12-24 11:15:00;148;21;17;27;48;61;161;62;91;0;1;5
2020-12-24 11:30:00;175;30;21;20;46;59;172;72;103;0;0;6
2020-12-24 11:45:00;174;34;20;25;36;48;188;73;93;2;2;6
2020-12-24 12:00:00;159;36;15;28;24;53;174;60;101;2;2;6
2020-12-24 12:15:00;177;38;17;28;38;39;180;67;107;1;2;6
2020-12-24 12:30:00;183;33;22;31;46;43;162;69;93;2;1;3
2020-12-24 12:45:00;151;33;15;31;42;78;102;70;106;0;1;3
2020-12-24 13:00:00;158;30;14;24;41;53;124;65;98;1;0;0
2020-12-24 13:15:00;153;28;17;23;55;70;120;68;105;1;1;2
2020-12-24 13:30:00;150;32;16;21;58;74;132;61;102;0;2;5
2020-12-24 13:45:00;191;30;20;29;49;81;158;69;100;0;1;2
2020-12-24 14:00:00;178;33;23;29;40;78;143;89;116;0;0;6
2020-12-24 14:15:00;187;43;16;24;25;69;170;62;97;0;1;3
2020-12-24 14:30:00;173;35;9;21;41;66;155;70;112;0;0;7
2020-12-24 14:45:00;188;35;22;34;41;86;166;78;106;1;2;6
2020-12-24 15:00:00;153;21;16;22;68;67;155;74;114;0;0;2
2020-12-24 15:15:00;199;32;18;22;51;60;182;68;90;0;2;1
2020-12-24 15:30:00;147;44;18;23;49;61;149;75;84;0;0;2
2020-12-24 15:45:00;156;29;9;25;59;89;168;82;109;0;0;2
2020-12-24 16:00:00;144;30;19;25;39;90;152;67;116;0;1;2
2020-12-24 16:15:00;136;24;11;22;16;27;138;58;70;0;0;3
2020-12-24 16:30:00;148;29;15;24;16;27;147;46;68;0;1;0
2020-12-24 16:45:00;147;38;16;22;27;54;146;62;68;0;0;1
2020-12-24 17:00:00;106;30;10;19;17;27;108;42;50;0;0;3
2020-12-24 17:15:00;105;37;11;15;23;38;104;43;46;0;0;1
2020-12-24 17:30:00;98;27;4;13;22;33;90;35;43;1;0;3
2020-12-24 17:45:00;70;27;11;15;18;27;66;35;47;0;1;0
2020-12-24 18:00:00;58;14;8;11;16;20;62;25;33;0;0;1
2020-12-24 18:15:00;44;20;9;15;14;25;44;26;31;0;0;0
2020-12-24 18:30:00;46;20;6;10;17;26;47;18;30;0;0;2
2020-12-24 18:45:00;41;13;2;6;14;27;42;14;28;0;0;0
2020-12-24 19:00:00;55;27;8;9;16;21;62;25;31;0;0;0
2020-12-24 19:15:00;51;19;5;8;24;23;51;29;32;0;0;0
2020-12-24 19:30:00;70;22;5;9;12;23;73;23;32;0;0;1
2020-12-24 19:45:00;72;21;7;9;21;24;72;26;39;0;0;0
2020-12-24 20:00:00;102;27;4;12;21;22;89;32;40;0;0;1
2020-12-24 20:15:00;135;40;13;23;21;40;137;54;62;0;0;0
2020-12-24 20:30:00;193;39;19;27;17;80;170;74;88;1;3;5
2020-12-24 20:45:00;220;58;15;25;24;40;208;62;88;1;0;7
2020-12-24 21:00:00;65;22;6;8;17;18;67;24;31;1;1;1
2020-12-24 21:15:00;14;3;3;2;12;13;14;11;13;0;0;0
2020-12-24 21:30:00;11;8;0;1;6;11;11;4;10;0;0;0
2020-12-24 21:45:00;7;4;0;1;4;2;8;5;2;0;0;0
2020-12-24 22:00:00;13;9;0;2;4;6;13;2;4;0;0;0
2020-12-24 22:15:00;11;4;1;1;2;3;12;1;4;0;0;0
2020-12-24 22:30:00;6;2;0;0;1;2;6;1;2;0;0;0
2020-12-24 22:45:00;7;1;0;1;7;3;8;3;4;0;0;0
2020-12-24 23:00:00;7;3;1;1;1;1;6;0;1;0;0;0
2020-12-24 23:15:00;5;2;2;1;2;3;5;4;3;1;0;1
2020-12-24 23:30:00;5;1;0;0;1;3;4;1;2;0;0;1
2020-12-24 23:45:00;1;0;0;0;0;0;1;0;0;0;0;0
