DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-07-11 00:00:00;11;6;0;1;8;14;10;5;5;2;0;0;0
2020-07-11 00:15:00;12;10;0;0;13;20;12;11;10;3;0;0;0
2020-07-11 00:30:00;9;11;0;0;13;12;17;8;12;5;0;0;0
2020-07-11 00:45:00;10;10;1;0;5;6;9;3;5;3;0;0;0
2020-07-11 01:00:00;7;8;1;0;7;12;5;7;11;7;0;0;0
2020-07-11 01:15:00;8;4;0;1;10;13;8;8;13;1;0;0;0
2020-07-11 01:30:00;4;4;0;0;3;6;5;4;3;0;1;0;0
2020-07-11 01:45:00;3;1;0;0;4;10;4;1;5;2;0;0;0
2020-07-11 02:00:00;0;3;0;0;5;6;4;3;3;2;0;0;0
2020-07-11 02:15:00;6;1;1;0;4;4;4;3;1;2;0;0;0
2020-07-11 02:30:00;3;3;1;0;3;5;3;0;3;1;0;0;0
2020-07-11 02:45:00;5;1;0;0;0;2;4;3;1;0;1;0;0
2020-07-11 03:00:00;3;4;0;0;2;4;3;3;0;0;0;0;0
2020-07-11 03:15:00;5;3;0;1;3;4;1;1;1;0;0;0;0
2020-07-11 03:30:00;3;1;0;0;2;2;1;1;2;0;1;0;0
2020-07-11 03:45:00;1;0;0;0;1;6;0;0;1;2;0;0;0
2020-07-11 04:00:00;3;3;1;0;1;1;2;0;0;1;2;0;0
2020-07-11 04:15:00;1;2;0;0;1;1;0;1;0;0;0;0;0
2020-07-11 04:30:00;2;0;0;0;5;3;1;2;2;2;0;0;0
2020-07-11 04:45:00;1;1;0;0;4;5;3;0;0;0;0;0;0
2020-07-11 05:00:00;4;3;0;0;6;6;0;1;1;3;0;0;0
2020-07-11 05:15:00;2;1;0;0;7;3;7;3;4;1;0;0;0
2020-07-11 05:30:00;5;5;1;1;15;8;13;10;9;8;4;0;0
2020-07-11 05:45:00;3;6;0;0;18;19;8;4;4;1;1;0;0
2020-07-11 06:00:00;5;2;0;0;28;22;8;6;3;3;2;0;0
2020-07-11 06:15:00;8;4;0;1;21;14;11;8;7;5;0;2;2
2020-07-11 06:30:00;6;5;0;1;13;16;18;8;10;7;2;1;0
2020-07-11 06:45:00;5;7;2;2;12;13;9;6;11;5;1;0;1
2020-07-11 07:00:00;4;10;0;2;13;10;12;8;4;4;2;0;1
2020-07-11 07:15:00;9;10;0;1;16;19;17;5;9;2;0;0;1
2020-07-11 07:30:00;5;1;0;0;17;15;18;7;20;7;3;0;0
2020-07-11 07:45:00;4;8;1;0;19;14;21;12;26;7;0;0;0
2020-07-11 08:00:00;7;9;0;1;21;20;20;8;21;7;1;0;2
2020-07-11 08:15:00;9;3;0;0;26;23;24;8;22;8;0;0;0
2020-07-11 08:30:00;11;9;1;1;32;30;21;9;32;14;1;0;0
2020-07-11 08:45:00;17;14;0;1;24;27;33;14;35;23;1;2;1
2020-07-11 09:00:00;16;12;3;0;40;43;32;16;31;9;3;0;0
