DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2019-10-30 00:00:00;8;1;0;0;16;0;0;0;0;0;0;0;0
2019-10-30 00:15:00;8;0;0;0;6;0;0;0;0;0;0;0;0
2019-10-30 00:30:00;6;0;0;3;19;0;0;0;0;0;0;0;0
2019-10-30 00:45:00;8;0;0;0;12;0;0;0;0;0;0;0;0
2019-10-30 01:00:00;9;0;0;0;12;1;0;0;0;0;0;0;0
2019-10-30 01:15:00;5;0;0;0;15;0;0;0;0;0;0;0;0
2019-10-30 01:30:00;7;0;0;0;4;0;0;0;0;0;0;0;0
2019-10-30 01:45:00;10;1;0;0;4;0;0;0;0;0;0;0;0
2019-10-30 02:00:00;12;0;0;0;5;0;0;0;0;0;0;0;0
2019-10-30 02:15:00;9;0;0;1;8;0;0;0;0;0;0;0;0
2019-10-30 02:30:00;3;0;0;0;3;0;0;0;0;0;0;0;0
2019-10-30 02:45:00;4;1;0;0;6;0;0;0;0;0;0;0;0
2019-10-30 03:00:00;6;0;0;0;4;1;0;0;0;0;0;0;0
2019-10-30 03:15:00;4;0;0;0;9;0;0;0;0;0;0;0;0
2019-10-30 03:30:00;7;0;0;0;10;0;0;0;0;0;0;0;0
2019-10-30 03:45:00;5;0;0;0;10;0;0;0;0;0;0;0;0
2019-10-30 04:00:00;15;0;0;0;9;0;0;0;0;0;0;0;0
2019-10-30 04:15:00;12;0;0;0;10;0;0;0;0;0;0;0;0
2019-10-30 04:30:00;18;1;0;0;9;0;0;0;0;0;0;0;0
2019-10-30 04:45:00;15;1;2;2;13;0;0;0;0;0;0;0;0
2019-10-30 05:00:00;27;1;0;2;23;1;0;0;0;0;0;0;0
2019-10-30 05:15:00;44;0;0;1;37;0;0;0;0;0;0;0;0
2019-10-30 05:30:00;66;1;1;4;51;0;0;0;0;0;0;0;0
2019-10-30 05:45:00;79;1;3;3;74;1;0;0;2;0;0;0;0
2019-10-30 06:00:00;83;5;4;1;85;0;0;0;0;0;0;0;0
2019-10-30 06:15:00;115;0;6;9;92;0;0;0;0;0;0;0;0
2019-10-30 06:30:00;136;3;2;7;138;1;0;1;0;0;0;0;0
2019-10-30 06:45:00;131;4;10;3;136;1;0;0;10;0;0;0;0
2019-10-30 07:00:00;137;4;7;5;133;1;0;0;3;0;0;0;0
2019-10-30 07:15:00;167;13;10;13;108;2;0;0;4;0;0;0;0
2019-10-30 07:30:00;166;10;11;14;140;2;0;0;10;0;0;0;0
2019-10-30 07:45:00;152;10;7;13;124;0;0;2;13;0;0;0;0
2019-10-30 08:00:00;135;6;5;11;101;1;1;2;12;0;0;0;0
2019-10-30 08:15:00;145;10;9;8;125;2;3;0;2;0;0;0;0
2019-10-30 08:30:00;159;8;8;11;99;1;1;0;20;0;0;0;0
2019-10-30 08:45:00;153;7;11;6;126;3;0;0;16;0;0;0;0
2019-10-30 09:00:00;145;17;11;11;113;0;4;2;3;0;0;0;0
2019-10-30 09:15:00;153;13;9;8;92;2;0;1;7;0;0;0;0
2019-10-30 09:30:00;146;4;7;11;106;2;3;1;9;0;2;0;0
2019-10-30 09:45:00;156;17;7;10;141;3;7;0;20;0;0;0;0
2019-10-30 10:00:00;144;11;15;12;149;5;4;27;3;0;3;0;0
2019-10-30 10:15:00;159;9;16;14;146;4;5;1;11;0;0;0;0
2019-10-30 10:30:00;159;12;8;16;135;5;3;0;143;0;0;0;0
2019-10-30 10:45:00;156;9;12;14;144;6;6;3;6;0;0;0;0
2019-10-30 11:00:00;151;7;10;10;129;2;6;0;4;0;0;0;0
2019-10-30 11:15:00;177;9;11;13;134;8;5;27;12;0;0;0;0
2019-10-30 11:30:00;149;12;12;20;139;6;5;11;12;0;0;0;0
2019-10-30 11:45:00;129;13;12;12;151;5;5;2;8;0;0;0;0
2019-10-30 12:00:00;137;7;19;14;164;6;10;6;26;0;0;0;0
2019-10-30 12:15:00;133;9;22;15;144;5;3;26;7;0;0;0;0
2019-10-30 12:30:00;128;12;21;13;163;5;7;4;30;0;0;1;0
2019-10-30 12:45:00;120;7;7;10;156;2;3;2;18;0;0;0;0
2019-10-30 13:00:00;129;9;18;22;149;2;1;0;5;0;0;0;0
2019-10-30 13:15:00;157;13;11;13;158;2;4;0;35;0;0;0;0
2019-10-30 13:30:00;156;5;12;16;159;4;2;18;9;0;0;0;0
2019-10-30 13:45:00;147;6;19;12;168;3;6;2;23;0;0;3;0
2019-10-30 14:00:00;154;6;15;16;149;4;4;0;10;0;2;0;0
2019-10-30 14:15:00;153;7;11;17;214;1;9;0;18;0;0;0;0
2019-10-30 14:30:00;171;11;16;21;234;3;6;7;12;0;1;0;0
2019-10-30 14:45:00;158;5;10;12;192;2;2;9;16;0;0;0;0
2019-10-30 15:00:00;167;6;19;11;200;3;6;0;5;0;0;0;0
2019-10-30 15:15:00;166;2;11;10;199;4;3;3;19;0;0;0;0
2019-10-30 15:30:00;152;5;14;12;212;1;4;2;32;0;0;0;0
2019-10-30 15:45:00;153;8;20;13;213;8;10;0;5;0;0;0;0
2019-10-30 16:00:00;174;6;12;8;219;6;4;3;8;0;0;0;0
2019-10-30 16:15:00;158;17;15;11;203;6;6;2;6;0;0;2;0
2019-10-30 16:30:00;183;14;18;24;203;7;7;7;8;0;0;0;0
2019-10-30 16:45:00;149;11;21;16;158;2;11;7;3;0;1;0;0
2019-10-30 17:00:00;176;9;18;14;207;7;5;0;100;0;0;0;0
2019-10-30 17:15:00;171;4;16;25;207;5;6;0;23;0;0;0;0
2019-10-30 17:30:00;173;12;12;14;212;4;9;1;13;0;0;0;0
2019-10-30 17:45:00;173;6;18;21;215;5;7;0;7;0;0;0;0
2019-10-30 18:00:00;145;7;18;16;200;2;12;2;16;0;0;0;0
2019-10-30 18:15:00;144;5;8;11;175;3;6;2;16;0;0;0;0
2019-10-30 18:30:00;119;4;14;4;175;2;4;1;5;0;0;0;0
2019-10-30 18:45:00;129;1;10;10;161;0;4;4;0;0;0;0;0
