DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-07-21 00:00:00;0;3;0;0;5;5;4;1;0;0;0;0;0
2020-07-21 00:15:00;0;3;2;2;4;1;1;4;0;0;0;0;0
2020-07-21 00:30:00;0;2;1;1;2;1;1;4;0;0;0;0;0
2020-07-21 00:45:00;0;3;0;0;3;3;0;1;0;0;0;0;0
2020-07-21 01:00:00;0;4;4;4;2;1;1;0;0;0;0;0;0
2020-07-21 01:15:00;1;2;1;1;1;2;1;3;0;0;0;0;0
2020-07-21 01:30:00;4;4;1;1;4;2;2;3;0;0;0;0;0
2020-07-21 01:45:00;0;1;3;3;2;0;2;3;0;0;0;0;0
2020-07-21 02:00:00;1;2;0;0;2;3;2;1;0;0;0;0;0
2020-07-21 02:15:00;0;2;1;1;3;3;2;1;0;0;0;0;0
2020-07-21 02:30:00;0;1;2;2;0;2;0;1;0;0;0;0;0
2020-07-21 02:45:00;1;1;1;1;4;0;2;2;0;0;0;0;0
2020-07-21 03:00:00;0;1;1;1;3;2;3;0;0;0;0;0;0
2020-07-21 03:15:00;0;1;1;1;3;3;1;2;0;0;0;0;0
2020-07-21 03:30:00;0;1;2;2;4;2;3;1;0;0;0;0;0
2020-07-21 03:45:00;2;3;1;1;3;0;3;1;0;0;0;0;0
2020-07-21 04:00:00;0;0;1;1;2;3;1;2;0;0;0;0;0
2020-07-21 04:15:00;3;5;2;2;3;1;3;3;0;0;0;0;0
2020-07-21 04:30:00;1;4;5;5;4;3;4;6;0;0;0;0;0
2020-07-21 04:45:00;0;3;13;13;11;9;5;9;0;0;0;0;0
2020-07-21 05:00:00;2;14;33;31;6;15;6;33;0;0;0;0;0
2020-07-21 05:15:00;5;46;87;91;13;28;12;39;0;0;0;0;0
2020-07-21 05:30:00;7;70;77;75;17;48;19;89;0;0;0;0;0
2020-07-21 05:45:00;4;73;32;31;45;105;44;102;0;0;0;0;0
2020-07-21 06:00:00;9;53;25;25;59;175;56;99;0;0;0;0;0
2020-07-21 06:15:00;3;46;27;28;24;49;22;71;0;0;0;0;0
2020-07-21 06:30:00;6;55;43;45;29;46;28;87;0;0;0;0;0
2020-07-21 06:45:00;18;61;36;39;22;50;22;94;0;0;0;0;0
2020-07-21 07:00:00;8;50;44;45;18;37;18;75;0;0;0;0;0
2020-07-21 07:15:00;6;51;38;40;17;39;17;101;0;0;0;0;0
2020-07-21 07:30:00;1;64;35;37;16;45;15;90;0;0;0;0;0
2020-07-21 07:45:00;6;75;40;67;22;49;22;87;0;0;0;0;0
2020-07-21 08:00:00;5;67;35;56;18;50;18;88;0;0;0;0;0
2020-07-21 08:15:00;2;44;27;41;19;48;19;81;0;0;0;0;0
2020-07-21 08:30:00;1;56;20;38;19;35;17;61;0;0;0;0;0
2020-07-21 08:45:00;2;39;16;33;19;21;19;77;0;0;0;0;0
2020-07-21 09:00:00;4;38;18;21;13;20;15;54;0;0;0;0;0
2020-07-21 09:15:00;4;35;20;20;12;19;10;46;0;0;0;0;0
2020-07-21 09:30:00;5;34;20;21;13;27;11;53;0;0;0;0;0
2020-07-21 09:45:00;5;40;17;16;19;19;17;37;0;0;0;0;0
2020-07-21 10:00:00;2;37;14;14;20;15;20;46;0;0;0;0;0
2020-07-21 10:15:00;5;34;16;16;11;18;11;39;0;0;0;0;0
2020-07-21 10:30:00;2;45;23;23;11;21;11;44;0;0;0;0;0
2020-07-21 10:45:00;5;42;10;10;24;27;23;50;0;0;0;0;0
2020-07-21 11:00:00;1;60;17;21;16;22;15;46;0;0;0;0;0
2020-07-21 11:15:00;5;51;25;25;21;20;21;37;0;0;0;0;0
2020-07-21 11:30:00;4;38;17;16;18;40;17;40;0;0;0;0;0
2020-07-21 11:45:00;4;34;20;23;14;28;14;41;0;0;0;0;0
2020-07-21 12:00:00;2;43;25;24;23;25;23;49;0;0;0;0;0
2020-07-21 12:15:00;3;40;18;18;20;23;21;50;0;0;0;0;0
2020-07-21 12:30:00;5;42;37;37;23;32;22;59;0;0;0;0;0
2020-07-21 12:45:00;6;48;28;30;30;39;31;53;0;0;0;0;0
2020-07-21 13:00:00;4;68;41;44;26;24;26;61;0;0;0;0;0
2020-07-21 13:15:00;9;72;47;44;27;38;27;56;0;0;0;0;0
2020-07-21 13:30:00;9;85;73;74;23;42;23;82;0;0;0;0;0
2020-07-21 13:45:00;3;86;68;70;33;52;37;72;0;0;0;0;0
2020-07-21 14:00:00;7;103;54;55;49;81;52;91;0;0;0;0;0
2020-07-21 14:15:00;2;63;20;24;42;109;45;92;0;0;0;0;0
2020-07-21 14:30:00;2;53;24;24;37;110;35;71;0;0;0;0;0
2020-07-21 14:45:00;2;65;22;22;28;55;30;73;0;0;0;0;0
2020-07-21 15:00:00;0;61;24;24;36;50;35;79;0;0;0;0;0
2020-07-21 15:15:00;0;106;36;36;27;46;27;63;0;0;0;0;0
2020-07-21 15:30:00;0;60;20;23;22;40;22;57;0;0;0;0;0
2020-07-21 15:45:00;1;68;18;18;29;36;29;55;0;0;0;0;0
