DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-12-07 00:00:00;2;1;1;2;2;1;0;0;0;0
2020-12-07 00:15:00;1;1;0;2;2;2;2;0;0;0
2020-12-07 00:30:00;5;1;0;0;1;4;0;0;0;0
2020-12-07 00:45:00;7;0;0;2;3;1;2;0;0;0
2020-12-07 01:00:00;1;0;3;0;0;2;0;0;0;0
2020-12-07 01:15:00;1;0;0;1;0;2;3;0;0;0
2020-12-07 01:30:00;0;0;0;1;1;0;0;0;0;0
2020-12-07 01:45:00;1;1;0;0;0;1;0;0;0;0
2020-12-07 02:00:00;1;0;0;1;0;2;5;0;0;0
2020-12-07 02:15:00;1;0;0;0;0;0;0;0;0;0
2020-12-07 02:30:00;2;0;0;0;0;2;3;0;0;0
2020-12-07 02:45:00;1;2;0;1;1;0;0;0;0;0
2020-12-07 03:00:00;1;1;0;1;0;1;0;0;0;0
2020-12-07 03:15:00;2;3;1;0;0;1;1;0;0;0
2020-12-07 03:30:00;4;1;0;0;1;4;0;0;0;0
2020-12-07 03:45:00;5;4;2;1;1;3;3;0;0;0
2020-12-07 04:00:00;2;3;1;0;0;4;1;0;0;0
2020-12-07 04:15:00;4;4;2;1;1;3;2;0;0;0
2020-12-07 04:30:00;1;1;3;2;1;3;1;0;0;0
2020-12-07 04:45:00;9;9;8;7;3;15;9;0;0;0
2020-12-07 05:00:00;19;16;45;11;1;23;22;0;0;0
2020-12-07 05:15:00;36;50;71;44;5;36;40;0;0;1
2020-12-07 05:30:00;55;53;69;44;5;50;50;1;0;2
2020-12-07 05:45:00;47;51;51;56;7;52;39;0;0;1
2020-12-07 06:00:00;43;30;37;45;10;26;35;0;0;2
2020-12-07 06:15:00;42;33;45;42;17;30;25;0;0;0
2020-12-07 06:30:00;52;66;71;49;11;30;34;0;0;2
2020-12-07 06:45:00;105;46;54;60;18;29;26;0;0;2
2020-12-07 07:00:00;86;56;56;49;14;38;20;0;0;2
2020-12-07 07:15:00;117;60;83;58;8;38;34;0;0;5
2020-12-07 07:30:00;118;62;75;65;18;53;40;0;0;1
2020-12-07 07:45:00;126;42;45;78;16;46;39;0;0;2
2020-12-07 08:00:00;105;37;48;56;18;34;36;0;0;1
2020-12-07 08:15:00;83;45;37;57;20;33;39;0;0;2
2020-12-07 08:30:00;103;43;36;36;21;26;44;0;0;3
2020-12-07 08:45:00;99;29;19;37;11;38;47;0;0;1
2020-12-07 09:00:00;103;30;36;30;18;30;44;0;0;1
2020-12-07 09:15:00;94;24;26;34;18;28;37;0;0;1
