DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-06-29 00:00:00;3;3;0;8;2;0;0;0;0;0
2020-06-29 00:15:00;4;2;0;2;1;0;0;0;0;0
2020-06-29 00:30:00;11;4;0;4;4;0;0;0;0;0
2020-06-29 00:45:00;5;1;0;6;2;0;0;0;0;0
2020-06-29 01:00:00;6;2;0;4;2;0;0;0;0;0
2020-06-29 01:15:00;7;2;0;2;3;0;0;0;0;0
2020-06-29 01:30:00;5;1;0;3;3;0;0;0;0;0
2020-06-29 01:45:00;9;2;0;4;4;0;0;0;0;0
2020-06-29 02:00:00;6;2;0;5;4;0;0;0;0;0
2020-06-29 02:15:00;8;1;0;4;3;0;0;0;0;0
2020-06-29 02:30:00;8;5;0;3;0;0;0;0;0;0
2020-06-29 02:45:00;4;1;0;6;7;0;0;0;0;0
2020-06-29 03:00:00;3;3;0;11;5;1;0;0;0;0
2020-06-29 03:15:00;3;1;0;4;5;0;0;0;0;0
2020-06-29 03:30:00;2;4;0;4;5;0;0;0;0;0
2020-06-29 03:45:00;4;2;0;6;2;0;0;0;0;0
2020-06-29 04:00:00;8;3;0;2;3;0;0;0;0;0
2020-06-29 04:15:00;7;4;0;12;14;0;0;0;0;0
2020-06-29 04:30:00;11;4;0;5;7;0;0;0;0;0
2020-06-29 04:45:00;14;9;0;17;10;0;0;0;0;0
2020-06-29 05:00:00;19;15;3;33;19;0;0;0;0;0
2020-06-29 05:15:00;37;22;2;39;25;1;0;0;0;0
2020-06-29 05:30:00;51;20;0;48;29;0;0;0;0;0
2020-06-29 05:45:00;53;13;0;56;30;0;0;0;0;0
2020-06-29 06:00:00;53;22;0;49;25;1;0;0;0;0
2020-06-29 06:15:00;62;35;1;74;33;0;0;0;0;0
2020-06-29 06:30:00;114;56;0;70;38;4;0;0;0;0
2020-06-29 06:45:00;116;69;1;84;51;2;0;0;0;0
2020-06-29 07:00:00;100;46;0;138;77;0;0;0;0;0
2020-06-29 07:15:00;83;53;0;110;83;10;0;0;0;0
2020-06-29 07:30:00;104;63;0;98;55;11;0;0;0;0
2020-06-29 07:45:00;87;60;0;117;67;3;0;0;0;0
2020-06-29 08:00:00;100;66;0;88;65;4;0;0;0;0
2020-06-29 08:15:00;112;67;4;101;61;3;0;0;0;0
2020-06-29 08:30:00;102;68;6;70;60;7;0;0;0;0
2020-06-29 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-29 09:00:00;98;64;5;92;53;11;0;0;0;0
2020-06-29 09:15:00;102;63;6;91;59;11;0;0;0;0
2020-06-29 09:30:00;92;71;2;91;53;9;7;0;0;0
2020-06-29 09:45:00;104;63;1;127;68;6;0;0;0;0
2020-06-29 10:00:00;119;53;3;96;69;7;0;0;0;0
