DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2019-12-06 00:00:00;9;17;0;12;9;3;7;3;5;0;1;0;0;2
2019-12-06 00:15:00;10;19;0;6;11;4;3;3;2;0;0;0;0;0
2019-12-06 00:30:00;19;21;0;4;11;0;2;5;2;0;0;0;0;0
2019-12-06 00:45:00;10;19;0;6;9;6;2;3;1;0;0;0;0;0
2019-12-06 01:00:00;2;11;0;3;11;2;6;6;1;0;0;0;0;0
2019-12-06 01:15:00;4;8;0;7;7;3;1;3;2;0;0;0;0;0
2019-12-06 01:30:00;8;10;1;3;8;5;3;3;0;0;0;0;0;0
2019-12-06 01:45:00;4;5;0;7;11;3;2;4;0;0;0;0;0;0
2019-12-06 02:00:00;9;8;0;6;13;1;1;3;4;0;0;0;0;0
2019-12-06 02:15:00;3;6;0;4;8;1;0;1;1;0;0;0;0;0
2019-12-06 02:30:00;4;4;0;8;7;2;4;3;1;0;1;0;0;0
2019-12-06 02:45:00;3;3;0;5;14;1;1;1;1;0;0;0;0;0
2019-12-06 03:00:00;1;7;0;3;5;1;1;1;0;0;0;0;0;0
2019-12-06 03:15:00;5;3;0;3;3;2;0;2;0;0;0;0;0;0
2019-12-06 03:30:00;1;7;0;4;8;2;0;1;0;0;0;0;0;0
2019-12-06 03:45:00;6;10;0;5;9;2;1;2;0;0;0;0;0;0
2019-12-06 04:00:00;9;6;0;2;8;2;0;0;0;0;0;0;0;0
2019-12-06 04:15:00;7;6;0;11;9;2;0;2;1;0;0;0;0;0
2019-12-06 04:30:00;17;13;0;8;15;4;0;0;0;0;0;0;0;0
2019-12-06 04:45:00;26;21;0;10;13;2;0;1;0;0;0;0;0;0
2019-12-06 05:00:00;46;52;0;15;30;6;1;3;0;0;0;0;0;0
2019-12-06 05:15:00;100;136;0;24;43;5;1;2;0;0;0;0;0;0
