DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2019-12-24 00:00:00;10;11;0;0;12;12;0;11;11;0;0
2019-12-24 00:15:00;19;14;1;0;18;13;0;17;14;0;0
2019-12-24 00:30:00;16;19;1;0;9;8;0;9;7;0;0
2019-12-24 00:45:00;7;7;0;0;12;11;0;11;15;0;0
2019-12-24 01:00:00;8;17;1;1;15;9;0;12;12;0;0
2019-12-24 01:15:00;10;12;1;0;6;5;0;6;6;0;0
2019-12-24 01:30:00;12;8;0;0;12;12;1;13;11;0;0
2019-12-24 01:45:00;7;12;1;0;7;6;0;5;8;0;0
2019-12-24 02:00:00;9;7;1;0;11;5;0;9;8;0;0
2019-12-24 02:15:00;4;5;0;0;6;6;0;5;5;0;0
2019-12-24 02:30:00;3;9;0;0;6;6;0;6;4;0;0
2019-12-24 02:45:00;5;7;1;1;6;3;1;6;5;0;0
2019-12-24 03:00:00;3;7;1;1;6;6;0;6;8;1;0
2019-12-24 03:15:00;3;5;0;0;5;2;0;5;3;0;0
2019-12-24 03:30:00;3;5;1;0;4;2;0;3;3;0;0
2019-12-24 03:45:00;5;5;0;0;9;5;0;6;5;0;0
2019-12-24 04:00:00;4;3;0;0;7;7;0;7;5;0;0
2019-12-24 04:15:00;9;8;0;0;4;2;0;3;3;0;0
2019-12-24 04:30:00;8;6;1;0;9;3;0;9;6;0;0
2019-12-24 04:45:00;7;6;0;0;6;4;0;7;4;0;0
2019-12-24 05:00:00;10;11;0;0;10;1;0;8;1;0;0
2019-12-24 05:15:00;12;10;1;0;11;9;1;11;10;0;0
2019-12-24 05:30:00;13;14;2;0;12;7;0;13;8;0;0
2019-12-24 05:45:00;16;9;1;3;16;8;0;17;10;0;0
2019-12-24 06:00:00;20;16;1;1;15;6;1;16;11;0;0
2019-12-24 06:15:00;8;8;0;0;10;9;0;12;13;0;0
2019-12-24 06:30:00;20;15;0;0;10;5;0;9;5;0;0
2019-12-24 06:45:00;13;15;1;0;17;9;1;17;18;0;0
2019-12-24 07:00:00;24;12;0;2;15;16;1;15;21;1;0
2019-12-24 07:15:00;18;16;2;1;28;15;0;27;23;1;0
2019-12-24 07:30:00;20;19;2;0;25;17;0;23;22;0;0
2019-12-24 07:45:00;22;25;0;1;13;10;2;13;11;1;0
2019-12-24 08:00:00;27;17;0;0;26;14;0;25;14;0;0
2019-12-24 08:15:00;24;30;0;2;32;18;0;28;23;0;0
2019-12-24 08:30:00;47;42;4;0;37;23;3;35;25;0;0
2019-12-24 08:45:00;38;41;1;0;42;29;4;37;30;1;0
2019-12-24 09:00:00;44;47;7;0;49;34;3;45;38;2;0
2019-12-24 09:15:00;59;59;3;2;46;40;4;39;34;1;0
2019-12-24 09:30:00;59;63;6;0;52;51;3;57;51;0;1
2019-12-24 09:45:00;62;83;2;0;69;60;5;62;64;2;17
2019-12-24 10:00:00;63;76;4;0;71;44;4;63;46;2;2
2019-12-24 10:15:00;74;77;3;1;78;65;2;81;72;3;4
2019-12-24 10:30:00;62;79;7;1;85;69;5;80;66;2;2
2019-12-24 10:45:00;79;96;5;0;64;67;3;66;74;1;1
2019-12-24 11:00:00;64;107;8;1;83;81;4;76;83;0;0
2019-12-24 11:15:00;85;93;11;0;77;64;1;69;69;1;39
2019-12-24 11:30:00;65;67;5;1;78;75;3;71;77;3;0
2019-12-24 11:45:00;60;77;4;2;70;63;1;66;69;1;1
2019-12-24 12:00:00;52;77;12;0;62;64;3;62;61;1;0
2019-12-24 12:15:00;84;82;4;0;67;72;2;71;69;0;0
2019-12-24 12:30:00;65;71;6;1;71;67;3;76;60;0;0
2019-12-24 12:45:00;61;91;6;3;51;64;6;49;63;1;0
2019-12-24 13:00:00;73;108;13;0;73;75;6;74;75;1;2
2019-12-24 13:15:00;70;91;3;4;57;55;1;57;59;1;5
2019-12-24 13:30:00;58;66;3;0;65;44;4;63;46;0;5
2019-12-24 13:45:00;56;67;3;0;52;56;6;54;55;0;0
2019-12-24 14:00:00;56;66;3;1;54;62;3;54;56;0;2
2019-12-24 14:15:00;38;56;3;0;43;57;3;40;55;0;0
2019-12-24 14:30:00;56;54;0;0;50;44;2;49;47;0;0
2019-12-24 14:45:00;41;63;3;0;58;52;2;61;60;0;0
2019-12-24 15:00:00;44;47;1;0;61;52;6;58;55;0;0
2019-12-24 15:15:00;47;58;2;1;45;38;1;46;39;0;0
2019-12-24 15:30:00;42;54;2;0;47;40;2;48;42;0;0
2019-12-24 15:45:00;44;38;2;0;56;52;2;55;54;1;0
2019-12-24 16:00:00;37;41;1;0;42;44;2;40;39;1;5
2019-12-24 16:15:00;31;38;2;1;38;45;5;33;50;0;1
2019-12-24 16:30:00;41;51;5;0;32;33;0;31;36;0;0
2019-12-24 16:45:00;32;39;1;0;34;34;1;32;35;1;1
2019-12-24 17:00:00;36;32;0;2;34;39;3;37;41;0;0
2019-12-24 17:15:00;33;47;3;0;49;33;0;42;35;0;1
2019-12-24 17:30:00;35;41;1;0;30;38;1;29;40;0;0
2019-12-24 17:45:00;27;24;0;1;37;17;0;35;21;0;1
2019-12-24 18:00:00;25;24;2;1;27;25;0;27;23;0;0
2019-12-24 18:15:00;21;16;1;0;16;12;0;16;16;0;0
2019-12-24 18:30:00;15;23;1;0;23;12;0;23;12;0;0
2019-12-24 18:45:00;19;19;0;0;13;16;0;12;17;0;0
2019-12-24 19:00:00;17;15;1;1;15;18;0;18;21;0;0
2019-12-24 19:15:00;17;16;0;1;14;16;0;12;14;0;0
2019-12-24 19:30:00;17;20;0;0;18;13;0;18;12;0;0
2019-12-24 19:45:00;9;10;0;1;21;18;1;18;21;0;0
2019-12-24 20:00:00;26;24;1;1;25;18;0;23;20;0;0
2019-12-24 20:15:00;10;12;1;0;19;14;0;17;16;0;0
2019-12-24 20:30:00;16;23;0;0;35;21;0;32;23;0;0
2019-12-24 20:45:00;24;24;0;0;23;12;0;20;15;0;0
2019-12-24 21:00:00;28;24;1;0;33;22;1;30;27;0;0
2019-12-24 21:15:00;21;20;2;0;28;24;2;25;19;0;0
2019-12-24 21:30:00;25;27;0;0;32;24;0;29;28;0;0
2019-12-24 21:45:00;17;14;1;0;24;22;1;21;23;0;0
2019-12-24 22:00:00;33;29;0;0;34;23;2;32;21;1;0
2019-12-24 22:15:00;16;22;0;0;31;26;2;28;28;0;0
2019-12-24 22:30:00;20;17;0;0;36;27;1;36;25;0;0
2019-12-24 22:45:00;18;15;0;0;38;28;0;35;28;0;0
2019-12-24 23:00:00;19;24;3;1;32;16;0;32;19;0;0
2019-12-24 23:15:00;7;15;0;1;20;11;0;22;11;0;11
2019-12-24 23:30:00;23;23;0;1;33;14;1;32;17;0;0
