DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2019-10-09 00:00:00;10;4;3;2;9;9;3;5;0;0;0;0;0;0
2019-10-09 00:15:00;11;6;6;2;5;5;3;4;0;0;0;0;0;0
2019-10-09 00:30:00;8;4;5;2;5;3;0;1;0;0;0;0;0;0
2019-10-09 00:45:00;9;4;6;1;2;3;3;3;0;0;0;0;0;0
2019-10-09 01:00:00;8;4;5;0;5;5;1;1;0;0;0;0;0;0
2019-10-09 01:15:00;10;5;2;0;3;5;3;0;0;0;0;0;0;0
2019-10-09 01:30:00;5;1;4;2;4;2;1;2;0;0;0;0;0;0
2019-10-09 01:45:00;5;4;3;0;6;6;2;1;0;0;0;0;0;0
2019-10-09 02:00:00;6;0;1;2;2;3;2;1;0;0;0;0;0;0
2019-10-09 02:15:00;7;2;2;0;5;4;1;1;0;0;0;0;0;0
2019-10-09 02:30:00;6;2;3;3;0;1;6;4;0;0;0;0;0;0
2019-10-09 02:45:00;3;3;5;0;7;4;2;1;0;0;0;0;0;0
2019-10-09 03:00:00;3;0;0;0;2;1;5;2;0;0;0;0;0;0
2019-10-09 03:15:00;6;2;0;0;3;4;0;4;0;0;0;0;0;0
2019-10-09 03:30:00;7;2;1;0;2;2;5;1;0;0;0;0;0;0
2019-10-09 03:45:00;8;2;2;0;0;2;0;2;0;0;0;0;0;0
2019-10-09 04:00:00;13;2;5;1;8;5;1;4;0;0;0;0;0;0
2019-10-09 04:15:00;11;3;5;1;8;6;6;4;0;0;0;0;0;0
2019-10-09 04:30:00;11;5;10;1;8;10;2;5;0;0;0;0;0;0
2019-10-09 04:45:00;17;6;15;4;14;14;6;12;0;0;0;0;0;0
2019-10-09 05:00:00;27;12;52;1;16;17;7;8;0;0;0;0;0;0
2019-10-09 05:15:00;51;20;114;4;23;25;14;23;0;0;0;0;2;0
2019-10-09 05:30:00;69;39;105;13;35;45;32;17;0;0;7;0;0;0
2019-10-09 05:45:00;52;66;72;19;40;62;71;42;0;0;0;0;0;0
2019-10-09 06:00:00;73;60;52;9;52;77;83;67;0;0;0;0;0;0
2019-10-09 06:15:00;69;75;61;13;55;94;53;38;0;0;0;0;0;0
2019-10-09 06:30:00;82;81;74;21;65;106;34;36;0;0;0;1;0;0
2019-10-09 06:45:00;89;89;73;29;75;111;27;36;1;1;2;0;0;0
2019-10-09 07:00:00;86;97;74;36;76;102;29;22;0;0;0;0;0;0
2019-10-09 07:15:00;97;104;70;37;88;114;39;27;0;0;0;0;1;3
2019-10-09 07:30:00;109;123;81;38;98;123;53;37;0;0;0;0;1;0
2019-10-09 07:45:00;101;122;98;62;119;134;48;41;0;1;0;0;0;0
2019-10-09 08:00:00;97;100;111;57;102;111;47;34;0;0;0;0;0;4
2019-10-09 08:15:00;114;106;92;47;116;131;49;35;0;0;0;0;0;0
2019-10-09 08:30:00;94;107;64;51;87;98;59;35;0;0;2;0;0;0
2019-10-09 08:45:00;109;119;55;25;86;90;46;31;0;0;0;0;0;0
2019-10-09 09:00:00;94;103;40;23;72;84;35;31;0;0;0;0;0;0
2019-10-09 09:15:00;92;90;35;20;59;80;52;28;0;0;0;0;0;0
2019-10-09 09:30:00;100;116;57;27;68;80;50;30;0;1;0;0;0;0
2019-10-09 09:45:00;92;113;53;37;66;98;43;26;0;1;13;0;0;0
2019-10-09 10:00:00;87;95;37;17;67;88;34;24;0;0;3;0;0;0
2019-10-09 10:15:00;89;101;47;25;62;103;46;23;0;0;0;0;0;0
2019-10-09 10:30:00;98;108;51;21;70;109;45;29;0;0;0;0;0;0
2019-10-09 10:45:00;92;106;43;15;71;109;41;19;0;0;3;0;0;1
2019-10-09 11:00:00;88;96;45;24;68;99;40;25;0;0;0;0;0;1
2019-10-09 11:15:00;87;100;50;29;79;120;55;27;0;0;0;0;0;0
2019-10-09 11:30:00;105;111;48;27;84;100;55;31;0;1;0;0;0;0
2019-10-09 11:45:00;82;87;44;25;71;92;44;38;0;0;0;0;0;0
2019-10-09 12:00:00;72;67;50;24;78;102;49;25;0;0;0;0;0;0
2019-10-09 12:15:00;80;88;42;27;86;110;67;33;0;0;3;0;0;0
2019-10-09 12:30:00;89;103;48;30;85;110;56;40;0;5;0;0;0;0
2019-10-09 12:45:00;94;94;50;34;93;114;64;32;0;1;0;0;0;0
2019-10-09 13:00:00;94;107;76;34;74;112;51;31;0;0;0;0;0;0
2019-10-09 13:15:00;106;103;66;25;71;93;54;36;0;1;0;0;0;0
2019-10-09 13:30:00;91;95;109;29;76;107;55;32;0;0;0;0;0;0
2019-10-09 13:45:00;106;119;96;23;78;98;59;37;0;0;31;0;0;2
2019-10-09 14:00:00;90;98;74;27;89;116;71;65;0;0;0;0;0;2
2019-10-09 14:15:00;119;132;50;30;105;121;85;81;2;0;0;0;1;0
2019-10-09 14:30:00;128;120;56;33;93;120;82;67;0;0;0;0;0;3
2019-10-09 14:45:00;114;110;52;28;103;124;64;52;0;0;0;2;0;0
2019-10-09 15:00:00;114;129;45;32;96;127;78;55;0;0;0;0;0;0
2019-10-09 15:15:00;119;115;54;41;83;114;73;40;0;0;0;0;0;0
2019-10-09 15:30:00;108;111;59;26;114;139;74;55;0;0;0;0;0;0
2019-10-09 15:45:00;129;129;74;52;107;136;75;55;0;0;0;0;0;0
2019-10-09 16:00:00;133;132;47;38;142;157;88;54;0;0;0;0;0;0
2019-10-09 16:15:00;129;124;75;45;145;158;76;63;0;1;0;0;0;5
2019-10-09 16:30:00;137;146;54;32;128;137;66;41;0;0;0;0;0;0
2019-10-09 16:45:00;127;108;51;31;143;158;79;66;0;0;12;0;0;0
2019-10-09 17:00:00;136;123;56;47;131;144;70;42;0;1;0;0;3;0
2019-10-09 17:15:00;131;127;59;26;141;152;77;44;0;0;0;0;0;7
2019-10-09 17:30:00;135;135;51;31;124;148;71;47;3;0;0;0;0;0
2019-10-09 17:45:00;132;141;33;28;139;148;69;48;0;0;1;0;0;2
2019-10-09 18:00:00;120;112;43;28;101;127;55;42;0;0;0;3;0;2
2019-10-09 18:15:00;133;131;56;23;104;135;54;32;0;0;0;5;0;0
2019-10-09 18:30:00;110;103;38;25;107;133;32;32;0;0;0;0;0;0
2019-10-09 18:45:00;83;86;30;16;78;99;39;32;0;3;3;0;4;1
2019-10-09 19:00:00;82;86;40;21;77;109;33;19;0;0;0;0;8;0
2019-10-09 19:15:00;79;92;39;15;62;103;42;30;2;0;0;0;4;11
2019-10-09 19:30:00;66;68;24;8;57;75;25;16;0;1;0;0;0;0
2019-10-09 19:45:00;58;62;26;10;67;102;29;18;0;1;0;0;0;9
2019-10-09 20:00:00;47;52;26;6;77;97;23;16;3;0;0;0;3;0
2019-10-09 20:15:00;51;59;26;7;49;70;28;22;0;0;0;0;1;3
2019-10-09 20:30:00;47;38;23;10;28;50;21;5;0;0;2;0;2;0
2019-10-09 20:45:00;33;37;35;5;42;60;16;15;0;0;5;0;0;0
2019-10-09 21:00:00;57;46;57;8;45;59;23;15;0;0;1;0;0;0
2019-10-09 21:15:00;73;37;90;12;30;58;19;12;0;0;1;0;0;0
2019-10-09 21:30:00;70;27;67;12;38;54;16;18;0;0;0;0;0;0
2019-10-09 21:45:00;38;30;20;6;23;41;54;29;0;0;0;0;0;0
2019-10-09 22:00:00;30;34;14;6;26;38;112;66;0;0;0;0;0;0
2019-10-09 22:15:00;38;34;10;7;24;43;59;45;0;0;4;0;0;0
2019-10-09 22:30:00;33;26;16;5;26;25;24;17;0;0;1;0;0;0
2019-10-09 22:45:00;24;10;23;6;24;22;10;6;0;0;0;0;0;0
2019-10-09 23:00:00;16;9;12;2;10;25;6;6;0;0;0;0;0;0
2019-10-09 23:15:00;14;8;8;6;10;16;7;4;0;0;0;0;0;0
2019-10-09 23:30:00;11;15;5;2;9;15;2;3;0;0;0;0;0;0
2019-10-09 23:45:00;11;12;5;2;5;11;5;4;0;0;0;0;0;0
