DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-01-19 00:00:00;4;1;0;0;0;0;0;0;0;0;5
2020-01-19 00:15:00;4;0;0;0;0;0;1;0;1;0;7
2020-01-19 00:30:00;4;0;0;0;0;0;0;0;0;0;3
2020-01-19 00:45:00;5;0;0;0;0;0;0;0;0;0;3
2020-01-19 01:00:00;4;0;0;0;0;0;0;0;0;0;3
2020-01-19 01:15:00;1;2;0;0;0;0;0;0;0;0;12
2020-01-19 01:30:00;3;1;0;0;0;0;0;0;1;0;2
2020-01-19 01:45:00;4;0;0;0;0;0;0;0;0;0;6
2020-01-19 02:00:00;3;0;0;0;0;0;0;0;0;0;0
2020-01-19 02:15:00;4;1;0;0;0;0;0;0;0;0;0
2020-01-19 02:30:00;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 02:45:00;0;0;0;0;0;0;0;0;0;0;2
2020-01-19 03:00:00;1;0;0;0;0;0;0;0;0;0;3
2020-01-19 03:15:00;1;0;0;0;0;0;0;0;0;0;4
2020-01-19 03:30:00;0;0;0;0;0;0;0;0;0;0;1
2020-01-19 03:45:00;0;0;0;0;0;0;0;0;0;0;3
2020-01-19 04:00:00;5;1;0;0;0;0;0;0;0;0;1
2020-01-19 04:15:00;1;0;0;0;0;0;0;0;0;0;0
2020-01-19 04:30:00;1;2;1;1;0;0;0;0;0;0;0
2020-01-19 04:45:00;1;0;0;0;0;0;0;0;0;0;3
2020-01-19 05:00:00;2;1;0;0;0;0;0;0;0;0;1
2020-01-19 05:15:00;1;1;0;0;0;0;0;0;0;0;2
2020-01-19 05:30:00;6;1;0;0;0;0;0;0;0;0;3
2020-01-19 05:45:00;7;1;1;1;0;1;0;1;0;0;6
2020-01-19 06:00:00;5;0;0;0;0;0;0;0;1;0;4
2020-01-19 06:15:00;4;2;0;0;1;0;1;0;0;0;0
2020-01-19 06:30:00;2;0;0;0;0;0;0;0;0;0;2
2020-01-19 06:45:00;5;0;0;0;0;0;0;0;0;0;2
2020-01-19 07:00:00;4;0;0;0;1;0;1;0;0;1;3
2020-01-19 07:15:00;4;0;1;1;0;0;0;0;0;0;2
2020-01-19 07:30:00;7;1;0;0;0;0;0;0;0;0;2
2020-01-19 07:45:00;6;0;0;0;0;0;0;0;0;0;5
2020-01-19 08:00:00;7;0;0;0;0;0;0;0;0;1;3
2020-01-19 08:15:00;8;2;0;0;1;0;2;0;1;0;6
2020-01-19 08:30:00;9;0;0;0;0;0;0;0;0;0;1
2020-01-19 08:45:00;12;0;1;1;0;0;0;0;0;0;6
2020-01-19 09:00:00;14;2;1;1;0;0;0;0;0;0;8
2020-01-19 09:15:00;18;0;0;0;2;0;2;0;0;1;7
2020-01-19 09:30:00;15;1;0;0;0;0;0;0;1;2;7
2020-01-19 09:45:00;34;4;0;0;1;0;0;0;0;1;18
2020-01-19 10:00:00;17;0;0;0;1;0;1;0;1;1;6
2020-01-19 10:15:00;15;0;0;0;2;0;3;0;0;0;15
2020-01-19 10:30:00;24;1;0;0;0;0;0;0;1;1;14
2020-01-19 10:45:00;31;3;0;0;1;0;1;0;1;1;13
2020-01-19 11:00:00;28;3;0;0;1;0;1;0;1;2;20
2020-01-19 11:15:00;36;1;1;1;1;1;1;1;0;0;30
2020-01-19 11:30:00;26;1;0;0;2;0;1;0;0;1;18
2020-01-19 11:45:00;23;1;0;0;1;0;1;0;0;1;34
2020-01-19 12:00:00;22;2;0;0;1;0;1;0;0;2;22
2020-01-19 12:15:00;22;0;0;0;1;1;2;1;0;1;15
2020-01-19 12:30:00;24;0;0;0;3;0;3;0;0;2;21
2020-01-19 12:45:00;23;1;0;0;3;0;3;0;0;3;12
2020-01-19 13:00:00;23;1;0;1;0;0;0;0;0;1;35
2020-01-19 13:15:00;28;3;1;1;6;1;6;1;0;3;23
2020-01-19 13:30:00;26;2;0;0;1;0;1;0;1;1;23
2020-01-19 13:45:00;36;3;1;1;2;0;2;0;1;3;34
2020-01-19 14:00:00;28;2;0;0;3;0;3;0;0;2;24
2020-01-19 14:15:00;30;5;0;0;1;0;1;0;0;0;27
2020-01-19 14:30:00;31;4;3;2;1;1;1;1;1;2;27
