DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(MPF2B01);7(MPF2B02);8(MPF2B03);9(MPF2B04);10(MPF2B05);11(MPF2B06);12(MPF2B07);13(MPF2B08);14(MPF2B09);15(MPF2B10);16(MPF2B11);17(MPF2B12);18(MPF2B13);19(MPF2B14)
2020-12-22 00:00:00;2;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 00:15:00;5;6;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 00:30:00;2;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 00:45:00;5;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 01:00:00;4;3;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 01:15:00;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 01:30:00;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 01:45:00;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 02:00:00;2;1;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 02:15:00;8;6;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 02:30:00;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 02:45:00;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 03:00:00;3;2;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 03:15:00;4;3;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 03:30:00;3;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 03:45:00;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 04:00:00;2;3;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 04:15:00;5;3;0;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 04:30:00;11;1;0;7;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 04:45:00;21;2;0;7;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 05:00:00;22;14;0;7;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 05:15:00;36;33;0;16;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 05:30:00;65;71;0;21;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 05:45:00;51;42;0;12;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0
