DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-05-21 00:00:00;10;15;17;10;2;3;0
2020-05-21 00:15:00;19;17;19;16;1;4;0
2020-05-21 00:30:00;10;18;18;12;3;5;0
2020-05-21 00:45:00;11;12;12;14;0;2;0
2020-05-21 01:00:00;12;13;11;9;0;2;0
2020-05-21 01:15:00;11;10;16;12;0;2;0
2020-05-21 01:30:00;4;16;9;7;0;1;0
2020-05-21 01:45:00;6;10;4;8;0;0;0
2020-05-21 02:00:00;10;12;11;11;0;0;0
2020-05-21 02:15:00;3;5;6;6;0;1;0
2020-05-21 02:30:00;3;8;3;9;1;1;0
2020-05-21 02:45:00;10;8;8;4;1;1;0
2020-05-21 03:00:00;5;8;8;2;0;1;0
2020-05-21 03:15:00;4;5;8;3;0;0;0
2020-05-21 03:30:00;6;1;8;2;2;1;0
2020-05-21 03:45:00;5;6;3;0;0;0;0
2020-05-21 04:00:00;9;7;10;2;0;0;0
2020-05-21 04:15:00;5;4;2;1;0;2;0
2020-05-21 04:30:00;5;5;5;7;0;0;0
2020-05-21 04:45:00;4;7;5;3;0;0;0
2020-05-21 05:00:00;10;14;15;1;2;0;0
2020-05-21 05:15:00;10;9;11;3;1;0;0
2020-05-21 05:30:00;20;21;10;13;5;1;0
2020-05-21 05:45:00;38;44;15;14;1;4;0
2020-05-21 06:00:00;87;83;3;10;0;0;0
2020-05-21 06:15:00;28;40;19;10;2;2;0
2020-05-21 06:30:00;17;13;14;12;2;3;0
2020-05-21 06:45:00;11;11;14;8;0;1;0
2020-05-21 07:00:00;20;17;10;8;0;1;0
2020-05-21 07:15:00;9;15;9;5;1;1;0
2020-05-21 07:30:00;13;13;14;12;4;0;0
2020-05-21 07:45:00;11;12;12;14;1;1;0
2020-05-21 08:00:00;12;13;11;4;1;1;0
2020-05-21 08:15:00;17;19;8;6;2;1;0
2020-05-21 08:30:00;16;30;18;14;1;0;0
2020-05-21 08:45:00;21;20;15;21;3;4;0
2020-05-21 09:00:00;26;28;33;24;3;2;0
2020-05-21 09:15:00;25;45;26;18;4;4;0
2020-05-21 09:30:00;24;34;31;29;5;6;0
2020-05-21 09:45:00;36;48;35;46;4;2;0
2020-05-21 10:00:00;40;43;47;36;4;2;0
2020-05-21 10:15:00;45;57;41;37;6;3;0
2020-05-21 10:30:00;39;49;46;51;4;5;3
2020-05-21 10:45:00;49;61;44;44;3;4;0
2020-05-21 11:00:00;47;65;40;42;1;5;0
2020-05-21 11:15:00;39;51;47;42;5;4;0
2020-05-21 11:30:00;61;65;52;46;4;7;0
2020-05-21 11:45:00;43;78;46;45;1;5;3
2020-05-21 12:00:00;41;62;61;46;3;6;3
2020-05-21 12:15:00;54;77;52;52;5;6;0
2020-05-21 12:30:00;55;59;64;48;2;7;3
2020-05-21 12:45:00;43;60;64;52;3;7;0
2020-05-21 13:00:00;42;63;58;49;6;3;0
2020-05-21 13:15:00;47;60;69;54;3;8;0
2020-05-21 13:30:00;50;57;55;44;49;3;0
2020-05-21 13:45:00;48;56;68;50;2;21;0
2020-05-21 14:00:00;64;66;61;54;149;13;0
2020-05-21 14:15:00;45;68;56;47;4;14;0
2020-05-21 14:30:00;49;65;59;63;5;7;0
2020-05-21 14:45:00;51;56;57;58;82;6;4
2020-05-21 15:00:00;65;68;65;54;4;13;4
2020-05-21 15:15:00;48;59;52;42;12;14;9
2020-05-21 15:30:00;59;60;65;51;3;9;0
2020-05-21 15:45:00;48;60;64;55;6;7;0
2020-05-21 16:00:00;47;67;56;54;3;7;0
2020-05-21 16:15:00;42;57;64;54;7;8;0
2020-05-21 16:30:00;50;66;64;56;5;18;0
2020-05-21 16:45:00;60;71;72;61;8;5;0
2020-05-21 17:00:00;47;63;63;52;3;9;0
2020-05-21 17:15:00;57;60;60;51;7;15;1
2020-05-21 17:30:00;46;61;58;60;5;13;0
2020-05-21 17:45:00;52;64;57;45;6;10;0
2020-05-21 18:00:00;65;81;61;58;5;9;0
2020-05-21 18:15:00;47;58;71;51;6;6;0
2020-05-21 18:30:00;44;51;66;42;4;8;0
2020-05-21 18:45:00;46;64;62;51;12;11;0
2020-05-21 19:00:00;41;64;57;64;7;7;0
2020-05-21 19:15:00;53;57;47;55;9;6;0
2020-05-21 19:30:00;59;67;72;62;1;12;0
2020-05-21 19:45:00;43;61;55;50;6;9;0
2020-05-21 20:00:00;47;56;69;62;5;9;0
2020-05-21 20:15:00;42;53;57;54;2;9;0
2020-05-21 20:30:00;42;51;63;59;7;9;0
2020-05-21 20:45:00;35;41;48;42;6;7;0
2020-05-21 21:00:00;34;44;60;49;2;6;0
2020-05-21 21:15:00;31;33;43;38;6;9;0
2020-05-21 21:30:00;35;32;40;45;1;5;0
2020-05-21 21:45:00;30;46;38;28;2;5;0
2020-05-21 22:00:00;33;40;35;32;3;7;0
2020-05-21 22:15:00;24;37;38;22;3;3;0
2020-05-21 22:30:00;20;33;31;26;7;11;0
2020-05-21 22:45:00;21;23;30;20;0;6;0
2020-05-21 23:00:00;21;25;20;20;0;6;0
2020-05-21 23:15:00;16;20;23;16;3;3;0
2020-05-21 23:30:00;17;23;26;18;3;4;0
2020-05-21 23:45:00;21;22;26;12;1;3;0
