DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2019-10-29 00:00:00;0;0;2;0;0;0;0;0;0;0;0;0
2019-10-29 00:15:00;10;0;6;3;0;0;0;0;0;0;0;0
2019-10-29 00:30:00;5;0;12;1;0;0;0;0;0;0;0;0
2019-10-29 00:45:00;0;0;4;3;0;0;0;0;0;0;0;0
2019-10-29 01:00:00;4;0;3;4;0;0;0;0;0;0;0;0
2019-10-29 01:15:00;10;0;4;1;0;0;0;0;0;0;0;0
2019-10-29 01:30:00;2;0;1;3;0;0;0;0;0;0;0;0
2019-10-29 01:45:00;3;0;0;2;0;0;0;0;0;0;0;0
2019-10-29 02:00:00;1;0;3;2;0;0;0;0;0;0;0;0
2019-10-29 02:15:00;4;0;0;1;0;0;0;0;0;0;0;0
2019-10-29 02:30:00;2;0;3;0;0;0;0;0;0;0;0;0
2019-10-29 02:45:00;2;0;0;1;0;0;0;0;0;0;0;0
2019-10-29 03:00:00;3;0;1;1;0;0;0;0;0;0;0;0
2019-10-29 03:15:00;3;0;1;2;0;0;0;0;0;0;0;0
2019-10-29 03:30:00;4;0;3;1;0;0;0;0;0;0;0;0
2019-10-29 03:45:00;3;0;2;0;0;0;0;0;0;0;0;0
2019-10-29 04:00:00;0;0;3;1;0;0;0;0;0;0;0;0
2019-10-29 04:15:00;3;0;7;2;0;0;0;0;0;0;0;0
2019-10-29 04:30:00;8;0;6;2;0;0;0;0;0;0;0;0
2019-10-29 04:45:00;9;0;9;6;0;0;0;0;0;0;0;0
2019-10-29 05:00:00;15;0;28;8;0;0;0;0;0;0;0;0
2019-10-29 05:15:00;23;0;46;9;0;0;0;0;0;0;0;0
2019-10-29 05:30:00;50;0;42;13;0;0;11;0;0;0;0;0
2019-10-29 05:45:00;43;0;56;12;0;0;0;0;0;0;0;0
2019-10-29 06:00:00;49;0;50;11;2;0;2;0;0;0;0;0
2019-10-29 06:15:00;60;0;73;12;4;0;2;0;0;0;0;0
2019-10-29 06:30:00;56;0;93;19;1;0;1;2;1;0;0;0
2019-10-29 06:45:00;63;0;101;18;2;0;0;0;0;0;0;0
2019-10-29 07:00:00;59;0;102;22;1;0;8;1;0;0;0;0
2019-10-29 07:15:00;78;0;128;31;8;0;23;0;0;0;0;0
2019-10-29 07:30:00;68;0;143;27;9;0;2;0;0;0;0;0
2019-10-29 07:45:00;80;0;112;26;2;0;3;0;0;0;0;0
2019-10-29 08:00:00;59;0;103;18;2;1;7;2;0;0;0;0
2019-10-29 08:15:00;65;0;112;20;6;0;5;1;0;0;0;0
2019-10-29 08:30:00;65;0;89;25;5;0;5;0;0;0;0;0
2019-10-29 08:45:00;59;0;90;25;0;3;2;0;0;0;0;0
2019-10-29 09:00:00;53;0;80;20;7;0;1;3;0;0;0;0
2019-10-29 09:15:00;58;0;72;20;3;1;2;7;0;0;0;0
2019-10-29 09:30:00;75;0;91;30;3;0;3;0;0;0;0;0
2019-10-29 09:45:00;57;0;74;30;5;0;0;0;0;0;0;0
2019-10-29 10:00:00;72;0;79;30;1;0;1;0;0;0;0;0
2019-10-29 10:15:00;61;0;85;29;1;1;1;1;0;0;0;0
2019-10-29 10:30:00;52;0;76;30;2;0;2;0;0;0;0;0
2019-10-29 10:45:00;76;0;67;23;3;0;2;0;0;0;0;0
2019-10-29 11:00:00;75;0;72;26;7;0;4;0;0;0;0;0
2019-10-29 11:15:00;70;0;62;36;8;0;0;0;0;0;0;0
2019-10-29 11:30:00;68;0;85;23;12;0;5;0;0;0;0;0
2019-10-29 11:45:00;53;0;78;30;1;0;4;0;0;0;0;0
2019-10-29 12:00:00;70;0;74;33;6;0;6;0;2;0;0;0
2019-10-29 12:15:00;81;0;80;29;2;0;3;0;0;0;0;0
2019-10-29 12:30:00;71;0;76;20;7;0;0;0;0;0;0;0
2019-10-29 12:45:00;74;0;67;30;2;0;3;0;0;0;0;0
2019-10-29 13:00:00;64;0;88;21;0;2;5;0;0;0;0;0
2019-10-29 13:15:00;74;0;83;21;3;0;4;0;0;0;0;0
2019-10-29 13:30:00;83;0;80;19;7;0;8;2;0;0;0;0
