DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-05-26 00:00:00;4;0;0;3;3;1;0;0;0;0;0;0;0;0;0
2020-05-26 00:15:00;3;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-05-26 00:30:00;2;0;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-05-26 00:45:00;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-05-26 01:00:00;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-05-26 01:15:00;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-05-26 01:30:00;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-05-26 01:45:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 02:00:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 02:15:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 02:30:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-05-26 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 03:00:00;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-05-26 03:15:00;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-05-26 03:30:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-26 03:45:00;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-05-26 04:00:00;3;0;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-05-26 04:15:00;3;0;0;4;4;0;0;0;0;0;0;0;0;0;0
2020-05-26 04:30:00;1;0;0;1;2;1;0;0;0;0;0;0;0;0;0
2020-05-26 04:45:00;6;0;0;2;3;3;0;0;0;0;0;0;0;0;0
2020-05-26 05:00:00;5;0;0;2;3;9;0;0;0;0;0;0;0;0;0
2020-05-26 05:15:00;23;0;0;3;3;16;0;0;0;0;0;0;0;0;0
2020-05-26 05:30:00;30;0;0;12;10;18;0;0;0;0;0;0;0;0;0
2020-05-26 05:45:00;26;0;0;13;13;28;0;0;0;0;0;0;0;0;0
2020-05-26 06:00:00;25;0;2;14;17;19;0;0;0;0;0;0;0;0;0
2020-05-26 06:15:00;37;0;0;11;11;35;0;0;0;0;0;0;0;0;0
2020-05-26 06:30:00;46;0;0;26;25;45;0;0;1;0;0;0;0;0;0
2020-05-26 06:45:00;48;0;0;35;32;27;0;0;1;0;0;0;0;0;0
2020-05-26 07:00:00;42;0;0;35;32;31;0;0;1;1;0;0;0;0;0
2020-05-26 07:15:00;38;0;0;29;27;33;0;0;0;0;0;0;0;0;0
2020-05-26 07:30:00;40;0;1;38;30;36;0;0;0;2;0;0;0;0;0
2020-05-26 07:45:00;45;0;1;41;35;24;0;0;0;0;0;0;0;0;0
2020-05-26 08:00:00;46;0;0;25;23;24;0;0;1;3;0;6;1;0;0
2020-05-26 08:15:00;41;0;0;32;30;30;0;0;0;1;0;1;0;0;0
2020-05-26 08:30:00;38;0;0;29;26;23;0;0;0;0;0;0;0;0;0
2020-05-26 08:45:00;47;0;0;38;40;29;0;0;2;1;1;0;0;1;0
2020-05-26 09:00:00;41;0;3;35;31;25;0;0;1;2;0;0;0;0;0
2020-05-26 09:15:00;39;0;2;23;20;23;0;2;2;0;1;0;0;0;9
2020-05-26 09:30:00;50;0;2;26;22;32;0;3;1;1;1;1;0;0;0
2020-05-26 09:45:00;47;0;2;24;21;29;0;1;0;1;2;1;0;0;0
2020-05-26 10:00:00;46;0;0;27;23;27;0;0;0;1;0;0;0;0;0
2020-05-26 10:15:00;36;0;0;23;20;18;0;0;1;2;2;1;0;0;0
2020-05-26 10:30:00;34;0;1;23;20;25;0;0;2;1;0;0;0;0;0
2020-05-26 10:45:00;54;0;3;30;28;19;0;0;1;2;0;0;0;0;0
2020-05-26 11:00:00;55;0;3;30;25;24;0;0;0;0;0;1;0;0;0
2020-05-26 11:15:00;44;0;4;42;36;19;0;0;3;2;1;2;0;0;0
2020-05-26 11:30:00;53;0;3;25;27;17;0;0;1;4;1;2;0;0;0
2020-05-26 11:45:00;58;0;0;43;36;16;0;0;3;0;0;1;1;0;0
2020-05-26 12:00:00;39;0;2;24;23;24;0;0;0;0;0;0;0;0;0
2020-05-26 12:15:00;47;0;1;22;18;16;0;0;1;0;0;0;0;0;0
2020-05-26 12:30:00;51;0;2;24;23;24;0;0;0;0;1;0;0;0;0
2020-05-26 12:45:00;49;0;1;26;23;21;0;0;4;0;1;0;0;0;0
2020-05-26 13:00:00;61;0;2;24;23;21;0;0;3;0;0;0;0;0;0
2020-05-26 13:15:00;56;0;0;32;32;31;0;0;0;0;1;0;0;0;0
2020-05-26 13:30:00;58;0;0;37;33;23;0;0;1;0;0;0;0;0;0
2020-05-26 13:45:00;67;0;1;29;27;31;0;0;0;0;0;0;0;0;0
2020-05-26 14:00:00;62;0;0;39;34;42;0;1;0;1;0;1;0;0;0
2020-05-26 14:15:00;62;0;1;24;23;36;0;2;0;1;0;0;0;0;0
2020-05-26 14:30:00;49;0;3;35;36;29;0;3;3;1;1;0;0;0;0
2020-05-26 14:45:00;46;0;0;35;30;23;0;0;2;0;0;0;0;0;0
2020-05-26 15:00:00;57;0;0;31;26;26;0;0;0;0;2;0;2;0;0
2020-05-26 15:15:00;70;0;1;23;17;23;0;0;2;0;0;0;0;0;0
2020-05-26 15:30:00;52;0;1;42;31;22;0;0;0;1;1;0;1;0;0
2020-05-26 15:45:00;68;0;4;24;34;39;0;0;1;0;0;6;0;0;0
2020-05-26 16:00:00;57;0;2;39;41;28;0;0;0;0;0;0;11;0;0
2020-05-26 16:15:00;63;0;3;38;37;24;0;0;2;2;1;0;0;0;0
2020-05-26 16:30:00;75;0;3;40;37;33;0;0;1;0;0;0;0;0;0
2020-05-26 16:45:00;65;0;0;22;21;27;0;0;3;0;1;0;0;0;0
2020-05-26 17:00:00;75;0;3;38;36;41;0;0;2;0;1;0;0;0;0
2020-05-26 17:15:00;62;0;2;35;37;32;0;0;4;0;0;6;2;0;0
2020-05-26 17:30:00;42;0;3;20;21;19;0;0;2;1;0;1;0;0;0
2020-05-26 17:45:00;41;0;1;11;16;8;0;0;0;0;0;0;0;0;0
2020-05-26 18:00:00;66;0;2;24;23;24;0;0;1;4;0;0;0;0;0
2020-05-26 18:15:00;57;0;3;29;28;18;0;0;2;0;0;0;0;0;0
2020-05-26 18:30:00;50;0;2;24;19;23;0;0;0;0;1;0;0;0;1
2020-05-26 18:45:00;42;0;0;27;24;26;0;0;3;0;0;0;0;0;0
2020-05-26 19:00:00;35;0;1;20;21;11;0;0;0;0;0;0;0;0;0
2020-05-26 19:15:00;34;0;1;16;14;16;0;0;1;0;1;0;0;0;0
2020-05-26 19:30:00;36;0;4;17;17;17;0;0;0;0;2;0;0;0;0
2020-05-26 19:45:00;35;0;1;12;13;11;0;0;3;0;2;0;0;0;0
2020-05-26 20:00:00;29;0;4;12;14;20;0;0;0;1;1;0;0;1;0
2020-05-26 20:15:00;31;0;1;15;17;17;0;0;1;2;0;0;0;0;0
2020-05-26 20:30:00;23;0;2;20;15;16;0;0;0;0;0;0;0;2;0
2020-05-26 20:45:00;23;0;0;8;7;10;0;0;0;0;0;0;0;0;0
2020-05-26 21:00:00;27;0;1;13;15;8;0;0;0;0;0;0;0;0;0
2020-05-26 21:15:00;21;0;0;14;13;8;0;0;0;0;2;0;0;0;0
2020-05-26 21:30:00;26;0;0;9;9;11;0;0;0;0;0;0;0;0;0
2020-05-26 21:45:00;17;0;1;4;6;6;0;0;0;0;0;0;0;0;0
2020-05-26 22:00:00;24;0;0;7;8;12;0;0;0;0;0;0;0;0;0
2020-05-26 22:15:00;14;0;0;7;8;10;0;0;0;0;0;0;0;0;0
2020-05-26 22:30:00;20;0;0;3;3;3;0;0;0;0;0;0;0;0;0
2020-05-26 22:45:00;9;0;0;4;4;8;0;0;0;0;0;0;0;0;0
2020-05-26 23:00:00;11;0;0;5;5;4;0;0;0;0;0;0;0;0;0
2020-05-26 23:15:00;10;0;0;5;5;2;0;0;0;0;0;0;0;0;0
2020-05-26 23:30:00;6;0;0;2;1;0;0;0;0;0;0;0;0;0;0
