DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-01-24 00:00:00;6;3;1;2;5;8;6
2020-01-24 00:15:00;12;5;2;4;5;13;1
2020-01-24 00:30:00;9;3;0;0;2;15;2
2020-01-24 00:45:00;7;2;0;2;1;6;1
2020-01-24 01:00:00;4;2;0;0;2;8;6
2020-01-24 01:15:00;5;4;0;2;1;5;4
2020-01-24 01:30:00;6;5;1;0;1;7;2
2020-01-24 01:45:00;9;6;1;3;4;8;5
2020-01-24 02:00:00;10;14;2;4;6;10;3
2020-01-24 02:15:00;3;2;0;2;3;4;0
2020-01-24 02:30:00;5;2;0;3;5;7;3
2020-01-24 02:45:00;2;3;1;2;2;8;1
2020-01-24 03:00:00;6;3;0;0;1;15;3
2020-01-24 03:15:00;10;4;1;0;1;7;1
2020-01-24 03:30:00;8;3;0;3;3;14;2
2020-01-24 03:45:00;4;6;0;1;1;5;2
2020-01-24 04:00:00;8;9;0;3;4;7;6
2020-01-24 04:15:00;10;10;2;2;3;16;5
2020-01-24 04:30:00;11;11;0;2;2;23;8
2020-01-24 04:45:00;14;10;0;4;6;36;16
2020-01-24 05:00:00;34;13;0;3;6;106;77
2020-01-24 05:15:00;41;40;1;9;10;100;101
2020-01-24 05:30:00;49;50;2;14;18;135;140
2020-01-24 05:45:00;108;82;7;17;33;135;133
2020-01-24 06:00:00;135;92;3;10;20;136;115
2020-01-24 06:15:00;131;94;5;3;25;150;169
2020-01-24 06:30:00;87;91;3;14;35;156;170
2020-01-24 06:45:00;77;79;10;12;33;147;169
2020-01-24 07:00:00;64;64;4;15;31;136;167
2020-01-24 07:15:00;69;70;9;19;41;176;204
2020-01-24 07:30:00;73;60;2;10;42;160;169
2020-01-24 07:45:00;84;78;4;17;55;155;151
2020-01-24 08:00:00;73;57;7;10;40;126;159
2020-01-24 08:15:00;71;66;6;12;37;113;134
2020-01-24 08:30:00;58;66;5;15;30;101;138
2020-01-24 08:45:00;82;72;6;19;28;95;107
2020-01-24 09:00:00;93;66;6;14;24;86;112
2020-01-24 09:15:00;84;46;7;16;29;76;94
2020-01-24 09:30:00;83;51;11;16;40;71;83
2020-01-24 09:45:00;80;45;4;15;30;96;99
2020-01-24 10:00:00;91;61;2;16;26;74;85
2020-01-24 10:15:00;91;79;10;16;29;67;73
2020-01-24 10:30:00;105;79;4;11;25;78;56
2020-01-24 10:45:00;104;57;5;14;24;79;69
2020-01-24 11:00:00;90;84;3;18;34;85;71
2020-01-24 11:15:00;108;61;1;12;26;70;75
2020-01-24 11:30:00;109;77;5;15;33;68;73
2020-01-24 11:45:00;96;74;8;21;40;85;84
2020-01-24 12:00:00;156;120;13;25;49;85;102
2020-01-24 12:15:00;156;136;5;23;47;97;84
2020-01-24 12:30:00;163;139;7;27;46;93;88
2020-01-24 12:45:00;149;132;15;20;43;101;108
2020-01-24 13:00:00;134;103;10;18;49;118;127
2020-01-24 13:15:00;170;132;17;27;49;141;145
2020-01-24 13:30:00;175;122;9;23;48;144;166
2020-01-24 13:45:00;162;164;9;17;51;110;127
2020-01-24 14:00:00;158;164;3;45;55;99;108
2020-01-24 14:15:00;218;170;3;19;46;105;116
2020-01-24 14:30:00;207;191;10;26;58;104;102
2020-01-24 14:45:00;216;176;5;19;36;100;118
2020-01-24 15:00:00;191;185;13;34;50;91;101
2020-01-24 15:15:00;210;213;5;29;49;95;119
2020-01-24 15:30:00;198;174;10;20;45;101;103
2020-01-24 15:45:00;212;199;11;16;46;90;94
2020-01-24 16:00:00;175;165;10;18;44;91;107
2020-01-24 16:15:00;189;187;11;20;38;108;119
2020-01-24 16:30:00;165;149;7;34;42;99;114
2020-01-24 16:45:00;167;159;10;20;46;100;121
2020-01-24 17:00:00;140;153;7;23;47;106;89
2020-01-24 17:15:00;132;144;10;17;49;114;120
2020-01-24 17:30:00;136;117;8;26;45;100;78
2020-01-24 17:45:00;138;122;12;24;41;113;112
2020-01-24 18:00:00;124;99;8;17;41;78;109
2020-01-24 18:15:00;108;100;6;18;53;79;117
2020-01-24 18:30:00;115;88;7;14;37;80;71
2020-01-24 18:45:00;94;64;10;12;30;79;63
2020-01-24 19:00:00;94;75;6;11;41;62;76
2020-01-24 19:15:00;72;54;7;4;24;65;48
2020-01-24 19:30:00;87;54;3;9;32;54;47
2020-01-24 19:45:00;77;54;4;18;28;54;44
2020-01-24 20:00:00;62;57;6;12;28;57;45
2020-01-24 20:15:00;57;52;7;12;33;52;46
2020-01-24 20:30:00;65;42;5;13;34;59;39
2020-01-24 20:45:00;53;30;4;7;23;70;52
2020-01-24 21:00:00;58;25;4;9;23;107;99
2020-01-24 21:15:00;64;41;6;18;28;100;82
2020-01-24 21:30:00;63;44;9;12;27;58;37
2020-01-24 21:45:00;103;63;2;6;17;35;23
2020-01-24 22:00:00;160;109;6;14;18;38;33
2020-01-24 22:15:00;107;83;7;7;23;43;37
2020-01-24 22:30:00;48;23;3;6;17;28;18
2020-01-24 22:45:00;41;30;2;10;20;31;18
2020-01-24 23:00:00;38;16;4;9;20;30;13
2020-01-24 23:15:00;34;19;3;6;15;20;9
2020-01-24 23:30:00;15;20;5;6;14;30;10
2020-01-24 23:45:00;16;13;1;5;11;23;8
