DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-04-09 00:00:00;3;0;1;2;0;1;0;0;0
2020-04-09 00:15:00;2;0;1;0;1;0;1;1;1
2020-04-09 00:30:00;1;0;0;0;0;2;2;0;0
2020-04-09 00:45:00;4;1;4;1;1;4;3;1;1
2020-04-09 01:00:00;5;1;0;0;0;2;3;2;2
2020-04-09 01:15:00;2;0;2;0;0;0;4;0;0
2020-04-09 01:30:00;0;1;1;1;0;2;1;1;1
2020-04-09 01:45:00;1;0;1;3;0;4;1;1;1
2020-04-09 02:00:00;1;0;1;2;0;1;0;0;0
2020-04-09 02:15:00;0;1;2;0;0;3;2;0;0
2020-04-09 02:30:00;1;1;0;0;0;1;1;1;1
2020-04-09 02:45:00;4;2;0;3;1;1;0;0;0
2020-04-09 03:00:00;2;4;3;3;0;1;1;0;0
2020-04-09 03:15:00;1;0;0;0;0;0;1;2;2
2020-04-09 03:30:00;1;1;1;1;0;0;0;0;0
2020-04-09 03:45:00;3;1;0;6;2;0;1;2;2
2020-04-09 04:00:00;3;2;0;4;1;1;2;1;1
2020-04-09 04:15:00;4;0;0;3;2;4;1;2;2
2020-04-09 04:30:00;3;1;0;5;4;3;4;0;0
2020-04-09 04:45:00;7;0;1;6;4;7;5;3;3
2020-04-09 05:00:00;12;2;1;7;1;8;4;1;1
2020-04-09 05:15:00;31;9;3;13;6;14;4;0;0
2020-04-09 05:30:00;20;13;3;22;15;20;18;0;0
2020-04-09 05:45:00;39;14;6;20;12;37;29;2;2
2020-04-09 06:00:00;24;17;12;25;21;31;29;4;4
2020-04-09 06:15:00;28;11;8;30;12;34;44;5;5
2020-04-09 06:30:00;42;28;11;29;31;57;62;11;11
2020-04-09 06:45:00;51;30;11;38;36;62;77;15;15
2020-04-09 07:00:00;38;25;10;30;15;56;63;17;17
2020-04-09 07:15:00;50;28;9;28;16;64;67;14;14
2020-04-09 07:30:00;51;29;16;20;10;69;85;14;14
2020-04-09 07:45:00;53;25;9;30;31;46;71;16;17
2020-04-09 08:00:00;47;27;9;26;15;48;58;9;8
2020-04-09 08:15:00;39;26;12;33;16;47;47;8;8
2020-04-09 08:30:00;46;20;14;26;15;27;37;6;6
2020-04-09 08:45:00;39;16;15;30;19;40;39;20;21
2020-04-09 09:00:00;47;21;17;37;17;46;46;11;10
2020-04-09 09:15:00;48;20;26;36;16;31;43;9;9
2020-04-09 09:30:00;35;26;8;41;30;37;50;7;7
2020-04-09 09:45:00;55;32;15;36;36;49;56;8;8
2020-04-09 10:00:00;46;20;20;38;22;34;33;8;8
2020-04-09 10:15:00;56;27;24;40;25;36;38;14;14
2020-04-09 10:30:00;48;21;26;37;35;43;52;11;11
2020-04-09 10:45:00;47;24;12;37;49;51;57;9;9
2020-04-09 11:00:00;53;26;21;36;32;46;54;11;11
2020-04-09 11:15:00;60;43;22;38;37;38;54;14;14
2020-04-09 11:30:00;49;26;22;62;37;46;43;11;11
2020-04-09 11:45:00;42;23;16;41;38;38;41;16;16
2020-04-09 12:00:00;56;45;28;49;46;23;39;7;7
2020-04-09 12:15:00;53;37;20;50;39;50;50;5;5
2020-04-09 12:30:00;67;34;18;48;26;38;53;15;16
2020-04-09 12:45:00;56;41;23;51;34;49;45;6;5
2020-04-09 13:00:00;66;52;15;43;23;44;48;10;10
2020-04-09 13:15:00;58;44;17;31;24;49;56;9;9
2020-04-09 13:30:00;74;36;17;41;36;46;58;13;13
2020-04-09 13:45:00;60;47;19;52;31;52;58;8;8
2020-04-09 14:00:00;70;36;16;56;39;43;54;5;5
2020-04-09 14:15:00;60;40;16;52;46;42;58;7;7
2020-04-09 14:30:00;70;46;24;60;47;52;49;15;15
2020-04-09 14:45:00;67;55;22;52;43;45;58;12;13
2020-04-09 15:00:00;73;53;13;53;33;45;63;22;21
2020-04-09 15:15:00;63;37;13;55;46;48;48;9;9
2020-04-09 15:30:00;89;52;18;56;51;57;45;18;18
2020-04-09 15:45:00;87;48;27;59;47;62;60;8;8
2020-04-09 16:00:00;83;58;16;68;42;51;55;13;13
2020-04-09 16:15:00;79;66;15;65;49;54;52;11;11
2020-04-09 16:30:00;77;51;22;56;45;58;69;11;11
2020-04-09 16:45:00;71;49;19;52;52;60;61;9;9
2020-04-09 17:00:00;82;55;20;47;40;48;51;8;8
2020-04-09 17:15:00;69;51;13;56;39;52;43;5;5
2020-04-09 17:30:00;73;44;18;44;35;43;45;13;13
2020-04-09 17:45:00;41;44;18;40;30;40;36;4;4
2020-04-09 18:00:00;65;34;17;48;33;35;39;8;8
2020-04-09 18:15:00;57;34;19;39;26;37;37;10;10
2020-04-09 18:30:00;58;27;16;36;32;34;36;10;10
2020-04-09 18:45:00;36;19;22;43;26;41;43;11;11
2020-04-09 19:00:00;38;20;22;30;14;33;26;9;9
2020-04-09 19:15:00;40;16;14;32;18;26;29;4;4
2020-04-09 19:30:00;35;17;12;24;17;27;32;6;6
2020-04-09 19:45:00;33;10;12;22;12;27;31;4;4
2020-04-09 20:00:00;36;20;4;15;12;23;23;2;2
2020-04-09 20:15:00;28;14;6;15;10;25;23;4;4
2020-04-09 20:30:00;23;6;4;17;7;26;14;3;3
2020-04-09 20:45:00;23;9;6;10;4;20;15;2;2
2020-04-09 21:00:00;16;4;8;13;1;15;11;3;3
2020-04-09 21:15:00;8;8;4;14;6;17;12;2;2
2020-04-09 21:30:00;13;3;4;13;7;16;10;3;3
2020-04-09 21:45:00;11;6;4;12;6;13;8;1;1
2020-04-09 22:00:00;5;2;2;21;9;17;13;0;0
2020-04-09 22:15:00;8;2;6;12;4;11;10;4;4
2020-04-09 22:30:00;10;4;1;6;3;6;3;0;0
2020-04-09 22:45:00;9;1;4;8;5;8;9;1;1
2020-04-09 23:00:00;8;2;1;5;2;8;6;0;0
2020-04-09 23:15:00;3;0;1;4;2;2;5;3;3
2020-04-09 23:30:00;3;5;5;2;2;7;3;0;0
2020-04-09 23:45:00;4;1;2;3;1;2;2;0;0
