DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-04-30 00:00:00;4;1;0;1;0;3;0;0;1
2020-04-30 00:15:00;4;4;1;0;0;3;0;0;1
2020-04-30 00:30:00;2;1;0;4;1;6;0;0;1
2020-04-30 00:45:00;3;1;1;6;1;2;4;0;0
2020-04-30 01:00:00;3;1;1;2;2;6;1;0;1
2020-04-30 01:15:00;0;4;2;4;2;3;5;0;2
2020-04-30 01:30:00;0;1;0;2;1;3;1;0;1
2020-04-30 01:45:00;1;1;0;0;0;6;1;0;1
2020-04-30 02:00:00;2;0;0;2;1;1;2;0;0
2020-04-30 02:15:00;1;1;5;3;1;1;0;0;0
2020-04-30 02:30:00;1;0;0;2;0;0;1;0;3
2020-04-30 02:45:00;6;1;1;3;0;1;1;0;3
2020-04-30 03:00:00;3;1;1;2;0;2;3;0;3
2020-04-30 03:15:00;3;2;0;3;0;3;0;0;3
2020-04-30 03:30:00;0;1;0;6;0;0;0;0;2
2020-04-30 03:45:00;4;2;1;0;0;3;0;0;1
2020-04-30 04:00:00;2;3;1;2;1;1;1;0;1
2020-04-30 04:15:00;2;3;1;3;2;5;1;0;1
2020-04-30 04:30:00;4;2;0;8;0;6;2;0;3
2020-04-30 04:45:00;10;3;3;11;5;5;5;0;2
2020-04-30 05:00:00;15;8;1;12;3;12;7;0;3
2020-04-30 05:15:00;28;15;10;17;10;22;30;0;4
2020-04-30 05:30:00;25;12;4;28;13;27;35;0;3
2020-04-30 05:45:00;29;7;6;26;14;41;30;0;5
2020-04-30 06:00:00;30;13;7;20;22;26;31;0;6
2020-04-30 06:15:00;38;23;9;26;13;41;60;0;17
2020-04-30 06:30:00;38;23;8;29;21;62;92;0;13
2020-04-30 06:45:00;50;32;5;31;33;71;94;0;10
2020-04-30 07:00:00;66;33;8;28;20;88;91;0;16
2020-04-30 07:15:00;44;28;15;27;19;106;125;0;6
2020-04-30 07:30:00;51;33;8;49;25;75;118;0;14
2020-04-30 07:45:00;59;45;14;34;22;95;92;0;16
2020-04-30 08:00:00;40;22;12;28;16;44;51;0;20
2020-04-30 08:15:00;34;25;11;19;17;61;67;0;11
2020-04-30 08:30:00;54;19;12;41;27;42;62;0;10
2020-04-30 08:45:00;44;32;16;25;15;46;49;0;12
2020-04-30 09:00:00;32;22;15;36;20;33;44;0;5
2020-04-30 09:15:00;44;24;19;41;29;48;47;0;15
2020-04-30 09:30:00;57;30;19;40;36;45;60;0;17
2020-04-30 09:45:00;55;32;18;36;31;50;64;0;10
2020-04-30 10:00:00;44;30;24;46;40;44;63;0;12
2020-04-30 10:15:00;51;37;28;62;47;45;49;0;16
2020-04-30 10:30:00;68;39;24;34;28;40;45;0;13
2020-04-30 10:45:00;49;37;14;41;41;45;57;0;9
2020-04-30 11:00:00;52;25;19;34;32;57;51;0;3
2020-04-30 11:15:00;65;37;25;45;36;47;66;0;12
2020-04-30 11:30:00;83;49;21;39;30;53;59;0;17
2020-04-30 11:45:00;68;38;25;47;39;44;41;0;10
2020-04-30 12:00:00;59;50;27;56;55;46;44;0;11
2020-04-30 12:15:00;82;51;22;67;52;49;52;0;19
2020-04-30 12:30:00;63;47;21;49;32;47;51;0;9
2020-04-30 12:45:00;82;57;17;49;35;39;40;0;7
2020-04-30 13:00:00;82;65;17;59;49;48;50;0;12
2020-04-30 13:15:00;88;65;24;55;46;68;58;0;14
2020-04-30 13:30:00;88;49;29;46;56;56;59;0;8
2020-04-30 13:45:00;65;47;25;63;63;56;71;0;9
2020-04-30 14:00:00;64;50;18;54;42;61;57;0;10
2020-04-30 14:15:00;54;42;22;79;68;72;57;0;6
2020-04-30 14:30:00;75;52;16;85;83;67;74;0;13
2020-04-30 14:45:00;56;45;25;59;65;36;30;0;11
2020-04-30 15:00:00;
2020-04-30 15:15:00;
2020-04-30 15:30:00;
2020-04-30 15:45:00;
2020-04-30 16:00:00;
2020-04-30 16:15:00;27;23;13;24;31;32;32;0;4
2020-04-30 16:30:00;97;81;20;70;58;56;54;0;8
2020-04-30 16:45:00;110;86;23;63;51;65;71;0;12
2020-04-30 17:00:00;123;74;20;62;49;72;76;0;8
2020-04-30 17:15:00;110;74;25;67;50;66;66;0;16
2020-04-30 17:30:00;79;51;28;54;32;51;43;0;15
2020-04-30 17:45:00;85;44;24;58;41;45;50;0;11
2020-04-30 18:00:00;78;69;26;49;37;42;56;0;12
2020-04-30 18:15:00;67;46;16;53;40;44;45;0;19
2020-04-30 18:30:00;49;36;22;55;38;53;46;0;10
2020-04-30 18:45:00;59;31;13;44;36;49;48;0;7
2020-04-30 19:00:00;34;22;21;28;27;40;44;0;8
2020-04-30 19:15:00;
2020-04-30 19:30:00;
2020-04-30 19:45:00;
2020-04-30 20:00:00;
2020-04-30 20:15:00;
2020-04-30 20:30:00;
2020-04-30 20:45:00;
2020-04-30 21:00:00;
2020-04-30 21:15:00;
2020-04-30 21:30:00;
2020-04-30 21:45:00;
2020-04-30 22:00:00;
2020-04-30 22:15:00;
2020-04-30 22:30:00;
2020-04-30 22:45:00;
2020-04-30 23:00:00;
2020-04-30 23:15:00;
2020-04-30 23:30:00;
2020-04-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
