DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2020-01-16 00:00:00;7;0;1;2;1;2;5;3;4;1;0;0;0;0;0;0;0
2020-01-16 00:15:00;5;2;4;8;5;5;3;1;3;3;0;0;0;0;0;0;0
2020-01-16 00:30:00;2;0;3;6;3;1;3;3;3;1;0;0;0;0;0;0;0
2020-01-16 00:45:00;9;4;0;1;0;2;4;0;2;5;0;0;0;0;0;0;0
2020-01-16 01:00:00;5;0;0;1;4;2;1;0;3;4;0;0;0;0;0;0;0
2020-01-16 01:15:00;4;1;0;2;0;1;1;1;4;2;0;0;0;0;0;0;0
2020-01-16 01:30:00;4;1;1;2;1;2;2;2;2;2;0;0;0;0;0;0;0
2020-01-16 01:45:00;6;0;0;1;0;1;2;0;1;1;0;0;0;0;0;0;0
2020-01-16 02:00:00;3;2;1;0;1;0;4;0;2;2;0;0;0;0;0;0;0
2020-01-16 02:15:00;5;3;1;0;0;0;1;1;2;1;0;0;0;0;0;0;0
2020-01-16 02:30:00;1;0;3;2;0;2;2;1;3;1;0;0;0;0;0;0;0
2020-01-16 02:45:00;4;1;3;1;0;1;2;0;1;1;0;0;0;0;0;0;0
2020-01-16 03:00:00;4;2;1;2;0;0;0;2;6;3;0;0;0;0;0;0;0
2020-01-16 03:15:00;6;1;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0
2020-01-16 03:30:00;0;0;1;1;0;0;0;0;2;1;0;0;0;0;0;0;0
2020-01-16 03:45:00;6;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0
2020-01-16 04:00:00;4;3;1;1;0;0;0;1;5;4;0;0;0;0;0;0;0
2020-01-16 04:15:00;6;0;1;1;0;0;0;3;3;2;0;0;0;0;0;0;0
2020-01-16 04:30:00;11;2;2;3;0;4;3;1;8;5;0;0;0;0;0;0;0
2020-01-16 04:45:00;27;1;6;11;0;0;5;7;9;7;0;0;0;0;0;0;0
2020-01-16 05:00:00;55;4;46;23;1;2;7;8;12;14;0;0;0;0;0;0;0
2020-01-16 05:15:00;139;1;43;63;0;1;14;14;12;16;0;0;0;0;0;1;0
2020-01-16 05:30:00;88;6;40;73;2;5;15;29;37;28;2;0;0;0;1;0;0
2020-01-16 05:45:00;62;10;39;51;5;5;21;55;45;50;0;0;0;0;0;0;0
2020-01-16 06:00:00;41;10;31;47;5;4;13;66;55;87;0;0;1;0;1;0;0
2020-01-16 06:15:00;70;8;51;64;5;9;22;22;29;26;0;0;0;0;0;0;0
2020-01-16 06:30:00;86;11;67;78;4;2;34;26;36;30;0;0;0;0;0;0;0
2020-01-16 06:45:00;87;10;83;97;11;8;34;32;34;31;0;0;0;0;0;3;0
2020-01-16 07:00:00;87;13;67;79;8;10;25;28;30;24;0;0;0;0;0;0;0
2020-01-16 07:15:00;80;16;58;70;10;15;35;47;39;21;0;0;0;0;0;0;0
2020-01-16 07:30:00;78;14;68;113;23;18;38;63;40;31;0;3;1;7;0;0;0
2020-01-16 07:45:00;86;21;80;96;10;26;44;36;34;35;2;0;1;0;0;0;0
2020-01-16 08:00:00;87;22;77;87;21;22;61;40;39;31;1;0;0;0;0;0;0
2020-01-16 08:15:00;88;28;67;80;15;17;41;54;49;31;0;0;0;0;5;0;0
2020-01-16 08:30:00;71;16;55;62;9;18;32;39;34;41;0;0;1;0;0;0;0
2020-01-16 08:45:00;63;21;45;59;21;21;32;42;46;21;0;0;2;0;6;2;0
2020-01-16 09:00:00;56;21;35;37;13;10;16;18;22;25;4;0;0;0;1;0;0
2020-01-16 09:15:00;43;17;26;28;11;16;29;44;44;32;0;0;1;0;1;0;0
2020-01-16 09:30:00;40;22;25;31;20;49;22;44;40;27;0;0;1;1;1;0;0
2020-01-16 09:45:00;48;15;35;27;12;20;26;46;34;29;1;0;0;0;0;0;0
2020-01-16 10:00:00;57;19;32;27;21;21;28;28;34;26;0;0;3;0;0;0;0
2020-01-16 10:15:00;42;28;37;29;12;11;32;32;32;32;0;0;3;0;0;2;0
2020-01-16 10:30:00;43;22;25;22;18;15;26;29;33;34;0;0;0;0;0;0;0
2020-01-16 10:45:00;50;17;22;27;10;20;22;29;29;37;0;0;0;0;0;0;0
2020-01-16 11:00:00;55;23;41;35;15;26;22;31;32;30;0;0;2;2;0;1;0
2020-01-16 11:15:00;36;28;22;26;16;17;22;27;29;36;0;1;1;0;0;4;0
2020-01-16 11:30:00;40;30;32;25;14;11;12;43;45;32;0;0;2;0;0;1;0
2020-01-16 11:45:00;43;27;27;33;16;18;23;41;45;37;2;0;4;0;0;2;0
2020-01-16 12:00:00;39;25;32;28;17;19;32;40;31;45;0;1;2;3;0;0;0
2020-01-16 12:15:00;47;14;31;30;16;5;27;28;33;50;0;0;0;4;1;0;0
2020-01-16 12:30:00;39;20;30;29;24;17;34;34;34;39;0;0;2;1;3;0;0
2020-01-16 12:45:00;49;19;34;39;17;15;26;42;38;32;0;0;1;0;0;0;0
2020-01-16 13:00:00;75;13;30;41;16;15;33;40;37;34;3;0;0;0;3;0;0
2020-01-16 13:15:00;98;20;48;57;23;15;30;35;30;41;0;0;1;0;0;3;0
2020-01-16 13:30:00;77;31;40;61;12;24;26;48;40;33;0;3;3;0;0;0;0
2020-01-16 13:45:00;69;34;46;59;13;19;38;52;41;45;0;0;1;1;0;0;0
2020-01-16 14:00:00;60;34;40;44;13;28;32;72;63;82;0;0;1;0;0;0;0
2020-01-16 14:15:00;36;28;28;31;13;30;47;78;66;94;0;0;2;0;1;8;0
2020-01-16 14:30:00;58;42;24;29;14;25;27;65;55;81;0;3;6;0;1;1;0
2020-01-16 14:45:00;41;41;36;34;28;34;27;116;68;93;0;0;4;4;0;22;0
2020-01-16 15:00:00;47;41;34;29;17;27;35;76;76;93;1;0;3;0;3;0;0
2020-01-16 15:15:00;54;33;30;27;22;23;44;90;83;101;0;0;0;0;0;0;0
2020-01-16 15:30:00;36;37;26;37;19;23;26;77;61;87;0;1;0;2;0;0;0
2020-01-16 15:45:00;46;28;33;39;17;22;32;83;74;79;1;0;3;0;0;0;0
2020-01-16 16:00:00;51;34;35;43;20;32;37;77;69;106;1;1;3;0;0;0;0
2020-01-16 16:15:00;54;40;28;35;25;37;26;61;75;80;0;0;2;2;3;3;35
2020-01-16 16:30:00;44;45;33;41;16;19;23;64;76;82;0;0;0;0;0;0;0
2020-01-16 16:45:00;51;46;42;37;26;36;42;73;67;92;0;0;0;2;0;0;0
2020-01-16 17:00:00;60;50;35;39;28;27;32;82;73;88;2;2;0;1;1;3;0
2020-01-16 17:15:00;45;39;26;33;17;39;28;80;66;80;0;0;6;3;1;0;0
2020-01-16 17:30:00;54;39;28;35;27;24;25;55;69;60;0;0;2;0;2;3;0
2020-01-16 17:45:00;51;29;44;41;24;32;35;71;67;76;5;0;5;0;3;0;0
2020-01-16 18:00:00;41;23;33;27;18;32;24;49;54;57;6;0;0;0;1;0;0
2020-01-16 18:15:00;58;36;33;36;15;28;37;56;50;36;1;0;2;0;2;0;0
2020-01-16 18:30:00;45;30;23;31;9;24;34;47;42;37;0;0;0;0;1;0;0
2020-01-16 18:45:00;35;29;24;28;23;19;29;39;41;28;2;0;3;1;22;0;0
2020-01-16 19:00:00;27;23;27;24;39;15;26;46;41;25;2;0;3;3;0;4;0
2020-01-16 19:15:00;25;25;25;22;9;12;19;38;38;21;0;0;0;0;0;0;0
2020-01-16 19:30:00;39;24;20;17;12;12;24;29;34;28;0;1;0;1;0;3;0
2020-01-16 19:45:00;36;25;19;21;10;20;21;28;31;26;0;0;3;0;1;0;0
2020-01-16 20:00:00;36;13;16;41;16;21;23;18;18;19;0;0;1;0;0;1;0
2020-01-16 20:15:00;22;15;18;13;4;11;21;22;17;11;0;5;0;0;0;5;0
2020-01-16 20:30:00;19;9;5;11;4;6;13;12;14;13;3;0;0;0;1;1;0
2020-01-16 20:45:00;44;8;15;25;11;7;13;12;11;13;0;0;0;0;0;0;0
2020-01-16 21:00:00;48;9;20;35;11;14;13;17;17;18;0;0;0;0;0;0;0
2020-01-16 21:15:00;49;9;24;42;7;9;15;12;10;13;0;0;6;0;0;0;0
2020-01-16 21:30:00;45;5;14;29;6;8;20;27;27;19;0;2;0;0;0;0;0
2020-01-16 21:45:00;23;4;15;16;10;11;7;46;53;61;0;0;0;0;0;0;0
2020-01-16 22:00:00;31;9;14;28;5;8;15;99;70;114;0;0;2;0;0;0;0
2020-01-16 22:15:00;17;3;14;17;6;6;14;19;24;26;0;0;0;0;0;0;0
2020-01-16 22:30:00;13;10;6;15;6;9;16;22;22;17;0;0;0;0;0;0;0
2020-01-16 22:45:00;3;7;6;12;1;5;8;11;9;6;0;0;5;0;0;0;0
2020-01-16 23:00:00;11;0;9;13;5;5;7;7;7;5;0;0;3;1;0;0;0
2020-01-16 23:15:00;10;2;5;7;1;3;4;3;6;9;0;0;0;0;0;0;0
2020-01-16 23:30:00;9;5;2;7;5;1;4;2;3;2;0;0;0;0;0;0;0
2020-01-16 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
