DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-09-24 00:00:00;2;0;1;8;0;0;0;0
2020-09-24 00:15:00;1;2;0;9;1;0;0;0
2020-09-24 00:30:00;0;0;0;1;1;0;0;0
2020-09-24 00:45:00;1;1;0;6;2;0;0;0
2020-09-24 01:00:00;4;0;0;6;1;0;0;0
2020-09-24 01:15:00;1;1;0;3;1;0;0;0
2020-09-24 01:30:00;0;1;0;3;1;0;0;0
2020-09-24 01:45:00;1;1;1;1;1;0;0;0
2020-09-24 02:00:00;0;2;2;1;1;0;0;0
2020-09-24 02:15:00;1;1;0;0;3;0;0;0
2020-09-24 02:30:00;3;1;0;2;2;0;0;0
2020-09-24 02:45:00;0;1;1;1;0;0;0;0
2020-09-24 03:00:00;3;1;0;0;0;0;0;0
2020-09-24 03:15:00;0;0;0;0;0;0;0;0
2020-09-24 03:30:00;2;0;0;0;0;0;0;0
2020-09-24 03:45:00;2;0;0;0;0;0;0;0
2020-09-24 04:00:00;4;0;0;0;0;0;0;0
2020-09-24 04:15:00;11;0;1;0;1;0;0;0
2020-09-24 04:30:00;5;0;0;4;0;0;0;0
2020-09-24 04:45:00;10;1;1;3;1;0;0;0
2020-09-24 05:00:00;20;7;2;4;1;0;0;0
2020-09-24 05:15:00;26;6;2;5;3;0;0;0
2020-09-24 05:30:00;58;8;2;30;3;0;0;0
2020-09-24 05:45:00;47;6;5;28;4;0;0;0
2020-09-24 06:00:00;64;0;12;22;3;0;0;0
2020-09-24 06:15:00;74;7;11;33;2;0;0;0
2020-09-24 06:30:00;110;10;9;64;3;6;0;0
2020-09-24 06:45:00;108;16;8;84;13;5;0;1
2020-09-24 07:00:00;168;10;13;59;10;5;0;6
2020-09-24 07:15:00;180;15;17;79;23;2;0;0
2020-09-24 07:30:00;208;19;41;98;28;12;0;3
2020-09-24 07:45:00;148;27;46;133;48;16;0;0
2020-09-24 08:00:00;134;21;36;104;26;2;0;0
2020-09-24 08:15:00;104;15;38;82;20;7;0;0
2020-09-24 08:30:00;123;14;24;82;18;3;0;0
2020-09-24 08:45:00;106;12;22;91;14;1;0;2
2020-09-24 09:00:00;75;12;32;60;12;4;0;0
2020-09-24 09:15:00;84;14;27;71;21;7;0;0
2020-09-24 09:30:00;86;12;34;76;21;2;0;0
2020-09-24 09:45:00;102;14;19;90;13;17;0;0
2020-09-24 10:00:00;95;11;29;81;21;6;0;1
2020-09-24 10:15:00;86;16;39;71;17;2;0;0
2020-09-24 10:30:00;105;15;42;80;21;11;0;0
2020-09-24 10:45:00;67;6;34;71;16;2;0;0
2020-09-24 11:00:00;81;10;38;82;27;2;0;0
2020-09-24 11:15:00;82;13;48;76;22;2;0;0
2020-09-24 11:30:00;87;16;47;73;31;1;0;0
2020-09-24 11:45:00;95;17;33;86;25;8;0;0
2020-09-24 12:00:00;76;12;44;85;15;10;0;0
2020-09-24 12:15:00;84;11;37;105;17;10;0;0
2020-09-24 12:30:00;94;16;29;83;18;5;0;0
2020-09-24 12:45:00;97;11;36;92;19;27;0;0
2020-09-24 13:00:00;103;16;39;100;21;9;0;0
2020-09-24 13:15:00;111;16;42;124;13;67;0;0
2020-09-24 13:30:00;86;15;28;116;28;12;0;0
2020-09-24 13:45:00;100;11;47;108;16;15;0;0
2020-09-24 14:00:00;88;19;33;101;29;10;0;0
2020-09-24 14:15:00;93;12;51;82;24;21;0;0
2020-09-24 14:30:00;92;14;56;93;30;4;0;0
2020-09-24 14:45:00;111;11;69;111;21;14;0;0
2020-09-24 15:00:00;108;18;36;134;23;9;0;0
2020-09-24 15:15:00;97;8;59;121;22;8;0;0
2020-09-24 15:30:00;128;18;46;131;22;12;0;0
2020-09-24 15:45:00;135;14;67;159;20;6;0;0
2020-09-24 16:00:00;125;10;44;142;19;32;0;0
2020-09-24 16:15:00;151;10;61;188;28;20;0;0
2020-09-24 16:30:00;159;15;76;138;28;92;0;0
2020-09-24 16:45:00;128;8;45;161;27;7;0;2
2020-09-24 17:00:00;118;21;61;157;34;26;0;0
2020-09-24 17:15:00;116;17;42;184;39;22;0;0
2020-09-24 17:30:00;115;12;47;145;33;7;0;0
2020-09-24 17:45:00;90;11;58;130;25;31;0;1
2020-09-24 18:00:00;103;23;49;142;37;2;0;0
2020-09-24 18:15:00;94;15;45;146;49;4;0;0
2020-09-24 18:30:00;96;17;54;131;29;13;0;0
2020-09-24 18:45:00;93;8;44;105;36;13;0;0
2020-09-24 19:00:00;78;11;35;87;29;9;0;1
2020-09-24 19:15:00;55;9;27;61;28;8;0;0
2020-09-24 19:30:00;48;10;14;66;36;4;0;0
2020-09-24 19:45:00;50;6;14;62;16;2;0;0
