DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-10-26 00:00:00;0;1;5;0;1;6;3;3;1;1;0;0;0;0
2020-10-26 00:15:00;4;4;9;0;4;2;2;1;2;3;0;0;0;0
2020-10-26 00:30:00;2;4;7;0;2;3;3;0;1;0;0;0;0;0
2020-10-26 00:45:00;5;4;6;1;7;3;0;1;1;1;0;0;0;0
2020-10-26 01:00:00;1;0;6;1;3;2;1;1;1;2;0;0;0;0
2020-10-26 01:15:00;2;3;6;1;3;3;4;0;0;1;0;0;0;0
2020-10-26 01:30:00;1;1;6;1;4;2;4;0;5;2;0;0;0;0
2020-10-26 01:45:00;0;0;4;0;2;1;1;0;1;3;0;0;0;0
2020-10-26 02:00:00;1;2;0;0;7;0;0;0;1;3;0;0;0;0
2020-10-26 02:15:00;2;1;5;0;4;2;0;0;2;2;0;0;0;0
2020-10-26 02:30:00;0;4;3;0;2;0;1;0;0;0;0;0;0;0
2020-10-26 02:45:00;0;3;3;0;3;1;1;0;2;0;0;0;0;0
2020-10-26 03:00:00;2;1;3;0;2;5;1;0;0;1;0;0;0;0
2020-10-26 03:15:00;2;0;5;0;5;3;0;0;1;2;0;0;0;0
2020-10-26 03:30:00;2;3;2;1;3;3;1;1;1;2;0;0;0;0
2020-10-26 03:45:00;1;2;4;0;4;2;0;0;3;2;0;0;0;0
2020-10-26 04:00:00;2;1;8;1;4;0;0;0;3;3;0;0;0;0
2020-10-26 04:15:00;3;4;2;0;4;4;1;1;4;4;0;0;0;0
2020-10-26 04:30:00;5;15;17;0;3;9;1;1;4;5;0;0;0;0
2020-10-26 04:45:00;9;20;10;2;10;6;4;1;4;7;0;0;0;0
2020-10-26 05:00:00;39;33;20;5;7;4;6;2;8;10;0;0;0;0
2020-10-26 05:15:00;77;77;32;11;15;11;6;1;11;14;0;0;0;0
2020-10-26 05:30:00;82;60;49;25;25;19;23;10;12;17;0;0;0;0
2020-10-26 05:45:00;82;57;55;28;17;19;17;6;11;13;0;0;0;0
2020-10-26 06:00:00;62;36;52;36;21;33;25;6;17;21;0;0;0;0
2020-10-26 06:15:00;80;59;49;32;33;34;17;3;12;26;0;0;0;0
2020-10-26 06:30:00;102;54;80;52;46;54;24;7;19;31;0;0;0;0
2020-10-26 06:45:00;114;79;81;66;52;58;30;12;23;28;0;0;0;0
2020-10-26 07:00:00;100;85;80;54;56;65;42;15;23;33;0;0;0;0
2020-10-26 07:15:00;137;93;108;64;78;73;69;34;62;69;0;0;0;0
2020-10-26 07:30:00;121;103;96;66;75;47;79;54;65;42;0;0;0;0
2020-10-26 07:45:00;99;90;96;67;62;59;54;49;69;67;0;0;0;0
