DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-05-11 00:00:00;0;3;4;1;1;1;1;0;1;6;5
2020-05-11 00:15:00;0;2;4;0;1;2;5;2;0;2;1
2020-05-11 00:30:00;1;4;1;0;0;2;1;0;0;2;0
2020-05-11 00:45:00;0;3;3;0;0;0;1;2;1;2;1
2020-05-11 01:00:00;0;2;5;0;0;0;2;0;1;1;3
2020-05-11 01:15:00;0;1;1;1;1;0;1;1;1;6;1
2020-05-11 01:30:00;0;1;1;0;0;1;1;0;0;0;0
2020-05-11 01:45:00;0;0;0;0;0;0;0;1;2;1;0
2020-05-11 02:00:00;0;3;1;0;0;0;0;0;0;0;0
2020-05-11 02:15:00;0;1;0;0;0;2;0;0;0;0;2
2020-05-11 02:30:00;0;0;1;0;0;0;0;0;0;2;0
2020-05-11 02:45:00;0;2;1;0;0;0;0;0;0;1;1
2020-05-11 03:00:00;0;0;0;0;0;1;1;1;1;2;0
2020-05-11 03:15:00;0;0;0;0;0;0;0;0;0;1;1
2020-05-11 03:30:00;0;4;0;0;0;0;0;0;1;3;1
2020-05-11 03:45:00;0;1;3;0;0;0;0;1;0;1;1
2020-05-11 04:00:00;1;1;0;1;1;0;1;0;1;1;1
2020-05-11 04:15:00;0;3;0;0;0;0;1;0;0;1;1
2020-05-11 04:30:00;0;4;3;0;0;0;1;0;0;0;0
2020-05-11 04:45:00;0;6;1;0;0;0;0;0;0;2;0
2020-05-11 05:00:00;2;7;5;1;1;0;1;0;0;2;6
2020-05-11 05:15:00;2;20;12;0;2;1;10;0;2;7;8
2020-05-11 05:30:00;2;35;18;0;1;1;7;2;3;10;10
2020-05-11 05:45:00;0;30;12;8;8;4;10;0;7;21;16
2020-05-11 06:00:00;3;19;14;3;6;3;5;1;6;6;7
2020-05-11 06:15:00;1;13;10;5;6;9;14;3;7;16;16
2020-05-11 06:30:00;5;29;22;9;10;5;17;4;14;17;25
2020-05-11 06:45:00;2;41;36;11;15;5;18;5;14;20;33
2020-05-11 07:00:00;4;28;22;15;16;7;20;9;21;28;28
2020-05-11 07:15:00;4;36;40;17;20;12;24;14;25;43;22
2020-05-11 07:30:00;8;44;47;42;49;17;32;12;41;55;24
2020-05-11 07:45:00;7;40;39;18;20;20;31;20;31;34;22
2020-05-11 08:00:00;5;33;32;10;18;15;23;11;17;24;20
2020-05-11 08:15:00;6;26;27;13;16;11;23;10;15;31;14
2020-05-11 08:30:00;7;26;33;15;18;13;18;13;19;23;20
2020-05-11 08:45:00;3;30;51;17;20;16;23;14;19;26;19
2020-05-11 09:00:00;5;37;38;16;17;9;25;7;20;28;12
2020-05-11 09:15:00;3;20;36;14;17;14;22;12;30;41;16
2020-05-11 09:30:00;7;31;30;7;11;15;25;10;27;13;25
2020-05-11 09:45:00;8;38;50;8;19;10;18;17;20;33;16
2020-05-11 10:00:00;9;30;29;13;19;20;22;17;21;20;20
2020-05-11 10:15:00;6;27;30;8;15;14;27;13;33;29;16
2020-05-11 10:30:00;3;35;32;8;10;20;29;20;29;32;28
2020-05-11 10:45:00;4;39;30;9;13;11;32;19;29;27;19
2020-05-11 11:00:00;6;26;38;11;15;19;33;22;26;32;26
2020-05-11 11:15:00;2;33;33;14;15;19;38;16;19;23;26
2020-05-11 11:30:00;3;33;44;7;11;20;26;21;21;21;19
2020-05-11 11:45:00;9;43;41;12;18;11;39;19;27;25;27
2020-05-11 12:00:00;4;32;45;14;15;19;32;22;27;21;16
2020-05-11 12:15:00;5;32;38;5;7;22;30;12;22;24;24
2020-05-11 12:30:00;7;31;36;13;16;11;29;24;24;26;21
2020-05-11 12:45:00;4;31;46;16;21;15;27;18;26;26;26
2020-05-11 13:00:00;4;38;52;14;13;17;36;20;28;24;23
2020-05-11 13:15:00;3;24;33;11;13;14;39;24;14;31;20
2020-05-11 13:30:00;5;43;36;8;11;16;29;12;22;28;24
2020-05-11 13:45:00;6;35;50;17;23;14;30;23;26;34;32
2020-05-11 14:00:00;2;37;43;8;11;22;30;13;21;22;29
2020-05-11 14:15:00;5;34;35;13;15;11;34;22;26;32;26
2020-05-11 14:30:00;4;33;39;20;20;22;32;17;24;32;25
2020-05-11 14:45:00;5;31;38;8;12;25;35;21;29;36;25
2020-05-11 15:00:00;13;40;30;12;21;24;44;30;22;27;25
2020-05-11 15:15:00;4;34;50;11;15;18;33;21;27;35;32
2020-05-11 15:30:00;10;37;42;15;22;20;36;30;19;20;30
2020-05-11 15:45:00;5;35;38;7;10;18;33;18;31;32;30
2020-05-11 16:00:00;5;47;58;12;14;22;42;26;22;28;32
2020-05-11 16:15:00;8;49;49;13;17;20;37;27;27;35;30
2020-05-11 16:30:00;6;54;53;8;11;16;40;23;33;29;29
2020-05-11 16:45:00;12;55;60;10;19;30;45;17;31;32;33
2020-05-11 17:00:00;6;36;39;9;14;23;36;20;29;23;36
2020-05-11 17:15:00;6;48;52;13;16;19;27;26;24;30;31
2020-05-11 17:30:00;6;37;52;5;10;19;36;12;30;21;21
2020-05-11 17:45:00;1;31;41;5;6;14;31;17;22;29;21
2020-05-11 18:00:00;5;37;53;9;13;12;35;14;17;17;27
2020-05-11 18:15:00;7;28;36;6;10;10;30;13;15;17;21
2020-05-11 18:30:00;4;42;35;2;6;12;25;15;20;15;19
2020-05-11 18:45:00;6;19;29;3;8;14;21;13;16;17;15
2020-05-11 19:00:00;5;27;23;6;8;7;28;10;15;17;18
2020-05-11 19:15:00;4;16;18;4;7;13;15;9;15;12;12
2020-05-11 19:30:00;0;17;14;4;4;10;13;3;13;16;10
2020-05-11 19:45:00;4;18;12;4;7;10;17;2;9;15;9
2020-05-11 20:00:00;2;14;14;2;5;6;14;5;11;13;15
2020-05-11 20:15:00;2;16;18;5;7;11;12;7;8;9;8
2020-05-11 20:30:00;1;11;12;0;1;4;11;5;10;11;9
2020-05-11 20:45:00;1;12;10;0;0;1;8;4;4;6;4
2020-05-11 21:00:00;1;11;10;2;2;3;13;11;5;6;7
2020-05-11 21:15:00;0;12;12;2;2;1;12;6;4;5;5
2020-05-11 21:30:00;2;11;7;1;2;5;5;2;6;4;5
2020-05-11 21:45:00;3;7;12;1;5;1;9;2;4;9;7
2020-05-11 22:00:00;2;5;10;1;2;1;7;1;3;3;6
2020-05-11 22:15:00;1;8;6;2;3;4;3;0;2;4;5
2020-05-11 22:30:00;0;9;7;1;1;3;4;2;0;2;5
2020-05-11 22:45:00;1;2;5;2;3;2;7;1;4;5;4
2020-05-11 23:00:00;0;4;9;0;0;1;7;2;1;2;2
2020-05-11 23:15:00;0;2;8;0;0;3;0;0;1;5;2
2020-05-11 23:30:00;0;1;8;1;1;3;4;2;2;2;0
2020-05-11 23:45:00;0;5;5;0;0;0;0;1;2;9;3
