DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2019-11-06 00:00:00;8;0;4;9;2;4;3;2;2
2019-11-06 00:15:00;10;0;0;9;3;4;3;1;1
2019-11-06 00:30:00;4;4;3;4;1;10;1;1;1
2019-11-06 00:45:00;6;2;0;6;1;4;2;0;1
2019-11-06 01:00:00;5;2;0;4;1;5;0;2;1
2019-11-06 01:15:00;5;0;0;3;1;5;2;2;2
2019-11-06 01:30:00;4;1;2;4;0;3;3;2;2
2019-11-06 01:45:00;1;0;0;5;0;6;0;4;4
2019-11-06 02:00:00;3;1;0;6;1;4;2;2;2
2019-11-06 02:15:00;7;1;1;3;2;1;2;4;5
2019-11-06 02:30:00;2;0;1;4;0;1;0;3;2
2019-11-06 02:45:00;3;1;1;5;4;0;1;3;3
2019-11-06 03:00:00;2;1;1;3;0;0;1;2;3
2019-11-06 03:15:00;2;1;1;4;2;5;0;5;4
2019-11-06 03:30:00;1;1;1;4;0;0;0;4;4
2019-11-06 03:45:00;2;2;1;4;0;0;4;7;7
2019-11-06 04:00:00;6;2;0;6;0;5;2;7;7
2019-11-06 04:15:00;2;2;2;12;2;4;2;2;2
2019-11-06 04:30:00;7;4;1;6;3;6;3;4;4
2019-11-06 04:45:00;17;4;1;17;6;11;9;4;4
2019-11-06 05:00:00;27;12;2;14;11;23;14;2;2
2019-11-06 05:15:00;27;20;4;20;13;35;35;7;7
2019-11-06 05:30:00;55;34;4;24;14;41;44;6;6
2019-11-06 05:45:00;38;21;4;50;44;60;62;12;12
2019-11-06 06:00:00;41;18;11;59;59;51;70;18;18
2019-11-06 06:15:00;51;24;8;68;55;96;97;15;15
2019-11-06 06:30:00;57;45;14;49;28;122;152;14;14
2019-11-06 06:45:00;63;45;9;50;35;163;176;18;18
2019-11-06 07:00:00;58;36;12;36;29;184;170;25;25
2019-11-06 07:15:00;67;48;19;37;43;172;140;18;18
2019-11-06 07:30:00;58;48;16;40;36;190;184;25;25
2019-11-06 07:45:00;78;64;32;42;29;124;122;19;19
2019-11-06 08:00:00;70;52;13;39;23;111;105;16;17
2019-11-06 08:15:00;59;32;21;39;37;114;123;16;15
2019-11-06 08:30:00;55;35;17;31;28;114;105;11;11
2019-11-06 08:45:00;66;43;14;47;42;90;91;17;17
2019-11-06 09:00:00;55;28;18;40;35;59;58;15;15
2019-11-06 09:15:00;71;42;17;38;35;66;87;11;11
2019-11-06 09:30:00;53;35;14;47;47;87;94;20;20
2019-11-06 09:45:00;45;40;18;40;37;69;63;18;18
2019-11-06 10:00:00;63;37;25;48;38;67;79;22;22
2019-11-06 10:15:00;64;35;19;36;35;57;49;23;23
2019-11-06 10:30:00;62;38;14;38;38;80;70;17;17
2019-11-06 10:45:00;77;46;22;46;46;57;56;29;29
2019-11-06 11:00:00;76;50;21;50;50;51;74;21;21
2019-11-06 11:15:00;56;37;13;43;37;46;45;13;13
2019-11-06 11:30:00;86;66;21;53;57;53;64;11;11
2019-11-06 11:45:00;87;64;18;53;52;53;65;18;18
2019-11-06 12:00:00;66;53;19;57;49;60;58;25;25
2019-11-06 12:15:00;79;61;16;53;54;53;52;18;19
2019-11-06 12:30:00;78;63;22;51;54;42;55;25;26
2019-11-06 12:45:00;94;75;19;53;51;59;73;34;32
2019-11-06 13:00:00;90;66;20;52;68;70;80;23;23
2019-11-06 13:15:00;111;97;14;58;54;64;92;24;24
2019-11-06 13:30:00;113;82;22;69;89;66;92;20;21
2019-11-06 13:45:00;97;58;21;51;49;62;73;22;21
2019-11-06 14:00:00;104;97;19;58;67;73;78;13;13
2019-11-06 14:15:00;108;91;6;95;107;61;77;16;16
2019-11-06 14:30:00;102;117;19;100;98;61;73;24;24
2019-11-06 14:45:00;98;85;20;86;85;82;68;15;16
2019-11-06 15:00:00;94;78;23;82;99;63;67;19;18
2019-11-06 15:15:00;110;97;16;77;88;85;80;16;17
2019-11-06 15:30:00;105;92;22;121;109;84;77;28;27
2019-11-06 15:45:00;114;118;11;96;115;72;69;42;40
2019-11-06 16:00:00;143;126;24;87;102;98;81;29;29
2019-11-06 16:15:00;114;125;18;77;86;85;70;18;18
2019-11-06 16:30:00;125;108;26;95;103;107;97;39;37
2019-11-06 16:45:00;135;120;30;98;116;124;89;21;20
2019-11-06 17:00:00;134;124;23;102;110;115;102;25;25
2019-11-06 17:15:00;120;127;21;90;89;92;90;17;17
2019-11-06 17:30:00;124;120;23;102;93;79;85;47;47
2019-11-06 17:45:00;98;85;26;83;71;79;79;30;29
2019-11-06 18:00:00;111;81;14;76;80;55;75;16;16
2019-11-06 18:15:00;95;68;19;65;61;72;66;18;18
2019-11-06 18:30:00;90;50;22;58;53;60;62;20;20
2019-11-06 18:45:00;76;45;12;59;53;74;68;9;9
2019-11-06 19:00:00;71;35;10;44;39;51;50;11;12
2019-11-06 19:15:00;47;19;15;38;34;33;43;8;7
2019-11-06 19:30:00;53;25;12;45;27;38;43;9;9
2019-11-06 19:45:00;50;32;16;28;22;34;47;4;4
2019-11-06 20:00:00;57;28;7;39;31;43;36;2;2
2019-11-06 20:15:00;47;23;8;26;17;38;44;8;8
2019-11-06 20:30:00;33;16;4;26;14;23;26;5;5
2019-11-06 20:45:00;44;14;11;28;25;24;28;7;7
2019-11-06 21:00:00;38;13;9;33;24;25;22;7;7
2019-11-06 21:15:00;52;28;10;27;20;28;22;8;8
2019-11-06 21:30:00;45;13;8;35;28;29;22;6;6
2019-11-06 21:45:00;40;13;6;46;40;22;20;6;6
2019-11-06 22:00:00;39;13;6;66;57;26;28;5;5
2019-11-06 22:15:00;42;13;7;49;41;19;25;6;6
2019-11-06 22:30:00;40;19;8;28;17;26;23;4;4
2019-11-06 22:45:00;22;12;5;29;10;11;10;2;2
2019-11-06 23:00:00;32;7;4;17;10;18;13;6;6
2019-11-06 23:15:00;16;4;1;12;11;17;5;2;2
2019-11-06 23:30:00;9;3;3;8;2;6;5;1;1
2019-11-06 23:45:00;11;8;5;12;1;14;4;1;1
