DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-07-04 00:00:00;16;20;6;3;4;8;0;0;0;0
2020-07-04 00:15:00;17;33;7;10;2;5;0;0;0;0
2020-07-04 00:30:00;7;5;6;8;4;8;0;0;0;0
2020-07-04 00:45:00;9;5;4;5;4;5;0;0;0;0
2020-07-04 01:00:00;8;9;3;6;5;3;0;0;0;0
2020-07-04 01:15:00;6;5;3;2;1;4;0;0;0;0
2020-07-04 01:30:00;6;7;5;3;2;2;0;0;0;0
2020-07-04 01:45:00;8;8;3;5;1;4;0;0;0;0
2020-07-04 02:00:00;7;5;2;3;1;9;0;0;0;0
2020-07-04 02:15:00;3;4;3;2;1;3;0;0;0;0
2020-07-04 02:30:00;5;2;0;1;5;4;0;0;0;0
2020-07-04 02:45:00;5;3;1;1;0;0;0;0;0;0
2020-07-04 03:00:00;1;1;0;2;1;1;0;0;0;0
2020-07-04 03:15:00;1;0;1;2;1;0;0;0;0;0
2020-07-04 03:30:00;1;2;1;2;0;5;0;0;0;0
2020-07-04 03:45:00;3;5;2;3;0;1;0;0;0;0
2020-07-04 04:00:00;1;3;1;2;0;1;0;0;0;0
2020-07-04 04:15:00;0;0;1;2;0;0;0;0;0;0
2020-07-04 04:30:00;2;2;0;0;1;1;0;0;0;0
2020-07-04 04:45:00;1;2;0;4;3;0;0;0;0;0
2020-07-04 05:00:00;3;2;3;4;2;4;0;0;0;0
2020-07-04 05:15:00;2;5;1;5;3;3;0;0;0;0
2020-07-04 05:30:00;0;2;1;3;4;4;0;0;0;0
2020-07-04 05:45:00;4;8;4;3;5;0;0;0;0;0
2020-07-04 06:00:00;12;10;3;5;3;1;0;0;0;0
2020-07-04 06:15:00;2;10;6;6;5;3;0;0;0;0
2020-07-04 06:30:00;8;9;9;9;10;7;0;0;0;0
2020-07-04 06:45:00;7;7;6;7;12;4;0;0;0;0
2020-07-04 07:00:00;14;19;13;24;13;8;0;0;0;0
2020-07-04 07:15:00;7;14;6;23;18;8;0;0;0;0
2020-07-04 07:30:00;11;22;20;27;12;15;0;0;0;0
2020-07-04 07:45:00;11;16;25;31;24;20;0;0;0;0
2020-07-04 08:00:00;7;14;21;27;20;12;0;0;0;0
2020-07-04 08:15:00;11;18;20;35;30;9;0;0;0;0
2020-07-04 08:30:00;14;20;30;45;24;9;0;0;0;0
2020-07-04 08:45:00;8;18;31;37;21;26;0;0;0;0
2020-07-04 09:00:00;11;24;19;40;30;17;0;0;0;0
2020-07-04 09:15:00;20;22;29;35;35;41;0;0;0;0
2020-07-04 09:30:00;22;30;41;57;26;43;0;0;0;0
2020-07-04 09:45:00;36;33;31;46;45;32;0;0;0;0
2020-07-04 10:00:00;19;40;30;49;44;20;0;0;0;0
2020-07-04 10:15:00;26;24;37;51;35;20;0;0;0;0
2020-07-04 10:30:00;25;27;38;58;34;53;0;0;0;0
2020-07-04 10:45:00;28;41;47;56;32;48;0;0;0;0
2020-07-04 11:00:00;32;38;39;56;30;30;0;0;0;0
2020-07-04 11:15:00;33;36;39;50;24;25;0;0;0;0
2020-07-04 11:30:00;45;35;36;50;27;38;0;0;0;0
2020-07-04 11:45:00;33;49;43;52;29;22;0;0;0;0
2020-07-04 12:00:00;35;41;39;55;29;42;0;0;0;0
2020-07-04 12:15:00;46;42;44;74;39;29;0;0;0;0
2020-07-04 12:30:00;30;25;48;62;23;27;0;0;0;0
2020-07-04 12:45:00;33;38;28;51;21;37;0;0;0;0
2020-07-04 13:00:00;41;45;44;52;29;24;0;0;0;0
2020-07-04 13:15:00;33;45;43;67;26;32;0;0;0;0
2020-07-04 13:30:00;25;28;28;59;22;26;0;0;0;0
2020-07-04 13:45:00;37;34;37;71;28;48;0;0;0;0
2020-07-04 14:00:00;35;46;35;51;30;31;0;0;0;0
2020-07-04 14:15:00;32;35;28;53;14;31;0;0;0;0
2020-07-04 14:30:00;34;31;24;40;20;20;0;0;0;0
2020-07-04 14:45:00;25;34;28;60;15;24;0;0;0;0
2020-07-04 15:00:00;32;35;29;56;18;20;0;0;0;0
2020-07-04 15:15:00;24;21;23;43;22;29;0;0;0;0
2020-07-04 15:30:00;33;28;21;38;31;25;0;0;0;0
2020-07-04 15:45:00;41;45;43;39;23;29;0;0;0;0
2020-07-04 16:00:00;34;36;20;42;16;10;0;0;0;0
2020-07-04 16:15:00;50;38;35;46;22;25;0;0;0;0
2020-07-04 16:30:00;31;45;44;45;26;35;0;0;0;0
2020-07-04 16:45:00;34;30;33;55;32;28;0;0;0;0
2020-07-04 17:00:00;34;47;32;42;14;31;0;0;0;0
2020-07-04 17:15:00;22;35;33;35;26;21;0;0;0;0
2020-07-04 17:30:00;40;35;29;47;22;36;0;0;0;0
2020-07-04 17:45:00;27;42;32;46;29;28;0;0;0;0
2020-07-04 18:00:00;36;37;39;44;30;35;0;0;0;0
2020-07-04 18:15:00;22;30;41;42;18;39;0;0;0;0
2020-07-04 18:30:00;32;31;47;34;20;43;0;0;0;0
2020-07-04 18:45:00;44;35;40;50;28;47;0;0;0;0
2020-07-04 19:00:00;31;34;43;28;22;32;0;0;0;0
2020-07-04 19:15:00;19;27;20;32;20;37;0;0;0;0
2020-07-04 19:30:00;28;27;29;35;21;29;0;0;0;0
2020-07-04 19:45:00;35;34;25;39;16;35;0;0;0;0
2020-07-04 20:00:00;26;42;35;33;21;35;0;0;0;0
2020-07-04 20:15:00;28;34;37;27;23;22;0;0;0;0
2020-07-04 20:30:00;25;31;21;26;11;23;0;0;0;0
2020-07-04 20:45:00;29;38;37;27;17;28;0;0;0;0
2020-07-04 21:00:00;23;34;14;25;7;26;0;0;0;0
2020-07-04 21:15:00;19;23;20;22;13;29;0;0;0;0
2020-07-04 21:30:00;20;14;15;19;18;24;0;0;0;0
2020-07-04 21:45:00;15;22;18;24;11;17;0;0;0;0
2020-07-04 22:00:00;31;20;18;29;12;18;0;0;0;0
2020-07-04 22:15:00;26;28;17;28;8;19;0;0;0;0
2020-07-04 22:30:00;25;38;20;27;16;19;0;0;0;0
2020-07-04 22:45:00;20;19;16;21;8;12;0;0;0;0
2020-07-04 23:00:00;27;32;12;14;8;16;0;0;0;0
2020-07-04 23:15:00;20;18;15;18;9;7;0;0;0;0
2020-07-04 23:30:00;31;40;10;11;12;11;0;0;0;0
2020-07-04 23:45:00;28;24;9;18;16;16;0;0;0;0
