DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2019-10-02 00:00:00;6;10;4;4;4;18;10;2;2;5;1
2019-10-02 00:15:00;10;11;1;4;0;14;3;2;0;5;3
2019-10-02 00:30:00;11;10;2;3;2;11;5;2;1;3;0
2019-10-02 00:45:00;10;4;3;2;1;7;5;1;0;2;0
2019-10-02 01:00:00;7;9;2;1;1;15;6;0;1;4;1
2019-10-02 01:15:00;11;7;2;2;0;7;4;1;1;0;0
2019-10-02 01:30:00;4;5;0;0;0;7;7;0;0;0;0
2019-10-02 01:45:00;9;8;2;0;0;9;5;1;0;0;0
2019-10-02 02:00:00;3;3;1;0;0;8;5;0;0;2;2
2019-10-02 02:15:00;6;13;0;0;0;8;7;0;2;4;0
2019-10-02 02:30:00;6;2;0;0;1;2;3;1;0;0;0
2019-10-02 02:45:00;7;9;3;0;1;6;2;0;0;2;2
2019-10-02 03:00:00;5;5;0;2;3;6;2;1;0;2;1
2019-10-02 03:15:00;4;5;2;0;0;10;9;1;1;0;0
2019-10-02 03:30:00;4;5;3;0;1;14;9;1;0;1;0
2019-10-02 03:45:00;5;2;1;0;1;15;8;0;1;2;0
2019-10-02 04:00:00;9;4;1;2;1;12;7;0;0;1;0
2019-10-02 04:15:00;9;12;3;3;5;11;5;1;0;2;1
2019-10-02 04:30:00;21;19;1;3;3;21;5;2;1;2;1
2019-10-02 04:45:00;16;13;1;7;6;34;22;3;0;4;3
2019-10-02 05:00:00;30;20;6;9;4;95;62;4;1;7;2
2019-10-02 05:15:00;29;26;9;15;10;127;124;3;5;15;11
2019-10-02 05:30:00;50;57;15;33;12;117;129;6;4;19;13
2019-10-02 05:45:00;96;95;30;32;16;123;124;7;8;22;7
2019-10-02 06:00:00;109;140;26;47;20;99;106;2;8;27;10
2019-10-02 06:15:00;92;90;19;38;15;139;138;7;10;29;11
2019-10-02 06:30:00;65;70;21;45;30;136;130;16;17;41;8
2019-10-02 06:45:00;73;71;31;100;13;125;149;21;17;38;15
2019-10-02 07:00:00;64;66;22;79;18;136;162;16;13;35;13
2019-10-02 07:15:00;69;70;21;90;32;132;152;22;24;40;17
2019-10-02 07:30:00;79;72;25;98;26;137;147;36;19;49;14
2019-10-02 07:45:00;78;101;29;83;28;129;140;42;35;62;24
2019-10-02 08:00:00;81;81;27;72;28;124;130;35;29;52;19
2019-10-02 08:15:00;85;87;22;61;16;107;116;19;33;40;16
2019-10-02 08:30:00;89;75;20;75;18;105;118;17;30;48;23
2019-10-02 08:45:00;73;95;24;75;26;87;124;25;34;47;27
2019-10-02 09:00:00;78;92;16;65;21;72;104;23;26;42;17
2019-10-02 09:15:00;78;82;24;67;24;88;115;30;36;49;22
2019-10-02 09:30:00;77;85;19;73;22;68;94;17;28;44;18
2019-10-02 09:45:00;73;70;29;61;23;87;90;27;37;62;31
2019-10-02 10:00:00;87;90;30;54;19;85;89;35;36;57;24
