DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2019-10-30 00:00:00;9;9;3;3;1;14;5;0;0;3;2
2019-10-30 00:15:00;2;3;3;2;4;14;13;2;3;4;1
2019-10-30 00:30:00;11;7;1;5;1;12;2;1;2;3;0
2019-10-30 00:45:00;6;3;2;1;0;10;6;1;2;2;2
2019-10-30 01:00:00;11;8;1;5;0;9;10;1;1;1;0
2019-10-30 01:15:00;10;9;1;1;0;12;10;4;0;4;0
2019-10-30 01:30:00;7;6;0;1;0;11;3;0;1;1;0
2019-10-30 01:45:00;7;4;3;2;1;10;3;0;0;1;0
2019-10-30 02:00:00;11;6;1;0;0;7;2;1;0;0;0
2019-10-30 02:15:00;9;6;0;0;0;4;4;0;1;1;0
2019-10-30 02:30:00;10;2;1;1;0;6;3;0;0;0;0
2019-10-30 02:45:00;7;4;0;2;3;8;8;2;0;1;1
2019-10-30 03:00:00;3;4;0;1;0;4;3;0;0;1;1
2019-10-30 03:15:00;5;8;0;2;0;7;5;0;0;0;0
2019-10-30 03:30:00;6;6;0;0;1;12;7;0;1;1;0
2019-10-30 03:45:00;8;8;3;2;1;19;8;0;1;1;0
2019-10-30 04:00:00;15;18;2;2;1;6;8;1;1;2;0
2019-10-30 04:15:00;21;16;2;4;3;15;5;0;1;3;1
2019-10-30 04:30:00;15;11;1;7;5;25;9;1;1;2;1
2019-10-30 04:45:00;18;14;1;9;7;43;26;4;0;5;2
2019-10-30 05:00:00;28;27;5;10;5;91;78;2;4;2;1
2019-10-30 05:15:00;46;40;11;12;9;119;122;7;7;18;10
2019-10-30 05:30:00;55;54;19;31;13;118;127;7;6;30;14
2019-10-30 05:45:00;101;94;45;33;16;99;114;8;9;19;6
2019-10-30 06:00:00;100;121;33;43;19;134;151;6;4;24;8
2019-10-30 06:15:00;67;81;31;42;15;141;167;7;12;36;18
2019-10-30 06:30:00;63;96;25;47;22;121;148;22;21;45;14
2019-10-30 06:45:00;80;84;37;62;21;110;136;18;21;41;9
2019-10-30 07:00:00;57;62;26;78;31;96;118;29;20;45;11
2019-10-30 07:15:00;80;80;28;65;22;97;132;22;31;47;9
