DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-12-28 00:00:00;1;0;1;0;0;0;0;0;0;0;0;0;0
2020-12-28 00:15:00;0;0;3;1;2;0;0;0;0;0;0;0;0
2020-12-28 00:30:00;0;1;0;1;1;1;0;0;0;0;0;0;0
2020-12-28 00:45:00;0;2;1;9;3;0;0;0;0;0;0;0;0
2020-12-28 01:00:00;1;1;0;3;0;0;0;0;0;0;0;0;0
2020-12-28 01:15:00;1;1;2;0;0;0;0;0;0;0;0;0;0
2020-12-28 01:30:00;0;0;5;2;0;0;0;0;0;0;0;0;0
2020-12-28 01:45:00;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-28 02:00:00;0;1;3;4;2;0;0;0;0;0;0;0;0
2020-12-28 02:15:00;1;1;1;4;1;0;0;0;0;0;0;0;0
2020-12-28 02:30:00;0;2;1;2;3;0;0;0;0;0;0;0;0
2020-12-28 02:45:00;1;1;0;1;1;0;0;0;0;0;0;0;0
2020-12-28 03:00:00;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-28 03:15:00;1;2;1;3;1;0;0;0;0;0;0;0;0
2020-12-28 03:30:00;1;1;0;2;0;0;0;0;0;0;0;0;0
2020-12-28 03:45:00;0;0;1;4;0;1;0;0;0;0;0;0;0
2020-12-28 04:00:00;0;2;0;1;1;0;0;0;0;0;0;0;0
2020-12-28 04:15:00;2;5;2;3;0;0;0;0;0;0;0;0;0
2020-12-28 04:30:00;0;4;5;7;3;1;0;0;0;0;0;0;0
2020-12-28 04:45:00;1;2;3;5;2;1;0;0;0;0;0;0;0
2020-12-28 05:00:00;4;10;2;11;6;1;0;0;0;0;0;0;0
2020-12-28 05:15:00;3;15;5;14;10;1;0;0;0;0;0;0;0
2020-12-28 05:30:00;3;15;7;25;24;0;0;0;1;0;0;0;0
2020-12-28 05:45:00;8;7;6;23;29;0;0;1;0;0;0;0;0
2020-12-28 06:00:00;4;18;6;18;18;0;0;0;0;1;0;0;0
2020-12-28 06:15:00;7;6;16;38;14;2;0;0;4;0;0;0;0
2020-12-28 06:30:00;3;16;11;39;30;0;0;0;0;0;0;0;0
2020-12-28 06:45:00;9;15;17;28;25;1;0;0;0;0;0;0;0
2020-12-28 07:00:00;15;20;17;22;12;4;0;0;0;0;0;0;0
2020-12-28 07:15:00;14;20;20;43;27;6;0;0;2;0;0;0;0
2020-12-28 07:30:00;17;24;18;46;36;5;0;0;0;0;0;3;0
2020-12-28 07:45:00;13;24;27;48;42;5;0;1;1;0;0;0;3
2020-12-28 08:00:00;16;29;19;38;23;7;0;1;0;0;0;0;0
2020-12-28 08:15:00;14;24;32;37;29;5;0;0;0;0;0;0;0
2020-12-28 08:30:00;16;31;23;50;28;6;0;1;8;0;2;0;0
2020-12-28 08:45:00;15;28;22;51;50;6;0;0;0;0;0;0;0
2020-12-28 09:00:00;23;30;31;58;26;11;0;0;0;0;0;0;0
