DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-05-12 00:00:00;5;8;2;0;0;0;0;2;4;2;1;4;7;0;0;0;0
2020-05-12 00:15:00;1;7;2;0;0;0;0;4;7;3;2;8;10;2;0;0;0
2020-05-12 00:30:00;6;8;1;0;0;0;0;4;5;2;2;3;4;1;1;0;0
2020-05-12 00:45:00;6;6;2;0;0;0;0;5;3;2;0;4;4;1;0;0;0
2020-05-12 01:00:00;5;10;0;2;2;0;1;2;3;1;0;1;4;0;0;4;0
2020-05-12 01:15:00;3;2;1;2;0;0;1;5;1;3;0;3;1;0;3;2;0
2020-05-12 01:30:00;11;7;3;1;0;1;1;0;3;3;1;2;3;0;1;0;0
2020-05-12 01:45:00;4;11;4;1;2;2;0;4;1;3;0;7;6;2;0;5;0
2020-05-12 02:00:00;7;8;0;0;0;0;0;2;0;0;1;2;4;0;0;0;0
2020-05-12 02:15:00;3;3;0;0;0;0;2;3;2;2;1;3;1;0;0;2;0
2020-05-12 02:30:00;8;7;2;0;0;0;0;5;5;2;0;2;1;0;0;0;0
2020-05-12 02:45:00;5;3;0;0;0;0;1;4;3;3;0;7;4;2;0;0;0
2020-05-12 03:00:00;1;6;0;3;0;1;1;3;5;3;0;4;3;0;0;4;0
2020-05-12 03:15:00;2;4;0;0;1;1;0;2;0;3;1;1;3;0;0;2;0
2020-05-12 03:30:00;6;7;3;0;1;2;1;3;3;1;0;1;2;4;0;0;0
2020-05-12 03:45:00;2;5;0;1;1;2;0;4;2;1;0;4;4;0;0;5;0
2020-05-12 04:00:00;5;7;0;0;2;4;1;2;3;5;1;1;1;2;0;0;0
2020-05-12 04:15:00;15;14;1;0;1;0;0;5;2;5;2;3;3;0;0;1;0
2020-05-12 04:30:00;17;12;3;1;0;0;0;10;5;4;1;6;8;1;0;1;0
2020-05-12 04:45:00;14;7;5;0;1;0;0;15;16;5;3;11;7;0;11;0;0
2020-05-12 05:00:00;19;37;31;0;0;0;0;41;28;8;4;17;11;8;8;0;0
2020-05-12 05:15:00;36;51;55;0;0;0;0;22;48;19;8;22;6;2;7;3;0
2020-05-12 05:30:00;65;71;71;4;0;0;0;10;28;12;9;33;16;8;5;1;0
2020-05-12 05:45:00;43;56;56;0;0;1;0;17;25;29;18;42;16;9;4;0;0
2020-05-12 06:00:00;57;48;45;4;0;1;0;28;30;10;4;40;20;12;10;5;0
2020-05-12 06:15:00;56;63;61;3;0;0;2;27;38;18;13;42;21;14;16;4;0
2020-05-12 06:30:00;91;88;90;8;0;2;0;65;40;19;19;52;41;31;29;13;0
2020-05-12 06:45:00;100;82;92;11;1;0;0;90;41;18;24;66;50;41;15;15;0
2020-05-12 07:00:00;73;74;82;13;1;0;2;54;59;23;14;52;63;39;13;27;0
2020-05-12 07:15:00;75;75;76;12;0;0;2;52;64;30;20;63;74;56;18;27;0
2020-05-12 07:30:00;81;102;96;16;0;1;2;63;62;32;28;74;62;48;11;32;0
2020-05-12 07:45:00;67;99;103;21;0;1;4;123;82;31;27;62;63;52;20;29;0
2020-05-12 08:00:00;68;69;65;11;0;0;0;71;55;23;18;54;54;36;6;21;0
2020-05-12 08:15:00;69;70;67;14;0;1;0;45;51;27;14;50;48;34;16;21;0
2020-05-12 08:30:00;69;68;62;8;0;0;0;63;59;31;24;55;50;35;7;20;0
2020-05-12 08:45:00;81;64;52;8;0;1;1;78;68;22;14;57;51;39;14;14;0
2020-05-12 09:00:00;81;65;54;6;0;2;2;58;51;32;18;58;43;30;11;13;0
2020-05-12 09:15:00;77;67;55;3;1;2;1;50;60;32;20;56;42;37;13;6;0
2020-05-12 09:30:00;79;82;62;12;0;5;4;57;80;37;25;64;49;40;11;19;0
2020-05-12 09:45:00;82;80;72;7;1;3;3;80;67;38;25;57;56;39;4;16;0
2020-05-12 10:00:00;72;71;51;13;0;5;4;64;69;36;34;57;46;23;11;23;0
2020-05-12 10:15:00;68;73;69;8;0;3;6;66;79;40;28;59;53;37;7;15;0
2020-05-12 10:30:00;66;75;69;8;2;5;5;55;62;32;32;68;57;39;20;20;0
2020-05-12 10:45:00;74;76;67;2;0;3;5;88;81;37;29;64;43;45;17;8;0
2020-05-12 11:00:00;68;70;61;8;1;8;5;90;67;38;27;79;48;42;10;21;0
2020-05-12 11:15:00;82;72;56;7;1;6;9;68;79;43;31;56;53;39;9;23;0
2020-05-12 11:30:00;92;74;58;12;1;8;10;59;81;35;27;65;47;45;19;17;0
2020-05-12 11:45:00;80;75;62;6;0;11;2;70;81;39;24;57;36;35;8;12;0
2020-05-12 12:00:00;76;86;77;9;0;7;7;100;109;36;34;70;46;49;10;14;0
2020-05-12 12:15:00;76;67;69;8;1;9;8;78;90;42;39;77;43;40;24;14;0
2020-05-12 12:30:00;93;75;69;10;1;4;5;81;63;32;29;71;57;49;14;20;0
2020-05-12 12:45:00;81;70;63;9;3;13;11;70;74;39;45;68;44;40;13;14;0
2020-05-12 13:00:00;84;83;71;5;3;10;8;91;80;39;29;58;50;37;14;15;0
2020-05-12 13:15:00;98;87;95;13;3;12;5;76;84;33;35;83;56;43;8;21;0
2020-05-12 13:30:00;89;96;105;11;1;14;8;83;100;40;28;60;56;43;46;23;0
2020-05-12 13:45:00;77;107;99;11;3;5;8;85;99;32;26;74;51;45;14;20;0
2020-05-12 14:00:00;102;78;80;14;0;9;5;85;96;52;42;74;46;43;11;27;0
2020-05-12 14:15:00;99;73;63;10;1;5;4;165;110;41;32;81;51;37;18;27;0
2020-05-12 14:30:00;88;105;101;12;3;11;8;90;97;44;33;83;51;45;19;22;0
2020-05-12 14:45:00;87;83;72;11;1;8;10;97;110;63;44;76;59;48;36;22;0
2020-05-12 15:00:00;113;86;82;16;2;5;11;97;101;45;31;76;57;51;24;22;0
2020-05-12 15:15:00;86;86;84;8;3;5;5;129;110;48;37;73;53;56;21;20;0
2020-05-12 15:30:00;89;73;84;13;1;11;4;80;102;47;41;71;55;44;33;23;0
2020-05-12 15:45:00;96;89;74;19;1;9;11;95;113;48;41;71;55;40;11;28;0
2020-05-12 16:00:00;96;88;90;10;3;12;6;131;132;49;40;85;63;49;12;25;0
2020-05-12 16:15:00;92;88;101;19;1;17;13;127;131;55;40;93;64;52;31;23;0
