DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-04-30 00:00:00;0;2;0;0;1;4;3;3;1;1;2;3;5
2020-04-30 00:15:00;0;8;4;1;2;4;4;3;2;1;2;2;2
2020-04-30 00:30:00;0;4;0;2;2;5;2;8;2;1;2;0;1
2020-04-30 00:45:00;0;2;2;2;2;4;1;3;1;0;4;2;2
2020-04-30 01:00:00;0;5;2;0;0;2;0;2;1;1;0;0;2
2020-04-30 01:15:00;0;0;1;0;0;0;1;3;2;2;4;4;2
2020-04-30 01:30:00;0;3;0;0;1;1;0;2;0;2;2;1;0
2020-04-30 01:45:00;0;2;0;0;2;1;0;0;0;1;1;0;0
2020-04-30 02:00:00;0;0;1;0;2;3;1;4;0;0;1;2;2
2020-04-30 02:15:00;0;2;0;0;1;0;0;2;0;0;0;1;0
2020-04-30 02:30:00;0;1;0;0;4;6;0;0;0;0;5;2;0
2020-04-30 02:45:00;0;2;0;0;0;7;1;2;0;1;3;1;0
2020-04-30 03:00:00;0;6;2;0;0;2;0;4;2;1;2;1;1
2020-04-30 03:15:00;0;2;0;0;4;1;1;5;2;1;0;0;1
2020-04-30 03:30:00;0;0;0;0;3;4;0;1;0;0;0;0;0
2020-04-30 03:45:00;0;0;0;0;0;0;0;2;0;0;3;0;2
2020-04-30 04:00:00;0;2;0;0;2;5;0;1;1;0;2;1;2
2020-04-30 04:15:00;0;1;1;0;2;0;0;4;0;0;4;2;1
2020-04-30 04:30:00;0;3;3;0;2;6;3;6;1;2;9;11;3
2020-04-30 04:45:00;0;2;2;0;2;12;8;5;7;1;13;9;1
2020-04-30 05:00:00;0;9;4;0;7;12;5;21;9;2;38;37;6
2020-04-30 05:15:00;0;15;9;1;4;19;6;31;17;3;61;56;14
2020-04-30 05:30:00;0;18;12;1;10;27;6;43;30;2;72;68;22
2020-04-30 05:45:00;0;16;12;1;11;24;7;45;44;0;39;50;69
2020-04-30 06:00:00;0;32;23;3;14;20;15;33;29;0;35;32;9
2020-04-30 06:15:00;0;20;24;1;24;31;10;55;48;0;53;53;22
2020-04-30 06:30:00;0;28;20;3;18;36;13;81;85;4;56;68;30
2020-04-30 06:45:00;0;31;27;2;21;37;11;72;75;4;61;61;28
2020-04-30 07:00:00;0;40;33;3;20;41;13;79;82;2;53;44;27
2020-04-30 07:15:00;0;25;18;5;40;66;12;81;106;5;44;50;41
2020-04-30 07:30:00;0;45;30;6;32;59;14;93;118;5;51;55;47
2020-04-30 07:45:00;0;44;40;0;33;54;17;66;74;9;44;56;33
2020-04-30 08:00:00;0;38;27;11;31;40;9;65;55;2;57;49;31
2020-04-30 08:15:00;0;48;36;7;37;34;16;46;38;5;40;48;26
2020-04-30 08:30:00;0;42;24;9;27;48;20;57;62;4;45;39;38
2020-04-30 08:45:00;0;32;31;3;32;47;12;51;42;11;47;45;35
2020-04-30 09:00:00;0;37;24;9;23;49;15;51;33;7;41;35;27
2020-04-30 09:15:00;0;34;25;7;28;44;15;55;40;9;56;43;43
2020-04-30 09:30:00;0;35;25;7;28;44;19;47;33;7;48;44;26
2020-04-30 09:45:00;0;48;40;8;49;63;28;53;29;17;45;37;40
2020-04-30 10:00:00;0;41;32;6;48;60;22;62;40;10;49;42;27
2020-04-30 10:15:00;0;47;41;7;52;48;20;53;41;11;60;53;43
2020-04-30 10:30:00;0;48;39;9;32;54;31;45;33;13;45;45;36
2020-04-30 10:45:00;0;63;43;11;37;68;23;61;31;18;71;59;49
2020-04-30 11:00:00;0;62;45;8;52;55;21;67;43;15;65;53;46
2020-04-30 11:15:00;0;54;50;9;42;53;26;55;37;15;57;45;34
2020-04-30 11:30:00;0;65;68;5;43;51;26;74;49;10;59;64;42
2020-04-30 11:45:00;0;64;58;13;48;66;23;67;36;16;60;49;36
2020-04-30 12:00:00;0;62;54;11;56;73;31;70;39;13;72;62;42
2020-04-30 12:15:00;0;57;66;10;47;69;26;74;37;14;67;55;44
2020-04-30 12:30:00;0;52;41;11;46;64;21;64;44;14;62;45;37
2020-04-30 12:45:00;0;73;84;12;53;75;26;70;35;12;48;39;36
2020-04-30 13:00:00;0;74;71;14;46;65;18;46;26;8;71;46;43
2020-04-30 13:15:00;0;76;77;9;48;53;33;49;44;12;46;58;34
2020-04-30 13:30:00;0;60;60;8;41;70;29;62;37;10;65;75;43
2020-04-30 13:45:00;0;68;66;10;63;77;29;64;51;16;64;74;36
2020-04-30 14:00:00;0;65;66;14;60;82;30;71;53;17;60;63;36
2020-04-30 14:15:00;0;59;53;10;61;77;32;57;50;17;48;47;38
2020-04-30 14:30:00;0;79;76;16;68;96;36;77;49;22;80;68;53
2020-04-30 14:45:00;0;67;60;3;48;73;22;49;32;10;41;46;35
2020-04-30 15:00:00;
2020-04-30 15:15:00;
2020-04-30 15:30:00;
2020-04-30 15:45:00;
2020-04-30 16:00:00;
2020-04-30 16:15:00;0;32;33;5;37;39;16;29;22;3;23;26;15
2020-04-30 16:30:00;0;91;105;16;67;79;34;73;49;17;74;66;49
2020-04-30 16:45:00;0;71;78;9;52;78;27;70;47;20;61;69;41
2020-04-30 17:00:00;0;81;84;12;49;74;32;82;50;20;75;75;36
2020-04-30 17:15:00;0;76;73;8;64;95;42;80;54;15;63;56;44
2020-04-30 17:30:00;0;66;68;9;46;66;37;69;42;17;64;68;40
2020-04-30 17:45:00;0;69;61;11;51;68;40;57;33;14;64;52;37
2020-04-30 18:00:00;0;51;56;12;47;58;35;61;29;13;60;54;40
2020-04-30 18:15:00;0;65;52;10;42;55;30;64;33;9;59;53;38
2020-04-30 18:30:00;0;51;39;9;35;50;26;44;24;12;45;49;35
2020-04-30 18:45:00;0;44;39;3;35;52;23;80;36;9;44;47;25
2020-04-30 19:00:00;0;34;29;9;31;37;23;44;21;5;29;27;19
2020-04-30 19:15:00;
2020-04-30 19:30:00;
2020-04-30 19:45:00;
2020-04-30 20:00:00;
2020-04-30 20:15:00;
2020-04-30 20:30:00;
2020-04-30 20:45:00;
2020-04-30 21:00:00;
2020-04-30 21:15:00;
2020-04-30 21:30:00;
2020-04-30 21:45:00;
2020-04-30 22:00:00;
2020-04-30 22:15:00;
2020-04-30 22:30:00;
2020-04-30 22:45:00;
2020-04-30 23:00:00;
2020-04-30 23:15:00;
2020-04-30 23:30:00;
2020-04-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
