DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-04-09 00:00:00;0;4;1;0;0;3;1;1;2;0;3;0;1
2020-04-09 00:15:00;0;5;1;1;0;7;4;3;0;0;4;2;1
2020-04-09 00:30:00;0;1;1;0;0;1;0;2;1;0;1;4;2
2020-04-09 00:45:00;0;2;3;0;1;1;0;0;0;0;1;2;0
2020-04-09 01:00:00;0;3;0;0;1;1;0;4;1;1;3;0;2
2020-04-09 01:15:00;0;2;1;0;2;2;0;1;2;0;0;0;0
2020-04-09 01:30:00;0;2;1;0;0;5;2;9;1;1;2;0;1
2020-04-09 01:45:00;0;0;0;0;1;1;1;1;0;1;1;0;0
2020-04-09 02:00:00;0;5;2;0;2;3;1;2;0;0;0;2;0
2020-04-09 02:15:00;0;1;0;0;0;0;0;3;1;0;2;0;1
2020-04-09 02:30:00;0;1;0;0;1;1;0;1;0;0;3;0;0
2020-04-09 02:45:00;0;0;1;0;3;2;0;2;1;0;0;1;0
2020-04-09 03:00:00;0;1;1;0;2;6;1;2;1;0;2;2;0
2020-04-09 03:15:00;0;0;1;0;1;6;0;4;3;0;0;2;0
2020-04-09 03:30:00;0;2;0;0;1;2;0;0;0;0;1;1;2
2020-04-09 03:45:00;0;1;2;0;0;0;0;0;0;0;3;0;1
2020-04-09 04:00:00;0;3;0;0;1;1;1;3;1;0;3;2;1
2020-04-09 04:15:00;0;2;2;0;2;6;1;4;1;0;5;2;1
2020-04-09 04:30:00;0;3;1;0;5;7;2;2;1;1;7;3;1
2020-04-09 04:45:00;0;0;0;0;4;10;5;5;1;1;7;5;2
2020-04-09 05:00:00;0;11;4;0;4;8;6;11;4;3;12;4;3
2020-04-09 05:15:00;0;12;7;0;5;14;7;15;11;3;23;12;5
2020-04-09 05:30:00;0;13;12;2;9;18;12;32;15;4;31;24;12
2020-04-09 05:45:00;0;16;4;1;14;34;10;38;27;1;23;25;20
2020-04-09 06:00:00;0;17;13;1;12;20;7;36;21;0;31;27;17
2020-04-09 06:15:00;0;18;13;2;18;21;10;39;33;6;33;25;11
