DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2019-09-04 00:00:00;2;2;3;0;0;6;7;2;4;4;8;3;10;21;11;1;0;0;24;0;0;0;0;0
2019-09-04 00:15:00;4;6;9;3;3;8;3;1;7;2;6;0;17;20;8;0;0;0;30;0;0;0;0;0
2019-09-04 00:30:00;3;1;3;2;0;8;8;3;6;3;12;4;6;13;8;1;0;0;30;0;0;0;0;0
2019-09-04 00:45:00;2;2;3;2;1;8;8;2;3;3;4;4;5;12;7;0;0;0;30;0;0;0;0;0
2019-09-04 01:00:00;2;3;4;1;0;8;7;0;2;0;3;4;7;9;3;0;0;0;35;0;0;0;0;0
2019-09-04 01:15:00;0;1;1;2;0;2;1;4;3;1;1;0;9;13;7;0;0;0;39;0;0;0;0;0
2019-09-04 01:30:00;0;1;1;2;2;2;1;3;6;1;3;0;10;16;7;1;0;0;39;0;0;0;0;0
2019-09-04 01:45:00;0;1;0;1;0;3;3;2;3;4;3;0;2;8;7;0;0;0;36;0;0;0;0;0
2019-09-04 02:00:00;1;0;1;1;0;3;2;0;4;0;7;2;1;4;6;0;0;0;39;0;0;0;0;0
2019-09-04 02:15:00;2;2;0;0;1;4;1;0;1;5;1;0;0;6;6;1;0;0;39;0;0;0;0;0
2019-09-04 02:30:00;0;0;1;0;1;3;3;1;5;0;5;2;2;8;6;0;0;0;39;0;0;0;0;0
2019-09-04 02:45:00;1;1;1;1;1;7;2;5;5;3;1;2;1;8;8;1;0;0;39;0;0;0;0;0
2019-09-04 03:00:00;0;0;1;3;2;1;1;1;5;1;2;0;7;16;8;0;0;0;39;0;0;0;0;0
2019-09-04 03:15:00;0;1;0;0;2;7;1;2;5;1;3;0;4;10;7;1;0;0;39;0;0;0;0;0
2019-09-04 03:30:00;0;2;0;0;0;2;2;1;4;0;0;1;6;11;5;0;0;0;36;0;0;0;0;0
2019-09-04 03:45:00;0;0;1;3;0;3;2;1;0;1;7;4;7;9;4;0;0;0;39;0;0;0;0;0
2019-09-04 04:00:00;0;1;1;1;3;5;2;0;5;1;5;2;8;13;7;0;0;0;39;0;0;0;0;0
2019-09-04 04:15:00;0;0;1;2;1;3;1;4;4;1;6;4;6;20;14;0;0;0;39;0;0;0;0;0
2019-09-04 04:30:00;1;1;0;0;0;9;5;4;4;1;7;0;9;18;10;1;0;0;39;0;0;0;0;0
2019-09-04 04:45:00;0;0;0;1;2;12;8;5;6;3;17;7;7;26;23;1;0;0;39;0;0;0;0;0
2019-09-04 05:00:00;2;1;2;3;3;13;13;2;9;3;26;29;17;40;28;1;0;0;27;0;0;0;0;0
2019-09-04 05:15:00;0;3;4;2;4;24;17;8;12;8;52;48;35;50;41;4;0;0;30;0;0;0;0;0
2019-09-04 05:30:00;1;5;9;8;1;35;25;12;20;9;49;47;32;80;72;0;0;0;30;0;0;0;0;0
2019-09-04 05:45:00;2;3;9;14;7;34;24;18;13;16;38;42;53;96;67;3;0;0;30;0;0;0;0;0
2019-09-04 06:00:00;4;10;22;10;8;30;30;24;13;14;42;36;52;85;66;8;0;0;27;0;0;0;0;0
