DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-01-11 00:00:00;4;2;1;16;1;0;0;0
2020-01-11 00:15:00;9;3;4;13;2;0;0;0
2020-01-11 00:30:00;8;2;5;15;5;0;0;0
2020-01-11 00:45:00;4;1;0;13;0;0;0;0
2020-01-11 01:00:00;5;1;3;11;2;0;0;0
2020-01-11 01:15:00;2;0;1;11;1;0;0;0
2020-01-11 01:30:00;6;4;1;10;2;0;0;0
2020-01-11 01:45:00;4;0;2;9;2;0;0;0
2020-01-11 02:00:00;4;3;1;5;4;0;0;0
2020-01-11 02:15:00;4;1;1;4;2;0;0;0
2020-01-11 02:30:00;2;1;2;1;1;0;0;0
2020-01-11 02:45:00;1;1;2;3;0;0;0;0
2020-01-11 03:00:00;0;0;0;2;2;0;0;0
2020-01-11 03:15:00;3;3;1;2;1;0;0;0
2020-01-11 03:30:00;3;1;0;5;0;0;0;0
2020-01-11 03:45:00;0;0;0;4;0;0;0;0
2020-01-11 04:00:00;5;0;2;3;1;0;0;0
2020-01-11 04:15:00;5;2;1;5;0;0;0;0
2020-01-11 04:30:00;4;1;0;7;0;0;0;0
2020-01-11 04:45:00;2;0;1;6;0;0;0;0
2020-01-11 05:00:00;6;2;0;5;1;0;0;0
2020-01-11 05:15:00;4;2;1;5;0;0;0;0
2020-01-11 05:30:00;16;2;1;22;3;0;0;0
2020-01-11 05:45:00;10;2;1;13;0;0;0;0
2020-01-11 06:00:00;13;2;2;17;1;0;0;0
2020-01-11 06:15:00;14;1;0;16;1;0;0;0
2020-01-11 06:30:00;10;4;4;12;0;0;0;0
2020-01-11 06:45:00;14;2;1;6;0;0;0;0
2020-01-11 07:00:00;13;5;6;15;1;0;0;0
2020-01-11 07:15:00;21;5;4;9;2;0;0;0
2020-01-11 07:30:00;36;6;7;20;3;3;0;0
2020-01-11 07:45:00;26;6;14;31;6;1;0;0
2020-01-11 08:00:00;34;7;16;12;5;1;0;0
2020-01-11 08:15:00;47;9;12;24;9;0;0;0
2020-01-11 08:30:00;67;11;9;31;9;2;0;0
2020-01-11 08:45:00;70;12;24;41;12;7;0;0
2020-01-11 09:00:00;54;17;25;43;15;13;0;0
2020-01-11 09:15:00;77;7;34;44;19;0;0;0
2020-01-11 09:30:00;73;14;30;52;16;3;0;2
2020-01-11 09:45:00;125;16;41;65;24;8;0;0
