DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-01-04 00:00:00;3;0;1;15;2;0;0;0
2020-01-04 00:15:00;4;1;4;12;3;0;0;0
2020-01-04 00:30:00;7;1;1;9;3;0;0;0
2020-01-04 00:45:00;4;4;2;11;3;0;0;0
2020-01-04 01:00:00;7;2;2;8;1;0;0;0
2020-01-04 01:15:00;2;0;2;5;1;0;0;0
2020-01-04 01:30:00;10;3;1;3;3;0;0;0
2020-01-04 01:45:00;3;1;0;5;1;0;0;0
2020-01-04 02:00:00;4;0;0;4;0;0;0;0
2020-01-04 02:15:00;3;0;2;4;0;0;0;0
2020-01-04 02:30:00;1;2;1;6;2;0;0;0
2020-01-04 02:45:00;1;1;1;1;2;0;0;0
2020-01-04 03:00:00;1;1;1;2;2;0;0;0
2020-01-04 03:15:00;5;1;0;4;0;0;0;0
2020-01-04 03:30:00;4;0;0;3;0;0;0;0
2020-01-04 03:45:00;6;1;0;5;0;0;0;0
2020-01-04 04:00:00;2;1;0;3;1;0;0;0
2020-01-04 04:15:00;1;0;1;6;0;0;0;0
2020-01-04 04:30:00;0;1;0;2;0;0;0;0
2020-01-04 04:45:00;1;1;0;3;0;0;0;0
2020-01-04 05:00:00;6;1;2;5;1;0;0;0
2020-01-04 05:15:00;6;1;0;6;1;0;0;0
2020-01-04 05:30:00;6;2;0;16;1;0;0;0
2020-01-04 05:45:00;8;3;1;16;3;0;0;0
2020-01-04 06:00:00;10;4;3;13;1;0;0;0
2020-01-04 06:15:00;13;2;3;6;2;0;0;0
2020-01-04 06:30:00;12;2;2;12;1;0;0;0
2020-01-04 06:45:00;13;5;2;4;2;0;0;0
2020-01-04 07:00:00;18;2;0;8;1;0;0;0
2020-01-04 07:15:00;20;4;3;11;2;0;0;0
2020-01-04 07:30:00;23;5;2;19;2;0;0;0
2020-01-04 07:45:00;17;3;4;14;5;1;0;1
2020-01-04 08:00:00;20;6;6;19;4;1;0;0
2020-01-04 08:15:00;30;6;11;25;5;2;0;0
2020-01-04 08:30:00;43;9;15;26;7;1;0;0
2020-01-04 08:45:00;46;11;20;43;9;5;0;0
2020-01-04 09:00:00;45;12;17;39;12;7;0;0
2020-01-04 09:15:00;65;15;27;44;14;6;0;0
2020-01-04 09:30:00;85;19;21;47;19;7;0;0
2020-01-04 09:45:00;65;12;47;53;14;1;0;0
2020-01-04 10:00:00;71;12;31;57;15;2;0;0
2020-01-04 10:15:00;93;19;30;58;22;10;0;0
2020-01-04 10:30:00;76;21;38;72;21;4;0;0
2020-01-04 10:45:00;77;18;32;70;18;1;0;0
2020-01-04 11:00:00;74;15;50;64;20;10;0;0
2020-01-04 11:15:00;91;17;44;74;22;1;0;0
2020-01-04 11:30:00;82;16;47;78;24;1;0;0
2020-01-04 11:45:00;90;12;41;85;13;16;0;0
2020-01-04 12:00:00;79;14;42;79;24;0;0;0
2020-01-04 12:15:00;56;17;45;83;17;3;0;0
2020-01-04 12:30:00;77;21;42;83;25;6;0;0
2020-01-04 12:45:00;75;16;36;98;19;5;0;0
2020-01-04 13:00:00;67;20;60;120;19;3;0;0
2020-01-04 13:15:00;75;15;47;91;21;0;0;0
2020-01-04 13:30:00;86;15;38;95;19;4;0;0
2020-01-04 13:45:00;89;15;31;78;19;5;0;0
2020-01-04 14:00:00;73;17;58;99;19;7;0;0
2020-01-04 14:15:00;65;12;31;90;20;3;0;0
2020-01-04 14:30:00;92;10;43;84;17;4;0;0
2020-01-04 14:45:00;95;20;52;84;28;3;0;0
2020-01-04 15:00:00;85;15;33;77;25;22;0;0
2020-01-04 15:15:00;50;13;42;77;17;4;0;0
2020-01-04 15:30:00;80;23;43;70;22;0;0;0
2020-01-04 15:45:00;65;11;48;65;20;6;0;1
2020-01-04 16:00:00;65;10;54;79;24;6;0;0
2020-01-04 16:15:00;66;17;38;87;23;2;0;0
2020-01-04 16:30:00;69;19;37;67;25;3;0;0
2020-01-04 16:45:00;74;9;33;77;27;9;0;0
2020-01-04 17:00:00;84;14;41;65;11;0;0;0
2020-01-04 17:15:00;59;10;31;59;14;3;0;0
2020-01-04 17:30:00;66;9;26;72;15;1;0;0
2020-01-04 17:45:00;67;9;32;64;23;0;0;0
2020-01-04 18:00:00;48;11;41;69;8;0;0;0
2020-01-04 18:15:00;64;9;25;57;18;2;0;0
2020-01-04 18:30:00;71;10;40;58;14;0;0;0
2020-01-04 18:45:00;64;11;36;63;8;0;1;0
2020-01-04 19:00:00;61;13;28;47;8;0;0;1
2020-01-04 19:15:00;63;9;13;68;7;0;0;0
2020-01-04 19:30:00;30;9;15;33;9;1;0;0
2020-01-04 19:45:00;32;12;26;36;4;3;0;0
2020-01-04 20:00:00;36;6;14;44;9;0;0;0
2020-01-04 20:15:00;36;1;15;36;6;3;0;0
2020-01-04 20:30:00;26;5;9;38;6;0;0;0
2020-01-04 20:45:00;27;1;9;41;3;0;0;0
2020-01-04 21:00:00;18;4;4;34;1;0;0;0
2020-01-04 21:15:00;21;7;9;21;6;0;0;0
2020-01-04 21:30:00;18;1;3;20;0;0;0;0
2020-01-04 21:45:00;27;3;5;37;4;0;0;0
2020-01-04 22:00:00;22;2;6;35;2;0;0;0
2020-01-04 22:15:00;25;1;3;42;5;0;0;0
2020-01-04 22:30:00;20;1;3;13;5;0;0;0
2020-01-04 22:45:00;12;5;6;30;2;0;0;0
2020-01-04 23:00:00;15;2;2;14;1;0;0;0
2020-01-04 23:15:00;7;1;6;21;1;0;0;0
2020-01-04 23:30:00;8;2;2;19;1;0;0;0
2020-01-04 23:45:00;18;2;4;16;0;0;0;0
