DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-08-16 00:00:00;0;10;10;17;12;0;0
2020-08-16 00:15:00;0;23;11;20;21;3;3
2020-08-16 00:30:00;0;16;14;21;18;0;0
2020-08-16 00:45:00;2;12;8;22;10;0;0
2020-08-16 01:00:00;0;17;11;17;14;0;0
2020-08-16 01:15:00;0;12;7;21;8;0;0
2020-08-16 01:30:00;0;17;6;13;10;0;0
2020-08-16 01:45:00;0;11;10;19;13;0;0
2020-08-16 02:00:00;0;11;9;11;7;0;0
2020-08-16 02:15:00;0;7;7;12;5;0;0
2020-08-16 02:30:00;0;7;7;14;2;0;0
2020-08-16 02:45:00;0;4;6;7;6;0;0
2020-08-16 03:00:00;0;9;7;10;7;0;0
2020-08-16 03:15:00;0;5;4;7;5;0;0
2020-08-16 03:30:00;0;5;4;8;1;0;0
2020-08-16 03:45:00;0;5;3;8;11;0;0
2020-08-16 04:00:00;0;1;2;10;8;0;0
2020-08-16 04:15:00;1;4;6;8;9;1;1
2020-08-16 04:30:00;0;5;7;10;3;0;0
2020-08-16 04:45:00;0;4;1;6;7;1;1
2020-08-16 05:00:00;0;5;1;10;6;0;0
2020-08-16 05:15:00;0;3;1;11;11;1;1
2020-08-16 05:30:00;0;11;9;14;9;2;2
2020-08-16 05:45:00;0;8;8;12;9;1;1
2020-08-16 06:00:00;0;6;9;14;9;0;0
2020-08-16 06:15:00;0;8;5;22;13;1;1
2020-08-16 06:30:00;0;12;13;24;14;0;0
2020-08-16 06:45:00;0;13;11;15;17;1;1
2020-08-16 07:00:00;0;8;9;28;25;0;0
2020-08-16 07:15:00;0;19;15;22;18;1;1
2020-08-16 07:30:00;5;23;10;16;17;0;0
2020-08-16 07:45:00;0;19;16;29;17;1;1
2020-08-16 08:00:00;2;28;17;41;25;2;2
2020-08-16 08:15:00;1;33;24;23;15;0;0
2020-08-16 08:30:00;2;46;23;39;30;2;2
2020-08-16 08:45:00;2;50;29;45;41;0;0
2020-08-16 09:00:00;4;44;37;59;46;1;1
2020-08-16 09:15:00;8;56;46;54;31;0;0
2020-08-16 09:30:00;9;58;57;45;67;2;1
2020-08-16 09:45:00;13;34;84;67;48;0;0
2020-08-16 10:00:00;12;25;90;63;70;2;2
2020-08-16 10:15:00;5;31;106;62;46;0;0
2020-08-16 10:30:00;4;26;102;65;51;1;1
2020-08-16 10:45:00;17;38;109;83;64;2;2
2020-08-16 11:00:00;12;46;86;67;66;2;2
2020-08-16 11:15:00;1;77;68;82;65;0;0
2020-08-16 11:30:00;0;63;64;80;62;2;2
2020-08-16 11:45:00;2;82;76;76;60;0;0
2020-08-16 12:00:00;48;67;66;79;68;2;2
2020-08-16 12:15:00;5;78;69;74;62;1;1
2020-08-16 12:30:00;2;77;68;81;53;2;2
2020-08-16 12:45:00;2;80;79;84;63;0;0
2020-08-16 13:00:00;2;76;74;77;64;2;2
2020-08-16 13:15:00;9;74;79;83;46;0;0
2020-08-16 13:30:00;11;83;57;81;69;1;1
2020-08-16 13:45:00;2;68;78;90;72;0;0
2020-08-16 14:00:00;2;73;71;73;62;2;2
2020-08-16 14:15:00;17;76;67;72;60;0;0
2020-08-16 14:30:00;0;69;61;77;76;2;2
2020-08-16 14:45:00;1;57;63;92;76;0;0
2020-08-16 15:00:00;9;58;62;65;58;2;2
2020-08-16 15:15:00;3;52;51;69;43;0;0
2020-08-16 15:30:00;12;48;62;97;80;1;1
2020-08-16 15:45:00;17;59;55;83;56;1;1
2020-08-16 16:00:00;12;63;53;72;57;2;2
2020-08-16 16:15:00;9;40;51;81;77;0;0
2020-08-16 16:30:00;7;56;51;80;66;1;1
2020-08-16 16:45:00;15;50;66;78;77;1;1
2020-08-16 17:00:00;17;61;54;75;62;2;2
2020-08-16 17:15:00;14;70;65;90;64;1;0
2020-08-16 17:30:00;1;76;54;94;61;2;3
2020-08-16 17:45:00;5;69;65;80;71;0;0
2020-08-16 18:00:00;8;80;69;83;66;2;2
2020-08-16 18:15:00;6;66;92;92;77;0;0
2020-08-16 18:30:00;2;42;64;72;66;1;1
2020-08-16 18:45:00;14;41;112;86;80;0;0
2020-08-16 19:00:00;11;39;118;85;70;1;1
2020-08-16 19:15:00;11;40;107;74;64;1;1
2020-08-16 19:30:00;6;33;85;64;65;3;3
2020-08-16 19:45:00;8;62;97;61;53;0;0
2020-08-16 20:00:00;2;55;62;69;57;2;2
2020-08-16 20:15:00;2;57;58;73;45;0;0
2020-08-16 20:30:00;0;44;52;65;54;1;1
2020-08-16 20:45:00;5;52;47;59;40;0;0
2020-08-16 21:00:00;5;41;37;65;44;2;2
2020-08-16 21:15:00;1;46;49;53;46;1;1
2020-08-16 21:30:00;0;33;33;55;47;1;1
2020-08-16 21:45:00;5;37;27;42;39;1;1
2020-08-16 22:00:00;0;30;30;40;34;2;2
2020-08-16 22:15:00;5;23;18;43;35;1;1
2020-08-16 22:30:00;0;25;24;42;19;1;1
2020-08-16 22:45:00;0;22;19;27;18;0;0
2020-08-16 23:00:00;0;22;12;33;26;2;2
2020-08-16 23:15:00;1;24;16;35;25;0;0
2020-08-16 23:30:00;0;16;14;24;16;1;1
2020-08-16 23:45:00;0;13;7;20;12;0;0
