DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-08-01 00:00:00;18;10;17;28;17;0;0
2020-08-01 00:15:00;0;25;16;30;19;3;3
2020-08-01 00:30:00;2;18;22;22;12;0;0
2020-08-01 00:45:00;0;15;4;21;22;0;0
2020-08-01 01:00:00;0;11;8;22;18;0;0
2020-08-01 01:15:00;0;9;4;13;8;0;0
2020-08-01 01:30:00;0;9;8;21;15;0;0
2020-08-01 01:45:00;0;10;4;20;5;0;0
2020-08-01 02:00:00;0;10;9;7;12;0;0
2020-08-01 02:15:00;0;10;10;17;11;0;0
2020-08-01 02:30:00;0;4;3;9;10;0;0
2020-08-01 02:45:00;0;8;5;14;5;0;0
2020-08-01 03:00:00;0;5;5;10;5;0;0
2020-08-01 03:15:00;0;7;1;9;5;0;0
2020-08-01 03:30:00;0;8;1;11;1;0;0
2020-08-01 03:45:00;0;9;7;9;3;0;0
2020-08-01 04:00:00;0;5;2;14;1;0;0
2020-08-01 04:15:00;0;5;2;13;3;0;0
2020-08-01 04:30:00;0;8;3;9;7;1;1
2020-08-01 04:45:00;0;8;8;8;10;0;0
2020-08-01 05:00:00;0;17;11;14;9;0;0
2020-08-01 05:15:00;0;22;8;13;8;0;0
2020-08-01 05:30:00;0;23;24;21;10;0;0
2020-08-01 05:45:00;0;27;14;39;19;0;0
2020-08-01 06:00:00;0;20;10;41;24;1;1
2020-08-01 06:15:00;0;22;14;32;17;1;0
2020-08-01 06:30:00;0;25;16;28;26;1;2
2020-08-01 06:45:00;0;24;16;30;21;1;1
2020-08-01 07:00:00;0;25;13;32;31;2;2
2020-08-01 07:15:00;1;40;19;44;37;0;0
2020-08-01 07:30:00;7;35;29;49;38;3;3
2020-08-01 07:45:00;18;67;47;42;40;1;1
2020-08-01 08:00:00;0;48;35;55;39;1;1
2020-08-01 08:15:00;0;68;69;59;42;1;1
2020-08-01 08:30:00;1;70;66;70;72;6;5
2020-08-01 08:45:00;9;77;72;84;67;1;2
2020-08-01 09:00:00;13;90;77;80;64;1;1
2020-08-01 09:15:00;11;104;88;82;62;3;3
2020-08-01 09:30:00;11;97;93;95;94;0;0
2020-08-01 09:45:00;18;111;102;105;132;4;4
2020-08-01 10:00:00;9;103;90;93;99;2;2
2020-08-01 10:15:00;11;103;111;113;95;2;2
2020-08-01 10:30:00;7;111;114;102;85;2;2
2020-08-01 10:45:00;10;116;122;128;126;3;3
2020-08-01 11:00:00;18;101;99;110;107;3;3
2020-08-01 11:15:00;3;115;112;117;113;2;1
2020-08-01 11:30:00;19;111;117;124;119;1;2
2020-08-01 11:45:00;5;125;110;118;115;2;2
2020-08-01 12:00:00;1;110;110;112;110;2;2
2020-08-01 12:15:00;3;107;110;122;123;2;2
2020-08-01 12:30:00;4;95;103;123;106;5;5
2020-08-01 12:45:00;45;116;101;110;122;1;1
2020-08-01 13:00:00;9;110;102;106;111;2;2
2020-08-01 13:15:00;7;106;101;100;100;2;2
2020-08-01 13:30:00;17;94;93;90;95;3;2
2020-08-01 13:45:00;3;87;107;109;103;1;2
2020-08-01 14:00:00;1;90;102;97;97;3;3
2020-08-01 14:15:00;3;95;83;103;92;3;3
2020-08-01 14:30:00;9;111;81;113;91;2;2
2020-08-01 14:45:00;30;87;86;102;106;1;1
2020-08-01 15:00:00;8;91;79;118;89;5;5
2020-08-01 15:15:00;106;88;99;109;93;0;0
2020-08-01 15:30:00;33;77;87;80;80;2;2
2020-08-01 15:45:00;0;93;81;87;88;4;4
2020-08-01 16:00:00;7;101;83;88;63;1;1
2020-08-01 16:15:00;2;89;85;98;89;2;2
2020-08-01 16:30:00;18;85;72;80;77;5;5
2020-08-01 16:45:00;3;89;101;88;95;1;1
2020-08-01 17:00:00;0;88;99;93;89;3;3
2020-08-01 17:15:00;1;93;119;78;73;2;2
2020-08-01 17:30:00;18;101;116;88;89;2;2
2020-08-01 17:45:00;8;125;109;89;102;2;2
2020-08-01 18:00:00;5;93;102;93;86;2;2
2020-08-01 18:15:00;13;99;94;81;85;1;1
2020-08-01 18:30:00;0;84;80;79;67;3;3
2020-08-01 18:45:00;5;91;84;83;82;3;3
2020-08-01 19:00:00;9;76;74;76;67;2;2
2020-08-01 19:15:00;0;80;81;68;47;2;2
2020-08-01 19:30:00;2;65;57;68;51;2;2
2020-08-01 19:45:00;7;76;70;64;58;3;3
2020-08-01 20:00:00;8;70;67;74;56;0;0
2020-08-01 20:15:00;19;58;60;73;64;5;4
2020-08-01 20:30:00;4;54;53;61;33;4;5
2020-08-01 20:45:00;12;53;57;69;44;1;1
2020-08-01 21:00:00;0;44;50;63;41;2;2
2020-08-01 21:15:00;29;28;35;58;42;1;1
2020-08-01 21:30:00;3;47;44;53;39;1;1
2020-08-01 21:45:00;0;51;47;65;45;1;1
2020-08-01 22:00:00;0;29;31;54;42;2;2
2020-08-01 22:15:00;0;36;38;60;44;2;2
2020-08-01 22:30:00;4;35;38;47;42;1;1
2020-08-01 22:45:00;1;32;23;44;36;1;1
2020-08-01 23:00:00;0;30;31;52;33;2;2
2020-08-01 23:15:00;1;34;24;40;29;1;1
2020-08-01 23:30:00;0;26;18;38;27;1;1
2020-08-01 23:45:00;0;37;21;30;22;0;0
