DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-01-19 00:00:00;11;5;4;3;7;9;0
2020-01-19 00:15:00;15;6;5;4;17;8;0
2020-01-19 00:30:00;6;6;4;0;15;6;0
2020-01-19 00:45:00;9;4;3;1;17;5;0
2020-01-19 01:00:00;13;7;4;4;11;10;0
2020-01-19 01:15:00;6;6;5;2;14;4;0
2020-01-19 01:30:00;4;4;3;1;7;4;0
2020-01-19 01:45:00;7;3;1;2;12;8;0
2020-01-19 02:00:00;4;4;3;1;12;4;0
2020-01-19 02:15:00;8;7;5;1;7;5;0
2020-01-19 02:30:00;8;3;1;1;8;9;0
2020-01-19 02:45:00;8;5;3;0;8;2;0
2020-01-19 03:00:00;3;3;1;0;11;2;0
2020-01-19 03:15:00;10;6;3;3;5;3;0
2020-01-19 03:30:00;7;6;4;1;5;2;0
2020-01-19 03:45:00;5;6;5;0;1;4;0
2020-01-19 04:00:00;11;2;1;0;4;3;0
2020-01-19 04:15:00;6;3;2;0;2;3;0
2020-01-19 04:30:00;6;4;3;0;3;5;0
2020-01-19 04:45:00;9;4;2;1;4;1;0
2020-01-19 05:00:00;10;4;3;1;5;1;0
2020-01-19 05:15:00;8;4;2;2;8;2;0
2020-01-19 05:30:00;9;6;5;0;6;2;0
2020-01-19 05:45:00;7;3;1;2;4;1;0
2020-01-19 06:00:00;6;3;3;1;4;2;0
2020-01-19 06:15:00;10;5;4;3;6;2;0
2020-01-19 06:30:00;4;3;2;0;1;1;0
2020-01-19 06:45:00;4;4;3;1;4;3;0
2020-01-19 07:00:00;3;4;2;0;8;2;0
2020-01-19 07:15:00;6;4;4;4;7;6;0
2020-01-19 07:30:00;10;5;3;1;7;4;0
2020-01-19 07:45:00;15;3;1;3;10;4;0
2020-01-19 08:00:00;13;7;3;3;6;3;0
2020-01-19 08:15:00;18;6;2;7;17;4;0
2020-01-19 08:30:00;16;5;2;3;11;1;0
2020-01-19 08:45:00;33;13;6;6;21;6;0
2020-01-19 09:00:00;25;9;5;4;16;11;0
2020-01-19 09:15:00;25;9;7;4;26;5;0
2020-01-19 09:30:00;29;16;11;4;29;8;0
2020-01-19 09:45:00;45;24;18;7;28;25;0
2020-01-19 10:00:00;29;10;8;5;33;23;0
2020-01-19 10:15:00;38;14;10;8;47;17;0
2020-01-19 10:30:00;29;15;11;7;30;12;0
2020-01-19 10:45:00;34;20;15;8;43;13;0
2020-01-19 11:00:00;37;12;7;6;34;16;0
2020-01-19 11:15:00;37;16;14;13;46;19;0
2020-01-19 11:30:00;50;21;15;10;41;23;0
2020-01-19 11:45:00;53;25;16;15;54;23;0
2020-01-19 12:00:00;32;22;18;8;46;15;0
2020-01-19 12:15:00;36;27;21;9;52;23;0
2020-01-19 12:30:00;47;18;13;4;36;19;0
2020-01-19 12:45:00;51;20;19;15;51;20;0
2020-01-19 13:00:00;48;26;24;9;40;26;0
2020-01-19 13:15:00;62;25;19;17;48;21;0
2020-01-19 13:30:00;49;15;15;9;55;20;0
2020-01-19 13:45:00;60;27;21;11;49;22;0
2020-01-19 14:00:00;58;16;14;11;39;12;0
2020-01-19 14:15:00;76;34;21;7;55;16;0
2020-01-19 14:30:00;53;21;15;16;47;16;0
2020-01-19 14:45:00;64;32;25;15;56;24;0
2020-01-19 15:00:00;54;24;20;13;52;12;0
2020-01-19 15:15:00;62;22;19;18;42;15;0
2020-01-19 15:30:00;53;20;13;13;30;16;0
2020-01-19 15:45:00;53;25;18;9;46;14;0
2020-01-19 16:00:00;48;22;15;12;38;8;0
2020-01-19 16:15:00;35;19;20;6;52;24;0
2020-01-19 16:30:00;35;24;18;12;38;12;0
2020-01-19 16:45:00;49;15;8;11;41;19;0
2020-01-19 17:00:00;53;25;15;14;29;12;0
2020-01-19 17:15:00;46;17;12;13;51;16;0
2020-01-19 17:30:00;53;27;23;5;44;18;0
2020-01-19 17:45:00;57;32;21;15;48;23;0
2020-01-19 18:00:00;49;23;16;12;43;19;0
2020-01-19 18:15:00;61;25;19;10;43;14;0
2020-01-19 18:30:00;46;26;17;10;31;18;0
2020-01-19 18:45:00;39;25;15;5;89;26;0
2020-01-19 19:00:00;53;25;18;12;77;26;0
2020-01-19 19:15:00;39;15;9;5;32;12;0
2020-01-19 19:30:00;22;13;10;4;40;12;0
2020-01-19 19:45:00;30;13;9;3;41;14;0
2020-01-19 20:00:00;27;10;4;4;25;2;0
2020-01-19 20:15:00;24;16;13;6;37;17;0
2020-01-19 20:30:00;25;10;5;2;30;10;0
2020-01-19 20:45:00;24;13;10;4;26;18;0
2020-01-19 21:00:00;19;16;9;3;17;13;0
2020-01-19 21:15:00;21;10;4;2;30;15;0
2020-01-19 21:30:00;22;10;7;2;24;8;0
2020-01-19 21:45:00;18;9;3;3;29;7;0
2020-01-19 22:00:00;13;10;6;6;25;12;0
2020-01-19 22:15:00;17;12;9;6;20;7;0
2020-01-19 22:30:00;13;8;8;4;17;7;0
2020-01-19 22:45:00;9;7;6;3;12;4;0
2020-01-19 23:00:00;6;7;4;4;9;3;0
2020-01-19 23:15:00;4;2;2;2;9;8;0
2020-01-19 23:30:00;8;5;2;2;7;5;0
2020-01-19 23:45:00;6;4;2;5;4;2;0
