DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-12-09 00:00:00;1;3;3;3;3;0;4;0;0;0;0;0
2019-12-09 00:15:00;1;2;3;0;1;1;7;0;0;0;0;0
2019-12-09 00:30:00;1;1;2;4;3;0;5;0;0;0;0;0
2019-12-09 00:45:00;2;4;4;2;0;0;5;0;1;0;0;0
2019-12-09 01:00:00;0;1;1;0;2;2;2;1;0;0;0;0
2019-12-09 01:15:00;0;4;3;1;1;1;5;0;0;0;0;0
2019-12-09 01:30:00;1;2;3;2;1;1;6;0;0;0;0;0
2019-12-09 01:45:00;0;0;0;0;1;0;2;0;0;0;0;0
2019-12-09 02:00:00;0;2;2;0;0;1;1;0;0;0;0;0
2019-12-09 02:15:00;0;1;2;0;0;0;3;0;0;0;0;0
2019-12-09 02:30:00;1;1;1;0;0;0;1;0;0;0;0;0
2019-12-09 02:45:00;0;1;1;1;1;0;2;0;0;0;0;0
2019-12-09 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-09 03:15:00;0;0;0;0;0;2;2;0;0;0;0;0
2019-12-09 03:30:00;1;1;2;1;2;0;1;0;1;0;0;0
2019-12-09 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-09 04:00:00;0;0;1;0;0;0;1;0;0;0;0;0
2019-12-09 04:15:00;0;0;0;0;0;0;1;0;0;0;0;0
2019-12-09 04:30:00;0;1;2;0;0;0;4;0;0;0;0;0
2019-12-09 04:45:00;3;5;6;0;0;0;5;0;0;1;0;0
2019-12-09 05:00:00;1;5;4;0;0;2;13;0;0;0;0;0
2019-12-09 05:15:00;5;5;8;1;3;6;38;0;0;4;0;0
2019-12-09 05:30:00;12;11;15;1;1;4;31;0;0;0;254;0
2019-12-09 05:45:00;13;14;20;0;0;4;29;0;1;0;0;0
2019-12-09 06:00:00;22;14;28;0;2;6;34;0;1;1;0;0
2019-12-09 06:15:00;14;11;13;1;0;4;32;0;1;1;0;0
2019-12-09 06:30:00;13;17;24;0;0;11;49;1;1;2;0;0
2019-12-09 06:45:00;22;25;35;2;6;11;56;0;2;1;0;0
2019-12-09 07:00:00;29;30;38;2;0;11;59;1;2;3;0;0
2019-12-09 07:15:00;41;28;36;0;1;13;48;255;4;5;0;0
2019-12-09 07:30:00;68;43;62;0;4;10;52;3;0;0;0;0
2019-12-09 07:45:00;47;55;56;1;3;19;67;1;3;4;0;4
2019-12-09 08:00:00;45;42;48;1;4;13;53;260;4;3;0;0
2019-12-09 08:15:00;55;62;62;3;6;15;52;7;9;0;0;0
2019-12-09 08:30:00;64;51;60;0;9;13;48;255;9;1;0;3
2019-12-09 08:45:00;55;61;66;7;8;17;50;511;9;2;0;0
2019-12-09 09:00:00;73;83;89;7;13;20;50;5;16;1;0;0
2019-12-09 09:15:00;79;100;95;7;16;16;42;260;8;0;0;0
2019-12-09 09:30:00;73;77;87;6;21;19;44;16;18;0;0;1
2019-12-09 09:45:00;89;85;95;9;19;28;63;17;22;0;0;0
2019-12-09 10:00:00;73;84;85;13;29;32;68;25;24;0;0;3
2019-12-09 10:15:00;93;88;99;22;31;31;74;20;28;2;0;1
2019-12-09 10:30:00;85;81;71;16;26;39;78;46;32;0;0;0
2019-12-09 10:45:00;89;82;73;19;29;37;88;23;32;0;0;1
2019-12-09 11:00:00;62;90;88;21;19;30;89;18;30;1;0;1
2019-12-09 11:15:00;72;72;73;31;24;52;98;15;30;0;0;2
2019-12-09 11:30:00;84;83;77;30;35;47;101;11;29;0;0;1
2019-12-09 11:45:00;81;92;82;39;30;57;101;14;22;1;0;1
2019-12-09 12:00:00;93;90;94;36;25;40;102;21;29;0;0;2
2019-12-09 12:15:00;61;72;86;28;21;49;107;36;26;2;0;4
2019-12-09 12:30:00;66;60;71;29;27;53;117;17;22;1;0;2
2019-12-09 12:45:00;52;64;68;36;28;62;120;25;29;0;0;2
2019-12-09 13:00:00;50;55;61;39;30;47;115;16;21;1;0;2
2019-12-09 13:15:00;57;74;92;24;27;46;105;79;25;1;0;3
2019-12-09 13:30:00;65;72;63;32;27;47;92;18;23;2;0;2
2019-12-09 13:45:00;67;71;71;26;22;50;99;3;15;1;0;3
2019-12-09 14:00:00;92;95;106;28;32;39;101;17;25;2;0;0
2019-12-09 14:15:00;97;90;82;22;27;35;86;13;20;2;0;2
2019-12-09 14:30:00;101;81;95;30;26;39;80;23;31;0;0;1
2019-12-09 14:45:00;87;81;77;28;28;27;78;32;27;1;0;0
2019-12-09 15:00:00;99;68;72;26;27;38;69;28;28;0;0;8
2019-12-09 15:15:00;89;89;96;23;24;44;85;23;35;1;0;4
2019-12-09 15:30:00;100;96;97;29;27;41;95;17;20;1;0;0
2019-12-09 15:45:00;88;85;82;32;29;37;78;30;31;0;0;5
2019-12-09 16:00:00;104;100;108;32;24;47;92;9;32;1;0;6
2019-12-09 16:15:00;123;111;109;23;30;32;86;279;33;1;0;0
2019-12-09 16:30:00;110;91;102;35;27;61;118;13;23;1;0;3
2019-12-09 16:45:00;133;96;95;35;35;48;97;32;34;1;0;0
2019-12-09 17:00:00;107;110;100;50;33;59;88;28;32;2;0;0
2019-12-09 17:15:00;128;107;117;41;22;52;89;45;36;0;0;3
