DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-03-09 00:00:00;4;3;0;0;0;0;0;0
2020-03-09 00:15:00;5;4;0;1;0;0;0;0
2020-03-09 00:30:00;4;1;1;1;0;0;0;0
2020-03-09 00:45:00;4;2;1;1;0;0;0;0
2020-03-09 01:00:00;0;2;0;0;0;0;0;0
2020-03-09 01:15:00;3;2;1;1;0;0;0;0
2020-03-09 01:30:00;5;1;0;2;0;0;0;0
2020-03-09 01:45:00;2;3;0;0;0;0;0;0
2020-03-09 02:00:00;0;5;1;0;0;0;0;0
2020-03-09 02:15:00;2;0;2;1;0;0;0;0
2020-03-09 02:30:00;4;1;0;1;0;0;0;0
2020-03-09 02:45:00;3;3;1;2;0;0;0;0
2020-03-09 03:00:00;1;0;2;1;0;0;0;0
2020-03-09 03:15:00;0;2;0;0;0;0;0;0
2020-03-09 03:30:00;0;3;4;3;0;0;0;0
2020-03-09 03:45:00;2;3;0;0;0;0;0;0
2020-03-09 04:00:00;4;3;1;1;0;0;0;0
2020-03-09 04:15:00;4;2;1;3;0;0;0;0
2020-03-09 04:30:00;5;7;0;1;0;0;0;0
2020-03-09 04:45:00;11;7;0;0;0;0;0;0
2020-03-09 05:00:00;12;10;1;1;0;0;0;0
2020-03-09 05:15:00;19;14;1;1;0;0;0;0
2020-03-09 05:30:00;23;13;1;1;0;0;0;0
2020-03-09 05:45:00;36;32;0;1;0;0;0;0
2020-03-09 06:00:00;33;39;3;2;0;0;0;0
2020-03-09 06:15:00;59;34;1;2;0;0;0;0
2020-03-09 06:30:00;85;38;5;3;0;0;0;0
2020-03-09 06:45:00;54;41;3;2;0;0;0;0
2020-03-09 07:00:00;66;35;3;2;0;0;0;0
2020-03-09 07:15:00;82;85;6;4;0;0;3;4
2020-03-09 07:30:00;115;96;1;1;0;0;0;0
2020-03-09 07:45:00;129;53;4;2;0;0;1;11
2020-03-09 08:00:00;83;62;3;5;0;0;0;0
2020-03-09 08:15:00;92;59;2;4;0;0;0;0
2020-03-09 08:30:00;72;43;2;0;0;0;7;0
2020-03-09 08:45:00;64;64;3;2;0;0;2;0
2020-03-09 09:00:00;55;36;2;2;0;0;0;0
2020-03-09 09:15:00;45;55;4;6;0;0;0;0
2020-03-09 09:30:00;50;48;2;3;0;0;2;0
2020-03-09 09:45:00;43;41;2;0;0;0;0;0
2020-03-09 10:00:00;62;39;3;5;0;0;0;0
2020-03-09 10:15:00;56;44;1;1;0;0;0;0
2020-03-09 10:30:00;66;50;2;0;0;0;0;0
2020-03-09 10:45:00;45;45;3;3;0;0;0;0
2020-03-09 11:00:00;56;35;2;1;0;0;0;0
2020-03-09 11:15:00;53;32;0;0;0;0;0;1
2020-03-09 11:30:00;71;49;2;0;0;0;2;0
2020-03-09 11:45:00;79;51;5;2;0;0;0;0
2020-03-09 12:00:00;73;47;1;2;0;0;0;0
2020-03-09 12:15:00;73;55;2;1;0;0;0;0
2020-03-09 12:30:00;53;63;0;0;0;0;3;0
2020-03-09 12:45:00;80;47;2;1;0;0;0;0
2020-03-09 13:00:00;77;45;3;6;0;0;0;0
2020-03-09 13:15:00;80;55;1;3;0;0;0;0
2020-03-09 13:30:00;73;43;0;0;0;0;0;0
2020-03-09 13:45:00;72;48;1;1;0;0;2;0
2020-03-09 14:00:00;60;53;2;1;0;0;2;0
2020-03-09 14:15:00;63;63;3;4;0;0;4;1
2020-03-09 14:30:00;57;47;1;0;0;0;0;0
2020-03-09 14:45:00;40;61;1;1;0;0;0;0
2020-03-09 15:00:00;74;64;1;1;0;0;0;0
2020-03-09 15:15:00;71;54;3;0;0;0;0;0
2020-03-09 15:30:00;56;58;5;4;0;0;1;0
2020-03-09 15:45:00;87;69;5;3;0;0;3;19
2020-03-09 16:00:00;78;68;5;6;0;0;6;3
2020-03-09 16:15:00;71;51;2;3;0;0;1;0
2020-03-09 16:30:00;65;54;2;3;0;0;0;0
2020-03-09 16:45:00;62;80;4;3;0;0;0;0
2020-03-09 17:00:00;62;69;2;0;0;0;1;0
2020-03-09 17:15:00;69;54;7;7;0;0;2;0
2020-03-09 17:30:00;73;52;2;5;0;0;0;0
2020-03-09 17:45:00;69;67;7;2;0;0;0;0
2020-03-09 18:00:00;58;63;3;2;0;0;1;0
2020-03-09 18:15:00;59;53;1;3;0;0;1;0
2020-03-09 18:30:00;46;33;2;0;0;0;0;0
2020-03-09 18:45:00;42;45;2;0;0;0;0;0
2020-03-09 19:00:00;38;38;2;2;0;0;0;0
2020-03-09 19:15:00;35;40;2;3;0;0;0;0
2020-03-09 19:30:00;29;29;2;0;0;0;0;0
2020-03-09 19:45:00;21;23;0;0;0;0;0;0
2020-03-09 20:00:00;32;25;1;2;0;0;0;0
2020-03-09 20:15:00;24;20;1;2;0;0;0;0
2020-03-09 20:30:00;17;15;1;1;0;0;0;0
2020-03-09 20:45:00;24;20;1;0;0;0;0;0
2020-03-09 21:00:00;16;18;0;1;0;0;0;0
2020-03-09 21:15:00;16;8;1;1;0;0;0;0
2020-03-09 21:30:00;20;7;1;0;0;0;0;0
2020-03-09 21:45:00;16;13;3;0;0;0;0;0
2020-03-09 22:00:00;12;26;1;1;0;0;0;0
2020-03-09 22:15:00;8;13;0;2;0;0;0;0
2020-03-09 22:30:00;4;9;2;2;0;0;0;0
2020-03-09 22:45:00;6;10;1;0;0;0;0;0
2020-03-09 23:00:00;11;6;1;1;0;0;0;0
2020-03-09 23:15:00;4;10;2;2;0;0;0;0
2020-03-09 23:30:00;0;11;1;3;0;0;0;0
2020-03-09 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
