DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-07-21 00:00:00;3;3;3;1;2;0;8;6
2020-07-21 00:15:00;4;7;5;1;1;0;4;2
2020-07-21 00:30:00;6;3;3;1;4;0;7;4
2020-07-21 00:45:00;3;5;5;1;3;0;3;1
2020-07-21 01:00:00;2;5;5;2;1;0;3;1
2020-07-21 01:15:00;2;4;4;0;1;0;4;1
2020-07-21 01:30:00;4;7;7;0;1;0;5;3
2020-07-21 01:45:00;4;7;6;1;1;0;3;2
2020-07-21 02:00:00;4;6;6;1;1;0;3;2
2020-07-21 02:15:00;1;2;2;1;2;0;0;3
2020-07-21 02:30:00;2;4;4;2;2;0;3;1
2020-07-21 02:45:00;1;6;6;2;2;0;1;1
2020-07-21 03:00:00;1;2;2;0;1;0;5;3
2020-07-21 03:15:00;4;6;5;1;2;0;0;1
2020-07-21 03:30:00;4;2;2;1;1;0;0;0
2020-07-21 03:45:00;2;1;2;0;2;0;1;2
2020-07-21 04:00:00;3;4;3;3;5;0;2;3
2020-07-21 04:15:00;5;5;6;1;1;0;4;4
2020-07-21 04:30:00;2;12;12;2;4;0;5;1
2020-07-21 04:45:00;3;15;15;7;10;0;6;3
2020-07-21 05:00:00;18;39;42;9;16;0;20;12
2020-07-21 05:15:00;64;91;94;6;12;0;29;8
2020-07-21 05:30:00;59;89;88;11;18;0;48;14
2020-07-21 05:45:00;60;67;67;33;36;0;52;35
2020-07-21 06:00:00;42;46;48;23;34;0;46;38
2020-07-21 06:15:00;68;69;64;25;48;0;38;22
2020-07-21 06:30:00;102;90;89;9;22;0;46;25
2020-07-21 06:45:00;88;79;76;13;18;0;59;31
2020-07-21 07:00:00;90;87;89;5;12;0;51;33
2020-07-21 07:15:00;110;90;89;8;21;0;62;47
2020-07-21 07:30:00;175;111;106;19;39;0;70;58
2020-07-21 07:45:00;141;95;95;21;29;0;82;58
2020-07-21 08:00:00;152;97;100;15;32;0;71;53
2020-07-21 08:15:00;100;83;85;19;33;0;81;48
2020-07-21 08:30:00;110;86;84;15;51;0;63;37
2020-07-21 08:45:00;84;75;73;11;23;0;69;47
2020-07-21 09:00:00;72;74;69;16;18;0;61;38
2020-07-21 09:15:00;69;57;55;15;28;0;56;35
2020-07-21 09:30:00;64;65;64;22;30;0;69;49
2020-07-21 09:45:00;68;50;51;16;20;0;57;49
