DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-08-29 00:00:00;11;9;4;4;25;7;9;14;7;21;14;7;21;0
2020-08-29 00:15:00;21;6;7;5;38;16;28;20;10;30;20;10;30;0
2020-08-29 00:30:00;20;5;3;0;27;10;17;20;10;30;20;10;30;0
2020-08-29 00:45:00;14;6;9;0;27;9;12;20;10;30;20;10;30;0
2020-08-29 01:00:00;14;6;5;1;21;6;8;24;12;35;24;12;35;0
2020-08-29 01:15:00;15;4;2;2;25;6;9;26;13;39;26;13;39;0
2020-08-29 01:30:00;11;6;5;0;17;7;7;24;12;36;24;12;36;0
2020-08-29 01:45:00;7;7;4;0;25;6;6;26;13;39;26;13;39;0
2020-08-29 02:00:00;6;2;4;0;23;4;5;26;13;39;26;13;39;0
2020-08-29 02:15:00;7;0;3;0;10;2;1;26;13;39;26;13;39;0
2020-08-29 02:30:00;3;4;5;1;19;6;5;26;13;39;26;13;39;0
2020-08-29 02:45:00;4;5;1;2;12;9;2;26;13;39;26;13;39;0
2020-08-29 03:00:00;6;7;4;1;14;7;4;26;13;39;26;13;39;0
2020-08-29 03:15:00;4;5;1;0;9;5;2;24;12;36;24;12;36;0
2020-08-29 03:30:00;7;2;0;0;12;7;6;26;13;39;26;13;39;0
2020-08-29 03:45:00;4;3;4;0;5;1;3;26;13;39;26;13;39;0
2020-08-29 04:00:00;2;3;0;2;12;3;1;26;13;39;26;13;39;0
2020-08-29 04:15:00;2;3;6;4;15;6;4;26;13;39;26;13;39;0
2020-08-29 04:30:00;1;3;3;1;9;2;1;26;13;39;26;13;39;0
2020-08-29 04:45:00;3;1;2;2;9;5;0;26;13;39;26;13;39;0
2020-08-29 05:00:00;4;9;5;0;18;3;1;18;9;27;18;9;27;0
2020-08-29 05:15:00;6;8;7;3;20;2;6;20;10;30;20;10;30;0
2020-08-29 05:30:00;18;9;17;10;30;6;10;20;10;30;20;10;30;0
2020-08-29 05:45:00;19;3;10;5;48;11;24;20;10;30;20;10;30;0
2020-08-29 06:00:00;14;8;1;2;44;7;33;20;10;30;20;10;30;0
2020-08-29 06:15:00;11;13;10;7;49;10;18;20;10;30;20;10;30;0
2020-08-29 06:30:00;31;17;12;6;34;10;15;20;10;30;20;10;30;0
2020-08-29 06:45:00;18;18;15;4;31;11;19;21;11;31;21;11;31;0
2020-08-29 07:00:00;15;8;9;5;27;5;16;20;10;29;20;10;29;0
2020-08-29 07:15:00;22;23;13;5;36;10;9;20;10;31;20;10;30;0
2020-08-29 07:30:00;28;22;17;8;32;11;22;20;10;29;20;10;30;0
2020-08-29 07:45:00;31;33;24;8;43;17;17;20;10;30;20;10;30;0
2020-08-29 08:00:00;30;29;15;11;43;12;22;20;10;31;20;10;31;0
2020-08-29 08:15:00;30;36;20;13;37;10;25;20;10;30;20;10;30;0
2020-08-29 08:30:00;44;45;24;20;59;23;32;20;10;30;20;10;30;0
2020-08-29 08:45:00;54;55;32;18;90;34;36;20;10;30;20;10;30;0
2020-08-29 09:00:00;51;45;46;24;62;23;36;20;10;29;20;10;29;0
2020-08-29 09:15:00;60;53;35;24;85;33;38;20;10;31;20;10;31;0
2020-08-29 09:30:00;86;73;43;31;84;27;42;20;10;30;20;10;30;0
2020-08-29 09:45:00;71;73;46;25;94;40;52;20;10;29;20;10;29;0
2020-08-29 10:00:00;80;67;43;32;86;41;66;20;10;30;20;10;30;0
2020-08-29 10:15:00;69;67;46;36;102;44;41;20;10;31;20;10;31;0
2020-08-29 10:30:00;78;53;50;28;118;62;64;20;10;30;20;10;30;0
2020-08-29 10:45:00;89;73;50;40;99;53;64;20;10;30;20;10;30;0
