DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-02-21 00:00:00;11;8;2;3;0;13;8;2;1;4;0
2020-02-21 00:15:00;8;7;3;4;1;12;2;1;0;12;5
2020-02-21 00:30:00;14;12;9;7;3;10;11;1;1;5;2
2020-02-21 00:45:00;6;3;2;4;1;5;7;1;3;8;0
2020-02-21 01:00:00;13;10;5;2;1;6;8;3;1;4;0
2020-02-21 01:15:00;9;5;2;2;1;5;2;1;1;4;1
2020-02-21 01:30:00;10;6;1;3;2;4;6;2;2;4;0
2020-02-21 01:45:00;9;6;2;5;2;4;3;1;1;2;0
2020-02-21 02:00:00;8;7;3;5;2;5;4;0;2;5;2
2020-02-21 02:15:00;4;5;2;2;1;11;6;1;1;3;1
2020-02-21 02:30:00;13;10;2;2;3;6;6;0;1;3;0
2020-02-21 02:45:00;5;9;3;4;3;3;2;0;0;2;0
2020-02-21 03:00:00;6;4;0;4;3;15;8;0;1;2;2
2020-02-21 03:15:00;8;6;2;3;2;8;7;1;2;7;1
2020-02-21 03:30:00;10;11;2;4;3;13;9;1;2;7;1
2020-02-21 03:45:00;10;6;2;3;3;9;8;1;2;3;0
2020-02-21 04:00:00;11;9;2;6;4;12;6;1;0;2;1
2020-02-21 04:15:00;11;15;3;3;2;13;8;0;0;0;0
2020-02-21 04:30:00;8;15;4;2;4;23;6;2;5;5;0
2020-02-21 04:45:00;14;9;2;12;7;27;14;4;8;6;5
2020-02-21 05:00:00;25;19;4;9;7;92;59;4;4;9;5
2020-02-21 05:15:00;36;26;8;29;19;114;114;4;4;23;15
2020-02-21 05:30:00;56;57;22;47;10;105;112;3;4;19;10
2020-02-21 05:45:00;85;97;26;28;15;117;121;5;9;15;5
2020-02-21 06:00:00;92;102;22;45;29;110;112;3;7;19;3
2020-02-21 06:15:00;69;69;24;27;15;112;129;7;15;33;13
2020-02-21 06:30:00;60;66;18;51;20;121;157;13;27;44;13
2020-02-21 06:45:00;70;61;19;55;20;123;117;27;22;38;9
2020-02-21 07:00:00;63;64;17;56;17;109;144;18;16;37;12
2020-02-21 07:15:00;68;70;17;89;31;114;136;28;19;41;15
2020-02-21 07:30:00;71;77;22;74;22;132;145;36;19;36;5
2020-02-21 07:45:00;88;92;22;78;27;106;116;30;34;43;16
2020-02-21 08:00:00;65;73;17;59;24;94;110;24;24;39;14
2020-02-21 08:15:00;71;68;14;65;20;109;100;14;27;46;20
2020-02-21 08:30:00;72;64;16;73;32;91;102;19;21;46;20
2020-02-21 08:45:00;58;63;21;66;15;86;95;23;26;40;17
2020-02-21 09:00:00;67;66;13;60;13;72;78;23;26;43;17
2020-02-21 09:15:00;73;71;21;52;20;76;73;26;28;47;23
2020-02-21 09:30:00;72;71;19;68;20;66;75;27;22;40;13
2020-02-21 09:45:00;77;67;17;59;14;73;96;34;37;48;24
2020-02-21 10:00:00;78;49;24;60;13;68;81;37;23;50;22
2020-02-21 10:15:00;76;81;23;65;18;73;69;29;23;46;21
2020-02-21 10:30:00;86;81;25;75;32;77;77;29;31;54;15
2020-02-21 10:45:00;84;81;28;54;18;69;78;29;26;69;29
2020-02-21 11:00:00;84;93;29;62;19;66;79;27;37;64;22
2020-02-21 11:15:00;69;71;20;45;21;57;73;21;31;54;23
2020-02-21 11:30:00;97;100;24;50;21;69;70;24;33;63;33
2020-02-21 11:45:00;87;108;25;56;15;72;73;23;41;62;28
2020-02-21 12:00:00;108;126;32;48;29;67;64;19;43;67;23
2020-02-21 12:15:00;110;141;25;61;20;76;80;38;40;63;26
2020-02-21 12:30:00;121;143;33;58;32;82;69;29;39;64;19
2020-02-21 12:45:00;110;150;30;77;28;83;76;17;28;81;17
2020-02-21 13:00:00;111;143;25;52;16;93;92;20;32;68;18
2020-02-21 13:15:00;137;151;37;57;15;121;117;28;37;77;29
2020-02-21 13:30:00;128;157;26;66;25;108;101;33;37;62;20
2020-02-21 13:45:00;137;172;36;65;25;101;116;24;35;71;27
2020-02-21 14:00:00;146;178;37;79;28;87;77;19;33;65;21
2020-02-21 14:15:00;165;179;39;66;18;83;73;24;32;59;23
2020-02-21 14:30:00;159;185;37;70;31;73;76;29;46;69;18
2020-02-21 14:45:00;168;191;36;72;30;89;79;26;46;68;23
2020-02-21 15:00:00;175;195;38;65;23;85;79;22;40;68;25
2020-02-21 15:15:00;169;197;31;77;18;76;62;26;37;72;22
2020-02-21 15:30:00;146;188;31;74;30;95;81;30;35;59;22
2020-02-21 15:45:00;134;175;29;63;27;83;81;27;44;60;28
2020-02-21 16:00:00;122;141;32;57;22;82;79;23;44;73;18
2020-02-21 16:15:00;133;162;28;78;29;80;73;31;34;74;27
2020-02-21 16:30:00;135;147;33;68;25;88;84;28;34;63;17
2020-02-21 16:45:00;135;148;33;56;22;83;82;28;33;61;30
