DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-02-06 00:00:00;13;4;1;7;8;12;12;5;11;0;0;1
2020-02-06 00:15:00;16;6;2;8;19;15;13;15;11;1;0;1
2020-02-06 00:30:00;6;4;0;9;16;9;6;11;7;0;0;0
2020-02-06 00:45:00;9;5;3;3;5;8;7;5;5;0;0;1
2020-02-06 01:00:00;12;5;0;3;2;6;11;0;5;0;0;0
2020-02-06 01:15:00;8;6;2;2;5;3;8;3;3;0;0;0
2020-02-06 01:30:00;6;4;2;2;5;9;7;4;3;0;0;0
2020-02-06 01:45:00;9;3;2;4;2;3;8;1;1;1;0;0
2020-02-06 02:00:00;13;7;0;2;1;4;9;1;3;0;0;0
2020-02-06 02:15:00;10;5;1;7;1;0;5;1;0;0;0;0
2020-02-06 02:30:00;12;12;0;1;2;4;11;1;1;0;0;0
2020-02-06 02:45:00;9;5;2;2;2;7;8;3;3;0;0;0
2020-02-06 03:00:00;4;2;0;0;4;7;1;5;5;0;0;0
2020-02-06 03:15:00;5;2;0;3;3;12;5;2;7;1;1;0
2020-02-06 03:30:00;11;7;0;8;3;4;11;5;5;2;0;1
2020-02-06 03:45:00;15;9;0;4;8;11;4;7;9;2;0;0
2020-02-06 04:00:00;13;4;0;2;3;9;0;3;7;2;0;0
2020-02-06 04:15:00;26;8;1;3;12;6;0;11;8;0;0;0
2020-02-06 04:30:00;22;6;0;2;12;18;0;14;17;0;1;1
2020-02-06 04:45:00;26;13;5;3;22;28;0;26;28;1;0;0
2020-02-06 05:00:00;55;23;0;4;41;52;0;45;43;1;0;4
2020-02-06 05:15:00;60;25;2;4;73;94;0;86;79;5;0;4
2020-02-06 05:30:00;100;20;5;8;66;97;0;83;81;6;0;4
2020-02-06 05:45:00;140;27;8;8;70;96;0;88;88;3;0;2
2020-02-06 06:00:00;207;50;2;8;57;92;0;73;89;1;0;5
2020-02-06 06:15:00;208;50;7;15;64;114;0;102;103;2;0;4
2020-02-06 06:30:00;189;37;9;17;101;143;0;117;152;2;0;15
2020-02-06 06:45:00;190;41;10;10;89;151;0;118;115;2;0;12
2020-02-06 07:00:00;185;38;15;21;135;197;0;142;156;5;1;18
2020-02-06 07:15:00;220;46;21;26;155;242;0;162;204;2;0;16
2020-02-06 07:30:00;226;47;32;27;125;188;0;143;177;4;2;20
2020-02-06 07:45:00;201;49;20;37;136;216;0;124;99;7;2;13
2020-02-06 08:00:00;211;47;16;30;35;62;0;103;174;6;0;13
2020-02-06 08:15:00;175;50;18;24;119;115;0;101;141;3;0;10
2020-02-06 08:30:00;205;54;17;25;120;122;108;90;111;2;1;3
