DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-03-19 00:00:00;1;2;6;0;4;4;2;0;3;5;0;0;0;0
2020-03-19 00:15:00;3;5;6;0;6;3;4;2;4;4;0;0;0;0
2020-03-19 00:30:00;2;4;14;1;1;1;1;2;2;3;0;0;0;0
2020-03-19 00:45:00;2;4;5;0;3;3;2;0;1;2;0;0;0;0
2020-03-19 01:00:00;2;3;7;1;3;3;2;1;3;4;0;0;0;0
2020-03-19 01:15:00;3;2;4;0;2;1;1;0;3;9;0;0;0;0
2020-03-19 01:30:00;1;0;5;0;3;3;1;0;0;2;0;0;0;0
2020-03-19 01:45:00;1;2;0;0;3;4;2;0;1;1;0;0;0;0
2020-03-19 02:00:00;0;2;2;1;7;5;1;1;3;6;0;0;0;0
2020-03-19 02:15:00;0;1;1;0;8;3;0;0;1;3;0;0;0;0
2020-03-19 02:30:00;2;1;1;0;4;3;1;2;3;3;0;0;0;0
2020-03-19 02:45:00;0;3;1;0;3;3;0;0;1;3;0;0;0;0
2020-03-19 03:00:00;2;0;3;0;3;5;0;0;2;4;0;0;0;0
2020-03-19 03:15:00;1;1;3;0;2;1;0;0;2;4;0;0;0;0
2020-03-19 03:30:00;2;0;2;0;3;3;1;0;0;2;0;0;0;0
2020-03-19 03:45:00;1;3;3;1;3;1;0;0;2;4;0;0;0;0
2020-03-19 04:00:00;2;0;10;2;4;1;1;0;3;4;0;0;0;0
2020-03-19 04:15:00;5;3;9;2;6;4;1;1;3;1;0;0;0;0
2020-03-19 04:30:00;6;7;16;1;7;6;1;0;3;4;0;0;0;0
2020-03-19 04:45:00;14;18;5;1;7;7;1;1;6;13;0;0;0;0
2020-03-19 05:00:00;33;32;16;4;10;5;2;2;7;7;0;0;0;0
2020-03-19 05:15:00;70;85;33;10;13;11;8;4;8;18;0;0;0;0
2020-03-19 05:30:00;72;49;47;26;22;19;15;7;14;13;0;0;0;0
2020-03-19 05:45:00;76;61;38;29;28;21;20;7;42;49;0;0;0;0
2020-03-19 06:00:00;46;30;40;21;27;22;25;7;46;52;0;0;0;0
