DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2020-12-24 00:00:00;4;1;0;0;0;2;2;0;1;0;0;0;0;0;0;0;0
2020-12-24 00:15:00;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 00:30:00;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0
2020-12-24 00:45:00;2;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0
2020-12-24 01:00:00;2;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
2020-12-24 01:15:00;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2020-12-24 01:30:00;1;0;1;1;0;0;1;2;1;0;0;0;0;0;0;0;0
2020-12-24 01:45:00;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0
2020-12-24 02:00:00;1;1;0;0;0;1;0;3;0;1;0;0;0;0;0;0;0
2020-12-24 02:15:00;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-24 02:30:00;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-24 02:45:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 03:00:00;2;2;0;1;1;1;0;0;2;3;0;0;0;0;0;0;0
2020-12-24 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 03:30:00;0;0;0;1;0;0;1;3;1;1;0;0;0;0;0;0;0
2020-12-24 03:45:00;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-12-24 04:00:00;0;1;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0
2020-12-24 04:15:00;1;0;2;3;2;0;0;4;2;3;0;0;0;0;0;0;0
2020-12-24 04:30:00;3;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0
2020-12-24 04:45:00;0;2;2;0;0;1;3;4;3;2;0;0;0;0;0;0;0
2020-12-24 05:00:00;2;3;1;4;1;1;1;4;7;6;0;0;0;0;0;0;0
2020-12-24 05:15:00;6;5;2;2;0;1;0;3;4;2;0;0;0;0;0;0;0
2020-12-24 05:30:00;5;2;2;3;4;1;4;5;3;9;0;0;0;0;0;0;0
2020-12-24 05:45:00;3;2;3;3;1;1;1;3;9;3;0;0;0;0;0;0;0
2020-12-24 06:00:00;6;4;2;3;1;3;4;5;8;7;0;0;0;0;0;0;0
2020-12-24 06:15:00;5;1;4;2;2;2;3;8;11;3;0;0;0;0;0;0;0
2020-12-24 06:30:00;11;3;4;2;1;6;2;5;5;2;0;0;0;0;0;0;0
2020-12-24 06:45:00;3;2;5;4;3;2;2;4;6;7;0;0;0;0;0;0;0
2020-12-24 07:00:00;6;3;4;4;2;7;1;5;8;5;0;0;0;0;0;0;0
2020-12-24 07:15:00;8;4;3;2;2;1;3;17;6;10;0;0;0;0;0;0;0
2020-12-24 07:30:00;4;8;3;7;1;0;8;8;6;6;0;0;0;0;0;0;0
2020-12-24 07:45:00;3;2;4;0;2;3;4;6;5;5;0;0;0;0;0;0;0
2020-12-24 08:00:00;8;8;6;5;2;5;5;7;8;5;0;0;0;0;0;0;0
2020-12-24 08:15:00;9;9;2;5;7;1;5;10;6;7;0;0;0;0;0;0;0
2020-12-24 08:30:00;9;10;6;9;4;7;17;10;14;11;0;0;0;0;0;0;0
2020-12-24 08:45:00;9;8;5;11;6;5;7;7;15;8;0;0;1;0;0;0;0
2020-12-24 09:00:00;27;16;8;9;13;10;9;15;12;9;0;0;1;0;0;0;0
2020-12-24 09:15:00;7;17;10;15;11;7;16;9;22;16;0;0;0;0;0;3;0
2020-12-24 09:30:00;16;21;13;13;8;5;10;16;35;22;0;0;0;0;0;0;0
2020-12-24 09:45:00;19;27;13;11;13;15;17;18;23;19;0;0;0;0;1;0;0
2020-12-24 10:00:00;20;35;17;17;9;6;15;14;17;19;0;1;0;0;2;0;0
2020-12-24 10:15:00;25;24;13;18;9;8;25;24;25;20;0;0;3;0;0;0;0
2020-12-24 10:30:00;27;27;18;11;11;22;19;21;21;17;0;0;0;0;0;0;0
2020-12-24 10:45:00;39;20;13;14;6;6;31;25;26;32;0;0;2;0;0;1;0
2020-12-24 11:00:00;29;21;16;14;14;14;21;11;18;17;1;5;0;7;1;2;0
2020-12-24 11:15:00;33;19;18;13;9;13;18;23;30;28;0;0;6;0;0;0;0
2020-12-24 11:30:00;30;38;17;13;11;10;22;31;23;30;0;0;0;0;0;3;0
2020-12-24 11:45:00;24;33;22;21;21;16;25;24;24;34;0;0;0;0;0;0;0
2020-12-24 12:00:00;36;32;17;28;12;17;30;26;27;25;0;0;1;0;0;0;2
2020-12-24 12:15:00;27;22;18;18;9;8;23;23;24;23;0;0;1;0;0;0;0
