DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2019-09-05 00:00:00;6;6;2;2;5;4;0;7
2019-09-05 00:15:00;10;4;4;3;4;5;0;3
2019-09-05 00:30:00;9;2;1;4;3;4;0;1
2019-09-05 00:45:00;1;9;9;3;2;3;0;1
2019-09-05 01:00:00;4;5;2;4;3;4;0;2
2019-09-05 01:15:00;3;0;0;3;6;2;0;0
2019-09-05 01:30:00;2;5;2;3;4;2;0;0
2019-09-05 01:45:00;3;2;1;1;2;0;0;0
2019-09-05 02:00:00;2;0;0;1;1;2;0;2
2019-09-05 02:15:00;2;2;0;0;0;0;0;1
2019-09-05 02:30:00;4;3;2;2;3;1;0;1
2019-09-05 02:45:00;3;1;1;3;2;1;0;2
2019-09-05 03:00:00;1;1;1;0;3;0;0;2
2019-09-05 03:15:00;2;1;0;3;3;0;0;1
2019-09-05 03:30:00;3;3;3;2;3;0;0;0
2019-09-05 03:45:00;2;0;0;1;1;1;0;0
2019-09-05 04:00:00;3;3;1;3;2;3;0;0
2019-09-05 04:15:00;5;2;1;1;0;0;0;0
2019-09-05 04:30:00;8;6;3;2;1;6;0;4
2019-09-05 04:45:00;5;6;6;2;2;1;0;5
2019-09-05 05:00:00;14;13;24;9;7;6;0;1
2019-09-05 05:15:00;20;27;56;5;3;20;0;7
2019-09-05 05:30:00;26;38;68;12;11;32;0;18
2019-09-05 05:45:00;35;27;48;25;16;14;0;23
2019-09-05 06:00:00;22;20;50;27;42;16;0;17
2019-09-05 06:15:00;34;39;61;14;13;16;0;19
2019-09-05 06:30:00;46;32;89;17;14;31;0;30
2019-09-05 06:45:00;46;42;98;17;19;33;0;37
2019-09-05 07:00:00;51;50;90;14;14;25;0;41
2019-09-05 07:15:00;60;58;98;21;27;29;0;48
2019-09-05 07:30:00;53;57;105;27;21;50;0;57
2019-09-05 07:45:00;68;63;97;36;34;44;0;52
2019-09-05 08:00:00;50;49;79;28;39;47;0;54
2019-09-05 08:15:00;51;59;67;23;32;47;0;52
2019-09-05 08:30:00;53;45;65;25;28;35;0;30
2019-09-05 08:45:00;57;49;48;17;31;24;0;34
2019-09-05 09:00:00;51;49;35;20;42;32;0;31
