DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-01-31 00:00:00;3;0;0;0;0;0;0;0;0;0;3
2020-01-31 00:15:00;8;0;0;0;0;0;0;0;0;0;4
2020-01-31 00:30:00;6;0;0;0;0;0;0;0;0;0;3
2020-01-31 00:45:00;5;0;0;0;0;0;0;0;0;0;4
2020-01-31 01:00:00;4;2;0;0;0;0;0;0;0;0;5
2020-01-31 01:15:00;2;0;0;0;0;0;0;0;0;0;4
2020-01-31 01:30:00;5;0;0;0;0;0;0;0;0;0;5
2020-01-31 01:45:00;4;0;0;0;0;0;0;0;0;1;8
2020-01-31 02:00:00;4;0;0;0;0;0;0;0;0;0;7
2020-01-31 02:15:00;3;1;0;0;0;0;0;0;0;0;9
2020-01-31 02:30:00;1;0;0;0;0;0;0;0;0;0;4
2020-01-31 02:45:00;2;0;0;0;0;0;0;0;0;0;5
2020-01-31 03:00:00;1;2;0;0;0;0;0;0;0;0;4
2020-01-31 03:15:00;3;0;0;0;0;0;0;0;0;0;0
2020-01-31 03:30:00;7;1;0;0;0;0;0;0;0;0;4
2020-01-31 03:45:00;6;1;0;0;0;0;0;0;0;0;4
2020-01-31 04:00:00;0;0;0;0;0;0;0;0;0;0;3
2020-01-31 04:15:00;5;0;2;2;0;0;1;0;0;1;5
2020-01-31 04:30:00;9;6;1;1;0;1;0;1;0;2;9
2020-01-31 04:45:00;18;5;4;4;0;1;0;0;0;3;19
2020-01-31 05:00:00;32;14;15;17;0;0;0;0;2;7;54
2020-01-31 05:15:00;70;37;37;36;2;2;3;0;2;25;100
2020-01-31 05:30:00;89;37;53;55;2;4;2;2;2;61;59
2020-01-31 05:45:00;105;45;76;71;13;12;13;8;17;80;97
2020-01-31 06:00:00;73;16;65;67;11;8;11;7;12;68;61
2020-01-31 06:15:00;49;17;48;48;8;6;10;5;4;41;49
2020-01-31 06:30:00;66;22;52;49;9;5;9;2;5;39;51
2020-01-31 06:45:00;55;20;27;27;7;4;10;3;5;34;29
2020-01-31 07:00:00;57;26;31;31;12;2;11;1;6;27;50
2020-01-31 07:15:00;74;17;27;26;12;6;13;4;3;43;34
2020-01-31 07:30:00;74;16;23;25;10;9;11;7;6;20;50
2020-01-31 07:45:00;59;18;19;16;11;7;12;4;8;22;37
2020-01-31 08:00:00;67;23;10;10;14;3;15;3;8;23;47
2020-01-31 08:15:00;50;13;10;10;8;1;10;1;12;24;45
2020-01-31 08:30:00;54;17;6;6;10;5;12;5;4;8;28
2020-01-31 08:45:00;53;13;4;4;5;2;5;2;9;8;40
2020-01-31 09:00:00;64;18;2;3;9;3;8;3;6;9;38
2020-01-31 09:15:00;60;7;11;11;7;4;8;4;3;8;31
2020-01-31 09:30:00;58;10;4;4;8;2;8;2;8;7;37
2020-01-31 09:45:00;68;11;8;8;10;4;12;5;2;8;33
2020-01-31 10:00:00;44;8;9;9;12;5;13;5;4;9;41
2020-01-31 10:15:00;60;12;4;5;12;7;12;8;14;6;35
2020-01-31 10:30:00;49;12;2;2;9;4;9;4;6;4;39
2020-01-31 10:45:00;48;2;4;3;9;3;12;4;6;11;34
2020-01-31 11:00:00;47;4;7;8;18;8;18;8;12;6;45
2020-01-31 11:15:00;58;9;3;3;15;3;15;2;11;8;38
2020-01-31 11:30:00;45;12;7;7;17;6;20;6;12;10;55
2020-01-31 11:45:00;50;8;6;6;19;9;19;10;22;9;43
2020-01-31 12:00:00;78;20;5;5;62;52;65;52;68;6;50
2020-01-31 12:15:00;53;14;7;7;34;17;33;17;41;7;65
2020-01-31 12:30:00;53;10;9;9;36;15;37;13;31;8;64
2020-01-31 12:45:00;66;16;10;9;32;14;34;17;33;15;60
2020-01-31 13:00:00;75;21;5;6;26;22;29;21;28;7;62
2020-01-31 13:15:00;90;43;11;10;26;19;26;18;36;12;82
2020-01-31 13:30:00;69;25;8;8;30;22;32;22;31;13;84
2020-01-31 13:45:00;82;36;6;5;42;37;43;37;52;10;107
2020-01-31 14:00:00;126;41;12;12;66;60;68;57;50;10;87
2020-01-31 14:15:00;150;60;5;5;52;50;49;50;57;5;94
2020-01-31 14:30:00;128;49;5;4;45;35;49;34;29;7;96
2020-01-31 14:45:00;81;18;7;7;44;33;45;33;32;5;60
2020-01-31 15:00:00;71;14;4;4;52;33;55;33;43;9;74
2020-01-31 15:15:00;70;18;5;5;58;42;58;40;47;12;75
2020-01-31 15:30:00;76;21;3;3;49;33;50;33;30;9;76
2020-01-31 15:45:00;68;20;4;6;40;34;44;32;22;12;59
2020-01-31 16:00:00;67;13;9;7;36;18;36;18;25;9;71
2020-01-31 16:15:00;68;15;6;7;37;28;35;28;24;12;67
2020-01-31 16:30:00;53;13;2;2;42;17;43;17;17;8;63
2020-01-31 16:45:00;64;29;8;8;29;31;31;30;22;6;60
2020-01-31 17:00:00;55;14;2;2;24;13;23;12;15;8;63
2020-01-31 17:15:00;51;9;2;2;30;18;31;18;25;7;67
2020-01-31 17:30:00;67;7;1;1;23;12;24;13;14;6;48
2020-01-31 17:45:00;51;12;2;2;29;16;27;16;11;5;53
2020-01-31 18:00:00;53;4;7;7;17;8;17;8;11;7;50
2020-01-31 18:15:00;52;10;4;3;20;10;20;11;12;5;59
2020-01-31 18:30:00;45;8;2;2;6;6;6;5;5;2;46
2020-01-31 18:45:00;39;5;2;3;8;4;8;4;6;4;41
2020-01-31 19:00:00;39;3;1;1;8;0;8;0;4;2;39
2020-01-31 19:15:00;29;9;1;1;4;2;5;2;1;2;41
2020-01-31 19:30:00;42;9;0;0;9;1;9;1;1;2;30
2020-01-31 19:45:00;24;7;0;0;2;1;2;2;2;1;40
2020-01-31 20:00:00;20;1;0;0;5;0;5;0;0;2;31
2020-01-31 20:15:00;22;3;1;1;3;0;3;0;1;2;40
2020-01-31 20:30:00;14;1;2;2;3;0;3;0;1;1;31
2020-01-31 20:45:00;37;7;2;2;2;1;2;1;1;5;33
2020-01-31 21:00:00;50;24;4;5;1;0;2;1;1;2;64
2020-01-31 21:15:00;66;30;8;8;0;1;0;1;0;9;69
2020-01-31 21:30:00;59;24;4;5;2;2;2;0;1;5;53
2020-01-31 21:45:00;99;47;4;2;10;3;10;4;9;3;60
2020-01-31 22:00:00;54;3;0;0;6;3;7;3;9;0;109
2020-01-31 22:15:00;18;5;0;0;1;1;1;1;0;0;34
2020-01-31 22:30:00;13;7;0;0;1;0;0;0;2;0;30
2020-01-31 22:45:00;11;2;0;0;1;0;1;0;1;1;13
2020-01-31 23:00:00;8;1;0;0;0;0;0;0;0;0;15
2020-01-31 23:15:00;11;0;0;0;0;0;0;0;0;0;9
2020-01-31 23:30:00;9;0;0;0;0;1;0;0;0;1;12
2020-01-31 23:45:00;10;2;0;0;1;1;0;0;0;1;12
